,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.3003471079068684,-0.4905410809314344,-0.3635813672111312,7.759457725256224,0.013225995641252286,0,128
1,aspect_major,0.18491366108532026,0.1775821471523999,0.13794204466004908,1.7843841177368842,0.000892114683153592,0,58
2,slope_mean,-0.13889682440900766,-0.18318004244978317,-0.11675741076830004,0.4414060209863977,0.0017995942169695726,0,46
3,pop,-0.3005721906113982,-0.18281091390076595,-0.1349062310949788,4.258259711396245,0.001605533296163256,0,71
4,soil7,0.16893590876584047,0.13246543324498106,0.08386595773333612,0.16459890950391565,0.0017098936412323963,0,34
5,int_sec,-0.08376204998487725,-0.1554338798486573,-0.1276467029643073,1.5622421889623344,0.004528596704232918,0,53
6,sec_road,-0.19132074725884465,-0.2279676397305362,-0.17120387174833632,2.8825501025674773,0.002412219446886124,0,77
7,farm_sheep,0.6611214547576922,0.5364360638592389,0.38173018753780996,17.638084674443252,0.011107690300876669,0,148
8,ndvi,0.30961674236420256,0.1859485065674121,0.1349062310949788,2.8871656330241913,0.0024543518749701025,0,87
9,temp_2m,-0.26998636253225755,-0.21141837644959857,-0.20145190562613424,3.1703599153055237,0.01120628429348923,0,102
10,press,0.26918767312461195,0.41917622812144334,0.27525710828796124,6.06400429375504,0.08656587512641188,1,125
11,aod_055,0.12758749027234678,0.11046171829339568,0.07562008469449484,0.17298375217112538,0.0013213831280685779,1,33
12,aod_047,0.12922742625088848,0.10670891137838753,0.0719903206291591,0.19195019465192825,0.0008785909515825473,1,31
13,ch4_s5p,-0.41261711557066366,-0.3360607831677382,-0.2607380520266182,4.489725844970304,0.02899309246224109,1,130
14,nh3_cams,0.7748053754552368,0.6129687163554709,0.46158499697519656,66.32385106487432,0.7247913750635617,1,171
15,co_cams,-0.3258957720497923,-0.4296348703435972,-0.3127646702964307,8.943469352377823,0.0026051260539165597,1,143
16,pm10_cams,0.2549432591398903,0.1734596573256637,0.1409558378705384,1.6364271678949607,0.003916997098110151,1,95
17,pm25_cams,0.15138307661783695,-0.010735488633916762,0.0018148820326678763,0.09547763007351308,0.0015390678207721946,0,27
18,no2_cams,-0.27636757809757684,-0.31268264172998245,-0.20508166969147004,5.466691221785975,0.0011589074949790678,1,99
19,nmvocs_cams,-0.38401167114947393,-0.43172659878802794,-0.3284936479128856,11.007351472532081,0.006568444978786534,1,143
20,so2_cams,-0.30187396353925755,-0.33938294010889297,-0.24016938898971565,4.778177716949153,0.0072499243407802135,1,126
21,o3_cams,-0.016657768668378235,-0.07065735642437479,-0.04416212946158499,1.0911152432859197,0.0016879397791257455,1,43
22,no2_int,-0.27951639591696886,-0.47596050324525524,-0.3115547489413188,2.1916165917637973,0.03038505958391068,1,133
23,nox_int,-0.23349845572811984,-0.46174905410809325,-0.32002419842710217,1.8686534815379316,0.008659849579266245,1,121
24,o3_int,-0.3064727578942346,-0.2621120305146267,-0.19177253478523892,6.104608855210383,0.0023074790814056893,1,117
25,pm10_int,0.4940251199980163,0.5569842197545296,0.3829401088929219,22.75788021529765,0.021362594063659087,1,171
26,pm25_int,-0.13030417984552795,-0.20446645544310807,-0.15305505142165757,0.2940449306307581,0.005898312041849954,1,88
27,so2_int,0.01641136381426079,-0.1336552954566428,-0.0937689050211736,0.07734358921105747,0.0022298349435408197,1,51
28,air_hum_int,0.4514171124182006,0.4900489095327447,0.3357531760435571,16.411391836062638,0.005179864530318187,1,157
29,rad_glob_int,0.24250310776539566,0.14694392322126182,0.09739866908650936,0.9698887632712057,0.0028323333686994566,1,79
30,temp_int,-0.2651091655350649,-0.1802270140576456,-0.13127646702964305,4.511666032508779,0.002925674409787563,1,89
