,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.5536049715306645,-0.6783704786262332,-0.4552429667519181,17.501195104834494,0.05302935648977064,0,135
1,aspect_major,0.3918955678649921,0.38278478642352015,0.2876438688558194,3.845977965302433,0.0013441017198425223,0,78
2,slope_mean,-0.5653494742153371,-0.5501644135915237,-0.38959931798806474,17.019470892608624,0.00770594789090364,0,97
3,pop,-0.10085882890346398,0.10675922542930216,0.0792838874680307,0.172745251540417,0.0017231213376060078,0,25
4,soil7,-0.061876459963114534,0.14552638755712052,0.08919543241159947,0.9828863131946334,0.014738511468843868,0,50
5,int_sec,0.12758271716740377,0.31920276949422105,0.2093370331086386,0.4787903850024821,0.0038563705787345,0,48
6,sec_road,0.1313018014780351,0.2679052603807447,0.17437646953448716,0.8307396433795837,0.012903157442188666,0,59
7,farm_sheep,-0.24481757177600114,0.04236428904350132,0.04391387863582439,2.3570407709859227,0.0016164802285804072,1,51
8,ndvi,0.3035649536487589,0.25513335769090245,0.1867007672634271,5.636771762419571,0.0013712254833270837,1,72
9,temp_2m,0.5776703217844841,0.3790281329923274,0.2591645353793691,17.528590442383866,0.0037669949333857095,1,102
10,press,0.6137404306112723,0.6280233832663501,0.4254049445865303,22.255474381504612,0.0088349345477835,1,154
11,n_wind,-0.2381243854522102,-0.20646693459992696,-0.19863597612958225,3.7005962127959715,0.005656488592693738,1,85
12,aod_047,0.3053521308297269,-0.02846181951041286,-0.04518329070758738,2.713549730370961,0.005150680660757138,1,64
13,nh3_cams,0.884027985473495,0.8915966386554623,0.7075873827791985,138.64534370875694,0.3936959889998278,1,184
14,no_cams,-0.0008071551172746105,0.21545487760321522,0.14407502131287298,0.03631875398852957,0.0009268229801034685,0,28
15,co_cams,0.5955189584376644,0.6357690902447937,0.4714407502131287,17.833761299491947,0.003282424789381064,0,119
16,pm10_cams,0.7958266353368671,0.8175739861161857,0.6376811594202898,60.287621884348255,0.02227250570224633,0,160
17,pm25_cams,0.7701608250098737,0.7853489221775669,0.6086956521739131,49.63301839377827,0.023755868959548957,0,156
18,no2_cams,0.19639757535847996,0.3444282060650347,0.23358908780903662,1.8495587627401422,0.0002987797645901697,1,74
19,nmvocs_cams,0.24438745233196504,0.5175009134088419,0.38789428815004257,1.9944920024164712,0.04376242600046732,1,119
20,so2_cams,0.24148095046904675,0.19046401169163318,0.13554987212276215,1.201925846359469,0.007665140078560284,1,68
21,o3_cams,-0.5883402643717244,-0.5771647789550604,-0.3887468030690537,20.545498049887144,0.027069448576395788,1,140
22,no2_int,-0.02522975729154313,0.045232005845816596,0.02387041773231031,0.04417945417510851,0.024117447451101986,1,63
23,nox_int,0.07008217062897612,0.13631713554987215,0.08269394714407502,0.8479117119290854,0.00962043029909696,1,66
24,o3_int,-0.580349071748992,-0.5852027767628791,-0.38618925831202044,25.777392697474607,0.00665347417994822,1,131
25,pm10_int,0.6763373369863769,0.6181220314212642,0.46376811594202894,21.492581827120084,0.00882609056656933,1,148
26,pm25_int,0.3871721390869477,0.381074168797954,0.27621483375959077,2.3498100689350836,0.013284873022928552,1,98
27,so2_int,0.5427734089591945,0.3704055535257582,0.2216538789428815,17.133248624741583,0.005248585908472885,1,91
28,air_hum_int,0.5746632916881662,0.6891852393131166,0.46462063086104005,26.526473592940647,0.25342231215846955,1,152
29,rad_glob_int,0.47101401615544275,0.4057727438801608,0.24296675191815856,6.801653995223549,0.013900063191512596,1,104
30,temp_int,0.5841333510181665,0.5931677018633541,0.42625745950554134,18.30932405855387,0.012085429943047867,1,129
31,wind_speed_int,-0.5981724377998225,-0.5815856777493607,-0.4211423699914748,31.20403787890564,0.008414516053313493,0,118
