,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.36263464607740786,-0.6015553637460976,-0.4284239078460312,27.213434667471525,0.0006341189642670247,0,155
1,aspect_major,-0.13099760678568373,-0.14264781782717828,-0.1012889247205692,5.010630311928774,9.036339016971826e-05,0,98
2,slope_mean,-0.25369702995989185,-0.21179412791733832,-0.13261920170886274,13.39088950102252,0.00010866543052134728,0,125
3,pop,-0.2600264975901073,-0.2667069254524201,-0.19678544378461585,15.29804863356199,5.991479684080698e-05,0,128
4,dsf2,0.5007336302369244,0.52710931195077,0.35064590287233327,59.49060195521861,0.00010129655603853242,0,162
5,soil_text3,0.1316919691306109,0.14846660764647376,0.12173922482588743,2.925712069309895,8.324161643847427e-05,0,93
6,soil_text4,0.19818530560599448,0.2026523808073853,0.14372581074016383,8.073056947830365,7.904859272375133e-05,0,108
7,int_prim,-0.07837361937751594,-0.060940794184115625,-0.04919656442033702,1.146201643878575,4.882978095680116e-06,0,39
8,int_prim_sec,0.055065705275944815,0.10748380400111547,0.0947769761941657,0.5658424060592504,2.2771148802587134e-05,0,48
9,int_sec,-0.1802849391967493,-0.12615849105406868,-0.09343567718035126,6.293818839362031,2.315216786173112e-05,0,79
10,highway,-0.09660721868913777,-0.06409430550164844,-0.051331386778965496,1.5426835855268983,3.1796684990132743e-07,0,39
11,prim_road,0.06805193458817313,0.10863307509019238,0.08110519478552579,1.1207803608556572,9.62664891904125e-06,0,45
12,sec_road,-0.295473928108075,-0.1697057744108818,-0.1255228344078941,17.566655674159456,6.0498725971365e-05,0,113
13,farm_pigs,0.15041337861220283,-0.05206252831349118,-0.039867418925318525,3.75153180042671,4.722619807290578e-06,0,46
14,farm_poultry,-0.07070650953538615,-0.08022075368313267,-0.0649633218140145,3.55176089628139,3.846619614539175e-07,0,43
15,farm_sheep,-0.068394492085456,-0.13081972204897852,-0.09508578141190197,0.5864685914419817,1.4221580714246258e-06,0,45
16,ndvi,-0.06996333714503294,-0.08993417071717184,-0.04717059066501446,0.5616174720683124,5.2172876395507965e-05,0,34
17,temp_2m,0.3345177087492546,0.47420866307934034,0.23817554045895317,20.428901085864105,0.0010554396214354012,0,139
18,press,0.37375522873003114,0.5848062604094671,0.38192138338628684,26.52411931809398,0.0017740260932275038,0,157
19,e_wind,-0.3477277342624776,-0.54079381102032,-0.3324622926415996,22.5640806353392,0.004555204379053209,0,168
20,aod_055,-0.29805124567471963,-0.5368390504797188,-0.34498821006051006,16.503652586680992,4.276107937999592e-05,1,164
21,aod_047,-0.2958560103488218,-0.5375610837240843,-0.34433076531886997,16.238388870908278,2.418592438327766e-05,1,151
22,nh3_cams,0.893611508726893,0.8369506669044385,0.6836568910918354,681.176934348572,0.2547994350611857,1,220
23,co_cams,-0.0924342892895027,0.06126009958984348,0.042324108495112214,2.7772438776179875,0.011592336451243457,1,97
24,pm10_cams,0.6939537183794724,0.7304130067322977,0.5752168525402725,162.49258202899188,0.5434926648205994,1,228
25,pm25_cams,0.647930980979933,0.7046769426802073,0.5934462343384276,126.7989749270073,0.02180017163469285,1,221
26,no2_cams,-0.23843889199033527,-0.02601437910289883,-0.06958557070081234,11.991407395213027,0.00047850235048972194,1,108
27,nmvocs_cams,-0.32969235141378356,-0.12575359210841178,-0.14410023406305933,23.40891869777192,0.0004595559648220114,1,150
28,so2_cams,-0.09923285580352044,-0.1317527599067812,-0.17169213823488916,2.662197689263555,0.008802339536205402,1,121
29,o3_cams,0.21375874698846786,0.3284888834018451,0.1949882968470329,6.3986363157395445,0.007533572401950038,1,147
30,no2_int,-0.18552250484323649,-0.09439208890230165,-0.10532837670384139,8.527965669349513,0.015088464475547313,1,138
31,nox_int,-0.0884359013308886,-0.01853249015761533,-0.023874432052870712,2.7314068424449416,0.020881614814285538,1,85
32,o3_int,-0.2500724957630206,-0.4792576029849517,-0.27308274817568495,13.466150877603235,0.0026938745703686245,1,155
33,pm10_int,0.6529355658361016,0.7942571990775668,0.5634310890816466,123.61542466355442,0.004411855096148883,1,203
34,pm25_int,0.5533922128003387,0.8497312110667574,0.6481894533939143,72.83244086855915,0.051446833096935665,1,214
35,so2_int,0.31862312746657834,0.2637143323106093,0.1278535040616825,19.33326477710916,0.013942800678401488,1,160
36,air_hum_int,0.22516525360986459,-0.035769123490491404,-0.08175684978658956,10.901374397267643,0.0090955536463626,1,110
37,rad_glob_int,0.615808143054868,0.736832847882382,0.5311028500619578,101.5587014012087,0.010434949492754409,1,199
38,temp_int,-0.11460416346686417,0.06585824222554491,0.05240258846206801,2.839280713169398,0.013334387326256589,1,93
39,wind_speed_int,-0.13534706440787211,-0.13295381280950355,-0.080545229244114,1.9912052876315633,0.000922870184535229,1,92
