,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.23134943518594575,-0.27724591408481314,-0.2334693519371682,9.60042194787906,0.0003794977614857407,0,99
1,aspect_major,-0.12527963261429195,-0.12059292701003316,-0.08047212656332106,2.662055106428401,0.00010820914912633783,0,62
2,slope_mean,0.06845974246004141,0.19222459293907326,0.13509718748628843,3.970288719027505,5.1254363401108875e-05,0,67
3,pop,-0.32911349735684675,-0.3912254885685193,-0.2788349981226969,23.22376038457908,0.00027136693115918593,0,139
4,dsf2,0.436919006003182,0.34844400785770496,0.24017658411075746,40.41610074305407,0.0002088514510308266,0,144
5,soil_text4,0.20617796377245826,0.24995175228560593,0.1861633548890424,11.594062869537304,0.00011838007375359914,0,99
6,int_prim,-0.09788367340581182,-0.08409097746627169,-0.06743593606266475,1.7585241648139638,5.0583699879502424e-06,0,32
7,int_prim_sec,0.11254144771149151,0.14874820681829143,0.1257504880796946,1.0210319970528883,6.1983474556029895e-06,0,44
8,int_sec,-0.2711771316154248,-0.27737097502946667,-0.19886117196818529,13.88492027985108,2.128113826955085e-05,0,98
9,highway,-0.15092113278883215,-0.15544922114855755,-0.12500982648137215,3.143305596753923,4.091913635330811e-06,0,56
10,prim_road,0.10067947803138551,0.10203392217800658,0.07488767376064467,1.4488534537600488,2.7224164673586672e-05,0,33
11,sec_road,-0.3941875694218123,-0.3275689477799429,-0.22681100134699408,32.3190286292906,7.472341675955232e-05,0,120
12,farm_pigs,0.29478045913927825,0.18782814462725966,0.15058617771122795,17.083088441614237,1.5106056740785327e-06,0,79
13,farm_poultry,-0.11804947280752877,-0.17073347256724056,-0.13809334380652297,1.771807541212352,4.987900347060053e-07,0,43
14,farm_sheep,0.12618129317362187,0.094893125324298,0.08022434447039713,3.0454408701335094,3.679561630449744e-06,0,36
15,ndvi,0.3011604953789488,0.3579485170094682,0.24048966697380547,10.601655311987574,6.343427266562515e-05,0,111
16,temp_2m,-0.1556838468491327,-0.01453606259463711,-0.11559478119685575,3.4810152578947324,0.006271037005389183,0,60
17,press,0.09676986775440352,0.20839210167391073,0.11200116105602087,1.6058203824228625,0.006834712861243166,1,71
18,aod_055,-0.1245120209924631,-0.3100236325696754,-0.22422730538947552,3.178603280810444,4.368341580702746e-05,1,110
19,aod_047,-0.12074446046871985,-0.30970710324937356,-0.22264669387703745,3.001675650147451,7.962166010416171e-05,1,107
20,nh3_cams,0.8905746646751307,0.7704381472490671,0.591242156991795,568.9938349442857,0.26175350775793016,1,202
21,co_cams,-0.3177277139986671,-0.07402860982456354,-0.026370058356368742,18.496247245538875,0.004566318620926871,1,107
22,pm10_cams,0.7100766538710866,0.6307734693315292,0.4767232679566496,143.48535477804418,0.37891221320777535,1,209
23,pm25_cams,0.6423596065044878,0.5789733401495694,0.4949760870519065,98.27570818665731,0.04538746480200887,1,199
24,no2_cams,-0.4142879458645255,-0.3264673019643617,-0.25847922425518843,33.78253648183241,0.00042757506940061955,1,160
25,nmvocs_cams,-0.4028443102936345,-0.27107701632529363,-0.21153086744767674,30.458925469729166,0.0006060041750860835,1,143
26,so2_cams,-0.5154621743434173,-0.7728552580424954,-0.6001053047255496,55.4623841532823,0.0127981421446703,1,199
27,o3_cams,0.2009313157860917,0.3442356376905204,0.19441884954587338,6.417220867740019,0.0017891559726302105,1,125
28,no2_int,-0.21160722463847392,-0.21494225076606127,-0.17467421350533105,10.178881437361715,0.00969184356229405,1,122
29,nox_int,-0.163862792939646,-0.10879018951789414,-0.05646965907595104,7.67860835644362,0.007618746451564361,1,92
30,o3_int,-0.1294338918682357,-0.29087185578150493,-0.17537624500899476,3.7269214536855997,0.011061629388685431,1,116
31,pm10_int,0.6535199433587381,0.6496450557288526,0.39809573954631217,104.42491348527827,0.02868388866744504,1,191
32,pm25_int,0.42457643057988065,0.7548444765528619,0.5596507393269273,28.671769538079197,0.02531473041189408,1,180
33,so2_int,0.23215051875554532,0.1169733462719372,0.0629634504848405,5.2293040329068265,0.007006525154283684,1,92
34,air_hum_int,0.3988152188763025,0.15194431094281402,0.01943749725768944,38.910126516526184,0.012745847357530708,1,118
35,rad_glob_int,0.6648374539315475,0.5732746402343641,0.41757711377298057,142.54520804044995,0.01073101823535657,1,182
36,temp_int,-0.44688861142730535,-0.39707779386599973,-0.22732657628011058,48.06851490416429,0.16633107376723075,1,171
