,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.24319388183809468,-0.6980350985340293,-0.5049893086243764,8.710691251934641,0.0010116994157423561,0,174
1,aspect_major,-0.11269216100225102,-0.0736722822100807,-0.04817201748434362,2.5557200471383963,5.386078488286273e-05,0,71
2,slope_mean,0.0310529598782845,-0.14274238600681938,-0.09028272748871467,0.21622340005306637,5.6265688737076815e-05,0,55
3,pop,-0.2583629687072973,-0.6168504526617724,-0.4175211059353341,8.953076728197138,3.694282660671802e-05,0,141
4,dsf2,0.4179248596208034,0.6746458200030219,0.47644277075100383,25.84728599399378,6.43475091157034e-05,0,181
5,soil7,0.1417914235259893,-0.20903823901189203,-0.1558381121859025,1.717918157802691,8.575094292639492e-06,0,85
6,soil_text4,0.1770571477076175,0.009765670627873622,0.009715627299699527,6.624471632296539,9.201267487181427e-05,0,76
7,soil_text5,-0.14122828162008735,0.1436557746974413,0.10440166971379496,2.8624898502322367,4.730276767033059e-06,0,70
8,int_prim,-0.10630973265767911,-0.1783941592620826,-0.14369409924259668,3.1181053533026444,1.1054942687802666e-06,0,73
9,int_prim_sec,0.09181304005104118,0.1500701689898256,0.11394478439273853,0.24521235604384936,7.360102120566382e-06,0,54
10,int_sec,-0.2587033605916718,-0.4584504331017199,-0.34056954864909955,7.443142733592443,1.4178181203685663e-05,0,130
11,highway,-0.13253813070359596,-0.20294640874544773,-0.16371799454342023,2.4948921171290057,2.4493452418893318e-06,0,78
12,prim_road,0.06629407007951717,0.16531067924910273,0.12961574812650542,0.6630446583493578,3.997839030969214e-05,0,62
13,sec_road,-0.3928752586159687,-0.5514713101581855,-0.3805376095634871,19.096140965490246,3.5932541622377456e-05,0,151
14,farm_pigs,0.3495221689077121,0.22111565197943422,0.18027629840268664,13.866983906761453,2.013717302354105e-06,0,114
15,farm_poultry,-0.06389274868837509,-0.1259523441559705,-0.1033577140114599,1.6525239072497697,2.756096356267698e-07,0,39
16,farm_sheep,0.16862865490150866,0.10614250641974289,0.08614539566135085,1.6860252374649685,2.8000279528322324e-06,0,47
17,ndvi,0.20344607272376947,0.1699100383348423,0.11522927061059636,6.93595487755795,3.395637193489323e-05,0,79
18,temp_2m,-0.011539641544351388,0.28770207699248274,0.16266714122605266,0.3340498277902143,9.130369889877483e-05,0,73
19,press,0.0587140710715576,0.4947882800501546,0.35165643918135014,1.0625839544542768,0.00034359414478417317,0,105
20,n_wind,0.5091558212590752,0.24246346988707485,0.1696106358069086,34.702688996299266,9.390150086293782e-06,0,143
21,aod_055,-0.4684237677551215,-0.7702404241761905,-0.5642703730115701,26.731864546252883,8.160037416448084e-05,0,184
22,aod_047,-0.46779091624944047,-0.7680942701287082,-0.5629291932877498,26.644876763871054,6.540903280980206e-05,0,200
23,ch4_s5p,0.28906170046860535,0.45647083396470023,0.2877410596454504,6.228945323466946,0.0006811261229395307,1,153
24,nh3_cams,0.8714633468405544,0.6884417560825259,0.5181753385602281,297.903311477508,0.9478214841494309,1,245
25,no_cams,-0.3185008712704668,-0.8135693783591146,-0.5538132573057735,14.587217946529794,0.0002846373146254079,1,208
26,co_cams,-0.07533457060970167,-0.3099882491186839,-0.22131147540983612,1.7227925552918537,0.0002919568352197119,1,137
27,pm10_cams,0.5023579085260563,0.052559187840727405,0.026847232121644103,25.45892515458228,0.0029000818053051013,1,159
28,pm25_cams,0.346116527996971,-0.16751748184392518,-0.09253979567593254,9.273835692018345,0.0010372259111148495,1,151
29,no2_cams,-0.2640973291185482,-0.5845793762401031,-0.38370159182703734,10.318572752256236,0.0001352649303219029,1,174
30,nmvocs_cams,-0.2927831537463313,-0.7400204195642542,-0.5220955096222382,11.870037049777158,0.011948844625064315,1,207
31,so2_cams,-0.3354887705483075,-0.2118972857390534,-0.16191494416726065,16.276872263267006,0.0004342733437491923,1,168
32,o3_cams,-0.09720434367719466,0.3491572113810175,0.29330007127583757,0.1193099392766329,7.097463227949677e-05,1,126
33,no2_int,-0.32863987900199076,-0.6678680819094218,-0.49477310525065343,16.3351867706523,9.207893162489861e-05,1,191
34,nox_int,-0.289827637301772,-0.615123962166015,-0.4654312188168212,12.71649140340619,0.000348242316020999,1,183
35,o3_int,0.050296360840491224,0.3882683824237637,0.32478023283440255,0.5097092165729782,8.910391403959917e-05,1,116
36,pm10_int,0.41568269531877194,0.17976344127448904,0.08256117842717986,20.301787398889832,0.019630635780352967,1,165
37,pm25_int,0.3981918794164594,0.30105950569243517,0.20598717034925165,18.25764221882949,5.3589542838591194e-05,1,160
38,so2_int,0.09121452254019329,0.02010171254647377,0.044784984556901886,0.5097940936031965,0.0010918136453099336,1,85
39,air_hum_int,0.620576437986041,0.8754483635452985,0.6705868377286767,61.10958896542598,0.01014519408016712,1,237
40,rad_glob_int,0.298266217752626,0.11113829438847259,0.1018056545497743,10.484208289109674,0.0003402132817580895,1,125
41,temp_int,-0.3345409914174884,-0.2749841074146135,-0.20681872178664767,14.659568109864937,0.0004332077415545414,1,165
42,wind_speed_int,-0.2918496492691323,-0.17337943788407081,-0.09182703730102164,7.160215120329739,0.00011026964293060609,1,136
