,Features,Pearson,Spearmanr,Kendall,Fisher,RF Importance,RFS,Borda Count Voting
0,h_mean,-0.18364991979709136,-0.19112762237762237,-0.11923076923076925,2.046758357535214,0.002792141317275541,0,76
1,aspect_major,0.134658064279137,0.005584952014914649,0.03007548010469313,0.18479153722076544,0.0016120178307267483,0,31
2,slope_mean,-0.08471808361943446,-0.06302447552447552,-0.031730769230769236,0.19900801944347066,0.002010477045653997,0,27
3,pop,-0.332215345338656,-0.161013986013986,-0.11826923076923078,4.787021966404807,0.006853438428349297,0,95
4,soil7,0.308668302443127,0.2478789933687403,0.1976348221341914,2.711311290093295,0.0009162985768215858,0,85
5,int_sec,-0.12190704512448033,-0.1097465034965035,-0.07211538461538462,0.039228267590654724,0.0026978782184389895,0,44
6,sec_road,-0.24239362810184403,-0.2451048951048951,-0.16153846153846155,1.8540375140278509,0.0027785080105654555,0,87
7,farm_sheep,0.28569567691116227,0.3207604895104895,0.22211538461538463,4.052106801072028,0.003425124825386558,0,113
8,ndvi,0.1286555767761552,0.12250874125874125,0.07692307692307694,0.2888244389159174,0.0024108144564569047,1,61
9,temp_2m,-0.05124551487808064,-0.1888111888111888,-0.15480769230769234,0.3029316935599733,0.0015702201626292987,1,54
10,press,0.14961874513829537,0.10856643356643357,0.06923076923076923,0.8355392732401349,0.0017397931171268407,1,59
11,e_wind,0.09469565617223097,0.1410839160839161,0.10673076923076924,1.069327602613934,0.001348085086223589,1,59
12,aod_055,-0.12626681767533576,-0.222770979020979,-0.15673076923076926,0.9374669846849817,0.0016746315902373232,1,74
13,aod_047,-0.12284215144532211,-0.22154720279720277,-0.15480769230769234,0.8913462721507346,0.0037017165871307484,1,87
14,nh3_cams,0.8857454867670033,0.739423076923077,0.5663461538461539,146.96133708332934,0.6427358225482881,1,185
15,co_cams,-0.2509467709196719,-0.15319055944055945,-0.10673076923076924,3.7059609456366323,0.003043072660323094,1,110
16,pm10_cams,0.6670346144075375,0.5502622377622377,0.37500000000000006,26.853917076047274,0.12044215441356293,1,167
17,pm25_cams,0.5772121741749561,0.48142482517482516,0.3403846153846154,15.083312527237748,0.002780875404816738,0,132
18,no2_cams,-0.34921317708615485,-0.24965034965034966,-0.17692307692307696,7.718823720211752,0.002987658402791255,0,113
19,nmvocs_cams,-0.3864403605883496,-0.2571678321678322,-0.19423076923076926,8.598701108247187,0.021086619166189095,0,131
20,so2_cams,-0.3959365676328388,-0.6709353146853146,-0.4836538461538462,6.92471583717833,0.014440613317262254,1,155
21,o3_cams,0.18261918281536438,0.3009178321678322,0.2076923076923077,0.8512516546687363,0.005147669924190784,1,111
22,no2_int,-0.11710975321414437,-0.007211538461538461,-0.015384615384615387,0.6634851102141499,0.01912532553235586,1,64
23,nox_int,-0.1200620370173833,0.04283216783216783,0.03461538461538462,0.6922760458493862,0.013586509411308812,1,72
24,o3_int,-0.20158206648538468,-0.27058566433566433,-0.17884615384615388,3.018750064286343,0.0021515584062637818,1,110
25,pm10_int,0.5711478080288415,0.508347902097902,0.3038461538461539,22.144636986727157,0.05584006304624621,1,166
26,pm25_int,0.32695727328493573,0.4372377622377622,0.3009615384615385,6.423935940923619,0.009251579919389295,1,145
27,so2_int,-0.012527728528293891,0.031337412587412586,0.04423076923076924,0.029870023333259044,0.00291911549442002,1,53
28,air_hum_int,0.11963164762345219,-0.02631118881118881,-0.04038461538461539,0.9432994703703719,0.031197857295891685,1,84
29,rad_glob_int,0.4596098962890496,0.37473776223776223,0.26730769230769236,15.180761493667394,0.01226019098920967,1,157
30,temp_int,-0.08155796328133035,0.045279720279720284,0.05,1.3535164388407348,0.005472168814467482,1,69
