fid,X,Y,f,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
14,8.613,45.375,0.8148148148148148,0.6141374578864891,-0.41112409718067044,1.196998006348718,-0.36649585312634203,-0.4425769632820674,-0.47481557961536736,-0.7242608972799648,0.08307552390335847
15,8.613,45.705,0.7037037037037037,-3.4024077789008667,-4.06052987488073,2.2529041650538666,1.5346888906303848,-0.5860748122126169,-6.220981340205003,7.6797774380763695,0.6479975267260849
16,8.613,45.771,0.7037037037037037,-3.6625309240524,-3.9981793403753754,2.3450724372269884,1.4746498180409264,-0.7263677872053618,-6.276100165459647,7.763844756661744,0.6095004016260998
17,8.613,45.837,0.6296296296296297,-3.9671905811491692,-3.7961752422840562,2.4942195628669515,2.1803285841188846,-2.1116164315604826,-6.437255939896893,7.766925720202789,0.6986153078165072
18,8.613,45.903,0.5185185185185185,-4.3232266700581325,-3.51580129525912,2.670929550026269,1.1952093842972884,-3.693778899452795,-6.577306870511905,7.799354240179916,1.1658377338291865
19,8.613,45.969,0.2962962962962963,-4.846834099978269,-3.0573671868922805,2.773338581819017,1.8594601692469477,-3.8614734855231028,-6.589756653617439,7.9723395641525014,1.2601184581928215
20,8.679,44.979,0.7407407407407407,0.7436487025862271,-0.2453573730302718,1.1214684258949785,-0.4213018650852862,-0.5198572073208345,-0.09586232444889721,-0.45067805569645214,-0.06681875179566513
21,8.679,45.045,0.7407407407407407,0.7463886605879368,-0.256054593361663,1.1272430301495868,-0.4129022220552827,-0.5094506415051101,-0.26557557361516526,-0.5047050410306735,-0.07228500072883723
22,8.679,45.111,0.7407407407407407,0.6838863860844767,-0.29395590456691334,1.1411972938963715,-0.3951231267548305,-0.48953010047020196,-0.4006447752278267,-0.5324846140823791,-0.07320748663146079
23,8.679,45.177,0.7407407407407407,0.6051499680587845,-0.325712698817493,1.1610319558507003,-0.368572404969522,-0.4636736055515671,-0.4460013012007497,-0.5747862727982608,-0.04033803980052021
24,8.679,45.243,0.7777777777777778,0.521485383271514,-0.3463665178033116,1.180678410084397,-0.3481364111793629,-0.43936875419979216,-0.4693669089191248,-0.6245003004418144,0.29304710503796316
25,8.679,45.309,0.8148148148148148,0.46321032703741677,-0.3416042796578921,1.1937922877118199,-0.35404299057370414,-0.459442849459595,-0.5113006746050092,-0.6826871261716967,0.6850453117537909
26,8.679,45.573,0.8148148148148148,-2.101375560718707,-4.48207644470078,2.2814426409013073,0.6891210337304967,-0.45592403231450696,-2.3877965358094437,7.030488978388176,0.992019396377886
27,8.679,45.639,0.8148148148148148,-2.703019434739414,-4.144040161651628,2.219404723784909,1.6820184117879062,-0.518206969986853,-5.616303565474179,7.43808896907964,0.8231204305059798
28,8.679,45.705,0.8148148148148148,-3.3087341606093377,-3.9490233587563073,2.182128000130084,2.1623573159753064,-0.6222047440072549,-6.221478778759198,7.6035858863763846,0.6677280588348422
29,8.679,45.771,0.7407407407407407,-3.802338216325749,-3.6949492889959856,2.2150727606520557,3.273173808009224,-0.6037715622480995,-6.483572633762475,7.660967772858271,0.5524359561997348
30,8.679,45.837,0.6666666666666666,-4.24439764555804,-3.3868129348775486,2.336444274493155,3.1784714942705827,-2.238733852774957,-6.780673490448187,7.624525740029891,0.5725212173732392
31,8.679,45.903,0.5925925925925926,-4.758808431790561,-3.0025851379725337,2.534129846805678,2.775075860094231,-3.9813676561849975,-6.867948558498798,7.750526364884593,0.2981756297756831
32,8.679,45.969,0.4074074074074074,-5.360712518849173,-2.590331177624883,2.6059533559904793,2.541473681000917,-3.8670607596823148,-6.733478736820162,8.045279119134191,0.7452240754557903
33,8.679,46.035,0.1481481481481481,-5.807558717123202,-2.324277095638876,0.6713678588722115,2.5350831249384482,-3.914764913173145,-6.877977000985861,8.086457934276833,2.76808809959438
34,8.679,46.101,0.037037037037037,-6.058970291307803,-2.1200615386112496,0.28169712115337897,2.515332646679851,-3.929752320355956,-6.9873265576476165,8.08856962442385,3.366482204349255
35,8.745,44.979,0.7777777777777778,0.7317791006257255,-0.2098697532891355,1.1070023236013116,-0.4159839080126722,-0.5243829095156913,0.23712351024978198,-0.4624407444872092,-0.05515107412038529
36,8.745,45.045,0.7407407407407407,0.6968782313498021,-0.20751737053543456,1.1156310936821257,-0.40694911440303216,-0.5113932634259604,-0.015429329518214484,-0.3631370237406207,-0.06181454995182072
37,8.745,45.111,0.7407407407407407,0.6271801021306986,-0.2221814059458228,1.1278664347514422,-0.39105971675841666,-0.4942068581928657,-0.44232931690293337,-0.45527927204542074,0.07770918057440004
38,8.745,45.177,0.7777777777777778,0.5386774447621886,-0.22575089808697288,1.1377782050661946,-0.38391766128105353,-0.5427584887423069,-0.5253157720192134,-0.5854589363264038,0.2859158326615404
39,8.745,45.243,0.7777777777777778,0.3816376443727302,-0.25027386967012866,1.1664054755003996,-0.3343659334898984,-0.5131180472351051,-0.5136197421894886,-0.5873205146146945,0.6420170813924996
40,8.745,45.309,0.8148148148148148,0.22190627345055114,-0.21737885363384876,1.2876311946009646,-0.3156117360333222,-0.5439949462047865,-0.6072691693663641,-0.5225678691956195,0.8660737973196613
41,8.745,45.375,0.8518518518518519,-0.059689349179584905,-0.10279521267842597,1.9381915912284375,-0.29477013933602914,-0.6342058590805492,-0.7030976729826953,-0.1854774812024247,1.073617196089864
42,8.745,45.507,0.8518518518518519,-1.5813158924088349,-2.990753791360574,2.2441915693057517,0.4180005854081347,-0.4909775221924916,-0.12979018076884302,6.357028324753962,1.0826422550414243
43,8.745,45.573,0.8148148148148148,-2.1047683482201363,-4.2092509053217455,2.2067974703571975,0.7975565463804046,-0.5381704336937927,-0.9649933516159701,7.110726919501502,0.9525175909965898
44,8.745,45.639,0.8148148148148148,-2.8588162026564117,-3.7299505957056924,2.169608218374268,0.8445890660265277,-0.6134881421719328,-5.253425736969896,7.39674603456302,0.8302897269201801
45,8.745,45.705,0.8148148148148148,-3.653361985879046,-3.292628964645675,2.1435296038341374,2.3163574265488833,-0.7255172772375148,-6.17626466393863,7.653104820392673,0.6372206248026794
46,8.745,45.771,0.8148148148148148,-4.283107888736631,-2.9506382867930894,2.1477970932264796,2.863956706743539,-0.7738090598062324,-6.772449687141661,7.6115986086705245,0.5359624593232393
47,8.745,45.837,0.6666666666666666,-4.836621309663901,-2.5626961194116027,2.2111757420188694,2.7691862551098576,-1.2365089185524873,-7.34653122446143,7.443562547420047,0.4771247051933071
48,8.745,45.903,0.6296296296296297,-5.4152814341568,-2.1920330082130635,2.3344266333727397,2.5403452312257713,-3.8443052701778675,-7.5350418369624785,7.510726272034889,0.297379350408024
49,8.745,45.969,0.4444444444444444,-5.925177011466319,-1.94827561471598,2.336085670865772,2.4577613734967856,-3.8355808574583055,-7.371267096319405,7.776054339096472,0.08293779879399282
50,8.745,46.035,0.2222222222222222,-6.217597362128231,-1.895704622624025,0.3123871846160315,2.439916114344458,-3.8228908273566375,-7.150921685630278,8.024529316879985,3.1576752815039986
51,8.745,46.101,0.074074074074074,-6.277964785488991,-1.893897133359527,0.20691632104701443,2.4794537974735107,-3.930561881599256,-7.228662276147166,7.984268850668325,3.154210269714393
52,8.811,45.045,0.8148148148148148,0.6517391042881815,-0.06311777972175703,1.0709633779154684,-0.3814344864553846,-0.5112838194386174,-0.08404767074555694,-0.3428785366848523,0.11438135968681298
53,8.811,45.111,0.7777777777777778,0.5586217242182329,-0.09348009156970111,1.0942876736978022,-0.38179554235997076,-0.5376573349137377,-0.37693200705941676,-0.5035806208308766,0.2773960306591467
54,8.811,45.177,0.7777777777777778,0.40261760940790126,-0.1196653314827723,1.1058799018235415,-0.34299529849958865,-0.6372035513231668,-0.4568290260696646,-0.5393853775309851,0.556355166730322
55,8.811,45.243,0.8518518518518519,0.18928794722132844,-0.14697445599561795,1.1429768867568229,-0.2777535163278324,-0.6418766439345372,-0.47516755228884483,-0.17679915320777956,0.6334296471291161
56,8.811,45.309,0.8888888888888888,-0.04740690183379842,-0.09491651056059253,1.6668646784000205,-0.2306456920733941,-0.7759881906402855,-0.5677152688177864,0.9561767511713081,0.7851329776031581
57,8.811,45.375,0.8888888888888888,-0.40389716222501904,0.08502068499398338,2.132049707861381,-0.12218702209189747,-0.5878122983059371,-0.6573711810569574,0.9887513706225068,1.0117608754619996
58,8.811,45.441,0.8888888888888888,-0.9955890506778715,0.5214984557481148,2.169334613405407,0.2199308322685115,-0.5834983204535048,-0.8244628043266391,2.3713088099677475,1.0192564836675402
59,8.811,45.507,0.8888888888888888,-1.650903531967864,-0.00335306976069168,2.1510412634467473,0.6620633891571632,-0.6261087928975775,-1.003468411081417,4.925976722549009,0.956839218576482
60,8.811,45.573,0.8888888888888888,-2.377603067485718,-3.45294874435685,2.154063419890432,1.046686216643852,-0.6564880412519251,-1.6766529321451704,6.858603247376217,0.8951411870884407
61,8.811,45.639,0.8148148148148148,-2.993976401312744,-3.296183173031859,2.1583243683949833,0.7249507655951486,-0.6106031423840896,-4.683896337522611,6.772939346895238,0.9171156590039595
62,8.811,45.705,0.8148148148148148,-4.053242724941238,-2.459151119344076,2.139380485308645,1.5544411073177786,-0.7571872680947966,-6.485881614847754,7.3147928117530565,0.6863980776420832
63,8.811,45.771,0.8148148148148148,-4.807704292649797,-2.03836446423785,2.1336353764286393,2.4048454781095407,-0.7742191394415368,-7.677754939406272,7.084239780419457,0.645714461314818
64,8.811,45.837,0.6666666666666666,-5.578449180099711,-1.464099333630669,2.1816964673146284,2.3969363620104334,-0.9783739872387948,-8.598268997366155,6.788124289189648,0.5573838891783502
65,8.811,45.903,0.6296296296296297,-6.227590815969338,-1.1251957711590257,2.224084732095439,2.297317630305292,-3.7799276987567683,-8.966627101619283,6.731748233466156,0.3715123605925592
66,8.811,45.969,0.4814814814814814,-6.64639150111466,-1.0162630435181246,2.1392722295120477,2.226417318997953,-3.8564550403816886,-8.718697115616802,7.009268718417516,0.28141496881607464
67,8.811,46.035,0.2592592592592592,-6.688616687196026,-1.3374090013947355,0.4363959344695477,2.3010548815621776,-3.8821567902389793,-7.948538434840775,7.594151026640958,2.289176085894019
68,8.811,46.101,0.1481481481481481,-6.586003273883115,-1.532752935373457,0.42938037568751464,2.3968376703102603,-3.9625930296943825,-7.791125875816044,7.673969001261435,2.9758491224602692
69,8.877,44.979,0.7407407407407407,0.46462966675774153,0.11692608352445912,0.4729006168810008,-0.2704571017538173,-0.6176786267956799,-0.11697440371769269,0.45874929312017143,0.11639371944001663
70,8.877,45.045,0.8148148148148148,0.5362293349115672,0.10878238641764598,0.9245038505493786,-0.3253308658822852,-0.6365717156546737,-0.10608746899114742,-0.12747705987898336,0.1323396211017206
71,8.877,45.111,0.8148148148148148,0.4496780497844484,0.08126297445144164,1.0392749148096307,-0.3486174300949479,-0.7496009033554931,-0.10164449965279072,-0.3364379926149065,0.2611205961796839
72,8.877,45.177,0.8148148148148148,0.26308016280354884,0.04949881841570685,1.0862272292262247,-0.30741839628022016,-0.9872371977351011,-0.39440577227237883,-0.2711620666578329,0.5318105633111012
73,8.877,45.243,0.8888888888888888,0.033462496425041684,0.07009839479414359,1.11873462904998,-0.2417557601181086,-1.063683953155084,-0.5175357440074636,0.8150366594742121,0.6890271984345928
74,8.877,45.309,0.8888888888888888,-0.2247384286824429,0.23817778355254854,1.9413616284995592,-0.1642723906974489,-1.0271433319423529,-0.7087798014302513,1.943230140006054,0.9599287433421807
75,8.877,45.375,0.8888888888888888,-0.6547244625241315,0.48570074371269767,2.105269120054561,0.14028181447893612,-0.6298429079179708,-0.9472912863816748,1.9490973057533396,0.9945075633489696
76,8.877,45.441,0.8888888888888888,-1.243941943270238,0.676144122694599,2.1043189198513974,0.49436829123380893,-0.6496640205959098,-1.3396211303064995,1.9598472721731381,0.9379516415648126
77,8.877,45.507,0.8888888888888888,-1.94395592039081,0.6033638610645526,2.110634675484667,0.7893997972934361,-0.6723833556291403,-1.5152348485092875,2.950074849915128,0.9146146564218084
78,8.877,45.573,0.8888888888888888,-2.624427044906673,-2.1603435357102403,2.1445595595654643,0.9721472174497372,-0.6484532048586997,-1.757378657239136,5.75297785195635,0.927682641513507
79,8.877,45.639,0.8888888888888888,-3.216194958067014,-2.7354078079888735,2.1719886077674495,0.6077223030964459,-0.54374207916312,-2.7521113643875457,5.8631159771032735,1.0110868952219665
80,8.877,45.705,0.8148148148148148,-4.3569501033501,-1.6316819577429609,2.177594587779585,0.594231950019782,-0.6356619823610776,-6.908821117132981,6.437280010732785,0.8304937578926892
81,8.877,45.771,0.8148148148148148,-5.432339080833156,-0.7190603495204636,2.171875201725892,1.6474592754506143,-0.6584186337344309,-9.129698657183017,6.07385574629159,0.7544039820812091
82,8.877,45.837,0.6666666666666666,-6.55618344771751,0.21713713964066034,2.1866813298783336,1.7374732719990655,-0.8986355736988023,-10.670879406674192,5.550179060435574,0.5502256605309082
83,8.877,45.903,0.6296296296296297,-7.308180552234558,0.4782750196853081,2.213688295053818,1.8000781005274082,-3.568720954462152,-11.403122798349537,5.190388673178409,0.392740219837572
84,8.877,45.969,0.4814814814814814,-7.69615724034234,0.4507697298425218,2.1642425141127313,1.8157279689928165,-3.856072822819451,-11.101019136450457,5.506463792900539,0.08116398916181637
85,8.877,46.035,0.3703703703703703,-7.128409053573691,-0.7678713008303306,0.8831477122174725,2.13274186465742,-3.9195013162733185,-8.883325725281981,7.037169173824022,2.5640401570755453
86,8.877,46.101,0.1481481481481481,-6.795775429643511,-1.2632884157333368,0.8354276079773901,2.350075570995458,-4.000915588065619,-8.246905499890774,7.4070307341109825,2.9289320129865564
87,8.943,44.913,0.6666666666666666,0.37127043288557793,0.20922144992045394,0.22865205970240404,-0.21094605431503874,-0.596347561436368,-0.10881850470900323,0.4842707648086143,0.12584692281749388
88,8.943,44.979,0.7407407407407407,0.3900652201768855,0.21242530498172157,0.3012455920789333,-0.23116603083007975,-0.6267353631287074,-0.10761471716182341,0.48045234450087076,0.1290298219000608
89,8.943,45.045,0.8148148148148148,0.39687707225002844,0.25669345029388335,0.9089469945363011,-0.2648055535295555,-0.7561299032677938,-0.09553479183917521,0.4329428685166316,0.1564935552472634
90,8.943,45.111,0.8148148148148148,0.28889193862959645,0.2631468690483473,1.0620814505916487,-0.26121272802240797,-1.1859822085171488,-0.08885268726229519,0.35336577463067803,0.19777297212878775
91,8.943,45.177,0.8148148148148148,0.09249822786641076,0.272808489981161,1.0922194905049833,-0.219636657718767,-1.2769215386496913,-0.19044818011349163,-0.164763477084242,0.42771175623787205
92,8.943,45.243,0.8888888888888888,-0.16444943587717548,0.3886066648800357,1.147577828179406,-0.1172376589187534,-1.2555934866462084,-0.5484421758983316,1.6077782721067666,0.7284053845238756
93,8.943,45.309,0.8888888888888888,-0.4935129163164018,0.631349325988169,1.8430573700210253,0.08228849518087017,-1.144182975049654,-0.7851357003486181,1.8176327316224181,0.8988041581863169
94,8.943,45.375,0.8888888888888888,-0.9917165918320525,0.7714440627727635,2.051342662537447,0.40591721031147043,-0.6766347062375643,-1.147125294958988,1.807836693911792,0.871153916550641
95,8.943,45.441,0.8888888888888888,-1.6288947394503688,0.7494125387030672,2.07577662424195,0.6668318018154179,-0.653118183640609,-1.566903447567543,1.7753741389886617,0.8718242924743174
96,8.943,45.507,0.8888888888888888,-2.269786562202177,0.6929305642976014,2.103484179333648,0.7867693158068508,-0.6165188529074697,-1.5699613704707363,2.241810130839253,0.9349887269663053
97,8.943,45.573,0.8888888888888888,-2.9017109049489473,-0.5924918473122287,2.1415753902558503,0.7918920481353837,-0.5756959763860235,-1.5846483661354522,4.084362018850885,0.995544261830011
98,8.943,45.639,0.8888888888888888,-3.4777619830135964,-2.1202715800301517,2.199562345560551,0.4422437693362285,-0.4555972617087456,-1.4603554888643355,4.452825211708525,1.1575473002413932
99,8.943,45.705,0.8148148148148148,-4.397465741994093,-0.9202482626790984,2.260496695815203,-0.4651007271179805,-0.27211035723654187,-5.564633375354289,4.276449754151963,1.2463903218066987
100,8.943,45.771,0.8148148148148148,-5.901422855817958,1.5279971026109718,2.2751833683487566,-0.7824515787199978,-0.1401017748646306,-12.619226790445808,3.615773054551132,1.1254176468190802
101,8.943,45.837,0.6666666666666666,-7.624301700340826,3.1715983900580245,2.2206797105649434,0.6880864016711032,-0.8560127683092089,-14.518330484288489,3.100755419476081,0.6414508666540397
102,8.943,45.903,0.6296296296296297,-8.6654712488184,3.222040837861223,2.3015026917826136,0.6886643635389857,-3.3011564788580627,-15.591156905586324,2.284767807603701,0.3085373790479595
103,8.943,45.969,0.4814814814814814,-9.536803551901514,3.3460023145577336,3.4791951527237535,0.5400336136350746,-3.85771077852033,-15.860632918845294,2.2556613360678828,-2.722686209449395
104,9.009,44.913,0.6666666666666666,0.3392644387750054,0.3081412080220213,0.08557986770692519,-0.2068549796142956,0.03677383031866979,-0.10122873586040572,0.47606217616204316,0.133657370867015
105,9.009,44.979,0.7037037037037037,0.30896051504357114,0.3577026193171253,0.24381404370214121,-0.18405373523062635,-0.06641633740717462,-0.09953827189140142,0.502991728174299,0.1401096386147856
106,9.009,45.045,0.8148148148148148,0.2537785211239664,0.4158093355009129,1.0406964756932156,-0.1750782555776041,-1.0350334407407218,-0.08977600628050106,0.48383430396910665,0.16747196939535947
107,9.009,45.111,0.8148148148148148,0.11023254241991981,0.4403524095191341,1.0990009673773735,-0.13962229431775108,-1.3119752275562018,-0.09108545021784907,0.4946138200320551,0.18882028994020272
108,9.009,45.177,0.8518518518518519,-0.08581866121816796,0.5331969314127294,1.1139795454522625,-0.09560970380046621,-1.3906708682546602,-0.1475233387456882,1.198326471546395,0.3963447607748984
109,9.009,45.243,0.8888888888888888,-0.35155785143689394,0.745540302480205,1.2068651313262047,0.012240108705205074,-1.3743406952025277,-0.7662780609102994,1.686557530878257,0.7800145389474014
110,9.009,45.309,0.8888888888888888,-0.7061648426143197,0.9816481130097587,1.9149886813759502,0.1700327545865109,-0.990371497760947,-1.0022463736555607,2.1154498624847657,0.9286977694944107
111,9.009,45.375,0.8888888888888888,-1.276908031693703,1.030470799941018,2.006268052655175,0.43757064812394686,-0.6488458411982874,-1.1690413679578957,2.085433567844579,0.8436748476607652
112,9.009,45.441,0.8888888888888888,-2.013044238149863,0.9641736145692796,2.038409535130395,0.6873674072408609,-0.6492716971973602,-1.5424032661973603,1.9636426396271025,0.8210977118731162
113,9.009,45.507,0.8888888888888888,-2.67954710475942,1.223052324825467,2.082540376259354,0.7258502736784668,-0.5915627856156723,-1.518851492407539,2.4088994192245923,0.9072914713669555
114,9.009,45.573,0.8888888888888888,-3.273776672594029,1.5471628013360472,2.1255011944620676,0.5328213295333162,-0.5199589164359205,-1.3460430786277953,2.3876747419681816,1.0316388063565591
115,9.009,45.639,0.8888888888888888,-3.9468955195669784,0.41150307348944326,2.1925164928277447,0.12486697431061039,-0.3939120514478672,-1.1993386464135871,2.308321018149469,1.209301272083377
116,9.009,45.705,0.8518518518518519,-4.806379991353325,1.9324367531272675,2.2983444958602233,-1.220518432243624,-0.02813580009825059,-4.029535478916033,0.8407787565810299,1.472605547456305
117,9.009,45.771,0.8148148148148148,-6.688408101779331,5.411291278199678,2.320960373470238,-2.6549387874884864,0.0633164403626354,-18.124185855971312,0.532923662176394,1.256037045591034
118,9.009,45.837,0.6666666666666666,-8.904338242783982,6.839828163168264,2.2325552612543365,-1.069638194119182,-1.1047779533352224,-19.15827195741516,0.45017700594774906,0.7080866791645486
119,9.009,45.903,0.6296296296296297,-10.330612971344229,6.7419390226732805,2.5586973207315484,-0.7337185944765436,-3.6980895058880803,-20.269638937977582,-0.5704998632437018,-0.4576535719538294
120,9.009,45.969,0.4814814814814814,-11.936942430437444,7.075448704879118,5.421827209611877,-1.2156980504568797,-3.9750052013685715,-21.09044210920214,-1.1777195033235315,-5.080395072583736
121,9.009,46.035,0.3333333333333333,-13.600968752735751,8.804355133460223,6.909785566044877,-1.9688529393705803,-3.875360012563434,-23.433835558559565,-2.97769940368312,-7.029352363323744
122,9.075,44.781,0.3333333333333333,0.2718051820838251,0.2937921896649829,-0.23501389439888384,-0.6703822785538044,0.47503008637886646,0.16532409687634048,0.5138029925726848,0.16298323099617618
123,9.075,44.847,0.4074074074074074,0.28461064793929614,0.4337542995633218,-0.22965442349908632,-0.6249849686202924,0.48310865252892665,-0.07428107722205936,0.4963443562614306,0.1500631222170683
124,9.075,44.913,0.5925925925925926,0.2732762351573809,0.5013883459688082,-0.21450632191871344,-0.26245169712501115,0.510885196705997,-0.09131821768317508,0.5021133813686276,0.14478355389617548
125,9.075,44.979,0.6666666666666666,0.2106672401766752,0.5538797572933603,-0.17471370724934804,-0.09314571410297498,0.5111801291685777,-0.09215163945793509,0.5303228186957947,0.14601202101248734
126,9.075,45.045,0.8148148148148148,0.11725112807504955,0.6199144287987839,0.3420554801030634,-0.07919907251851764,0.4048758163372166,-0.07921707286781121,0.5286362778935598,0.17510809392032445
127,9.075,45.111,0.8148148148148148,-0.059390600467133195,0.6582260663688217,0.9843050343470003,-0.025224431908323106,-1.128570489782031,-0.0786286024228709,0.5268983991834829,0.2122517778634666
128,9.075,45.177,0.8518518518518519,-0.29097404771018925,0.7955042769035385,1.168436552429089,0.04618691629886636,-1.4019154872467174,-0.09566263249183923,0.9467822289385275,0.41680163858474895
129,9.075,45.243,0.8888888888888888,-0.60284597560723,0.977195413241805,1.4799560580050695,0.15465442148668346,-1.0198563403138947,-0.6497418824216663,1.2712188505651045,0.7284965707336868
130,9.075,45.309,0.8888888888888888,-1.015594624857176,1.1358442108892888,1.9905232787030016,0.27787371565069585,-0.6690367955074846,-0.9220392443187845,1.372697983007491,0.8281078349282767
131,9.075,45.375,0.8888888888888888,-1.6792674157962526,1.1434796807403802,2.005606720996405,0.5180803429888432,-0.6668692806159969,-0.9792243289155556,2.494148076595655,0.7774778295848463
132,9.075,45.441,0.8888888888888888,-2.5046412704854437,1.2536360287701958,2.028909660086578,0.7414359425400354,-0.6516041915768778,-1.192546144174548,2.9008948791609543,0.7766630471763076
133,9.075,45.507,0.8888888888888888,-3.200733307927382,2.8197505517646526,2.0617302962519406,0.660547246759295,-0.5936447943792952,-1.4908499215270472,2.79264273546792,0.871501154185092
134,9.075,45.573,0.8888888888888888,-3.918854443697561,3.0037211540357562,2.102191839961763,0.4050600668864109,-0.5361982794534883,-1.3390482264788774,2.3150073902781463,0.9741289890537905
135,9.075,45.639,0.8888888888888888,-4.787670874679936,3.386096805539721,2.162490800468607,-0.006704782675998944,-0.4270889451742208,-1.6542556426577613,1.2515923068709771,1.1038164157918522
136,9.075,45.705,0.8518518518518519,-6.010216461296159,6.121227408245929,2.2110024317054657,-0.7488342407915594,-0.21668985092538057,-15.920003174357767,-0.3472103845133786,1.1849007065710238
137,9.075,45.771,0.8148148148148148,-8.067226369368282,8.291809186158904,2.222873847926591,-1.2211147026926383,-0.22885955935966806,-23.46982772572938,-0.980849976690926,1.0447080601425813
138,9.075,45.837,0.6666666666666666,-10.073765610872625,8.752954300839493,2.176421768952273,-0.883305622043855,-1.6603745410081299,-23.4389219993394,-1.7024363192608698,0.7866126850658852
139,9.075,45.903,0.6296296296296297,-11.68541639600514,8.906486092457438,3.166116288378058,-1.0964787909301559,-4.412951341173892,-24.269306223543126,-2.7840817007010217,-1.340019978628125
140,9.075,45.969,0.4444444444444444,-13.575587483241607,9.58149134490179,6.405530382372845,-1.8376609044667038,-4.162367417883338,-24.93335839279141,-3.608448148576773,-6.5717538530225
141,9.075,46.035,0.3333333333333333,-15.154948532179112,10.730433517119872,7.257143236529545,-2.6007859874881616,-3.9302484568790272,-26.54030407234925,-5.236742379279717,-7.801320126660027
142,9.075,46.101,0.1481481481481481,-16.59382341838049,11.970875048825713,7.783842474757797,-3.2028382208718678,-3.6865734720481322,-28.18317583464401,-6.935668224910525,-8.517612584227141
143,9.141,44.781,0.1851851851851851,0.2461237084633131,0.2936759137048379,-0.2379555786698924,-0.6818231326896675,0.4741085519502526,0.7355433473940436,0.5438085218381381,0.18170821875322646
144,9.141,44.847,0.3333333333333333,0.2515656770052644,0.3724173086931673,-0.2297928213597316,-0.6473166051774931,0.4820897859466683,0.02442135332592099,0.5196943075479945,0.14044285667319426
145,9.141,44.913,0.4814814814814814,0.1867967333101786,0.7729136281213697,-0.2190759172762801,-0.46798768124359913,0.5544524383740296,-0.06623118677487519,0.5628727697522364,0.137050521479946
146,9.141,44.979,0.6666666666666666,0.11871457078808437,0.8362644950015388,-0.1981205586420538,-0.038155980321119776,0.5492207888950054,-0.06369795847534329,0.5598524316195694,0.1542317344153717
147,9.141,45.045,0.8148148148148148,-0.0072815862139116155,0.8674722762733098,-0.1764417750376141,-0.0031428848460600253,0.5101149997673317,-0.05969651545883746,0.5373131018710477,0.18385642732756013
148,9.141,45.111,0.8148148148148148,-0.22067619201452687,0.9195970996989202,0.01591003923605035,0.05294800642194858,0.45487101617553954,-0.0617973418477826,0.5486612545442128,0.2141441049122838
149,9.141,45.177,0.8518518518518519,-0.4974800107501015,1.0474019366584726,1.2627042847687295,0.12539525894458958,-0.8203767780552191,-0.05977271023622895,0.4840781654658044,0.3970842181903403
150,9.141,45.243,0.8888888888888888,-0.8652765821208236,1.1598737987011343,1.9239043971120497,0.2258777757709227,-0.696545350323942,-0.21899591592478448,0.3489649659568834,0.7051350502144071
151,9.141,45.309,0.8888888888888888,-1.312728750109474,1.2828304794120526,1.992115628205902,0.3081590725697675,-0.6294127391506097,-0.6144154884113929,1.2258847011757226,0.8319817762339701
152,9.141,45.375,0.8888888888888888,-2.0096622690570065,1.3235027787137121,2.003547754987551,0.5068559831490265,-0.6448356935035997,-0.9783997535155065,2.960734168840454,0.8015312341434297
153,9.141,45.441,0.8888888888888888,-2.845100405334949,2.5541589044253112,2.0271890558312977,0.6463959452345595,-0.630463519593441,-2.739292567526494,3.097694214912531,0.8057424468042034
154,9.141,45.507,0.8888888888888888,-3.616907718139511,3.0530351457947464,2.0492411881009813,0.5160802778254105,-0.586386435908683,-5.121427401343665,2.9097972801675738,0.8779142854165731
155,9.141,45.573,0.8888888888888888,-4.472344778357149,3.4142359905365263,2.0750203526660824,0.30446633560124003,-0.5516512027378715,-5.284730840791466,2.5092139605979655,0.9468007692085301
156,9.141,45.639,0.8888888888888888,-5.465585053539728,4.1010946499580845,2.1005863542738665,-0.2572350913089655,-0.41839405616204406,-11.836472615218995,1.1719480627559884,1.055930455433488
157,9.141,45.705,0.8518518518518519,-7.428660864068398,7.734289563859555,2.101279774447003,-0.13146624455232914,-0.4458877156112655,-22.65670087736346,0.25403758123840403,0.8821372370812319
158,9.141,45.771,0.8148148148148148,-9.514990972532281,9.61491856894007,2.060579541593107,-0.41056976532816175,-0.5873199797316935,-24.981320517050808,-1.3111997392245718,0.7364560262802
159,9.141,45.837,0.6666666666666666,-11.25109806558904,9.905834368002346,2.107887850195114,-0.93798613282424,-1.7602282206004087,-25.927129092406318,-2.9337338735319882,0.6512864203151055
160,9.141,45.903,0.5555555555555556,-13.090331767343672,10.383819645821102,4.1310279592735935,-1.3730695507419803,-4.422972535054247,-26.662853384583855,-4.088481273768567,-2.8832480003284147
161,9.141,45.969,0.4074074074074074,-15.021580453869387,11.182059377737042,6.755260116773311,-2.201207421381303,-4.167678392495123,-27.38857694251254,-5.16476504386048,-6.792414962675673
162,9.141,46.035,0.3333333333333333,-16.594445972091236,12.103193422371731,7.439635072388155,-2.961740638474133,-3.9199265203774116,-28.658921047554436,-6.819115051278828,-8.078089914266913
163,9.141,46.101,0.1851851851851851,-17.93034872137021,12.971183894859399,7.944077302405416,-3.515095236595785,-3.4918724124915475,-29.989383843921036,-8.647777327351559,-8.734717692819636
