fid,X,Y,f,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
49,8.745,45.969,0.1034482758620689,-0.36629849074934356,-0.2822200898642342,0.6119231465747139,0.09009580065483769
50,8.745,46.035,0.0689655172413793,-0.4883244691466628,-0.29824490495895695,0.6275888547881172,0.08280217021125659
51,8.745,46.101,0.0344827586206896,-0.5106554900214983,-0.3027726657150235,0.616562460211186,0.07189699558614118
52,8.811,45.045,0.3448275862068966,-0.05360114403954305,-0.42107145538367574,0.03602125587119575,0.014264460094485178
53,8.811,45.111,0.3620689655172414,-0.03276990320600247,-0.42083915564705054,0.037353313982195276,0.02718917373505495
54,8.811,45.177,0.3620689655172414,-0.00019392873641364827,-0.42685385817544763,0.026059088122142988,0.04780124818790044
55,8.811,45.243,0.3793103448275862,0.044173687900613795,-0.4357480889133787,0.022310128738044742,0.07361403731418756
56,8.811,45.309,0.3793103448275862,0.12069433764876704,-0.46648604741652633,0.04632205654800622,0.09118990780193875
57,8.811,45.375,0.4137931034482758,0.21808433341390143,-0.5238891951314976,0.04757168693567557,0.09744123863919035
58,8.811,45.441,0.4482758620689655,0.29596091962611326,-0.5798678433695794,0.01285219591108317,0.09894204038332012
59,8.811,45.507,0.4482758620689655,0.27101786923658583,-0.5934430404069736,-0.0001273928989251171,0.09995146207208702
60,8.811,45.573,0.4137931034482758,0.20158423300998113,-0.5780512316131109,0.0007386251364138556,0.10045451081988306
61,8.811,45.639,0.3793103448275862,0.16507344883025854,-0.543283625432224,0.0008396931416766594,0.10049976510454436
62,8.811,45.705,0.3620689655172414,0.13424760155122883,-0.43616035730047475,0.011434969368711528,0.0998097615270429
63,8.811,45.771,0.3275862068965517,0.0868046023850198,-0.21502744822586453,0.013842506373768083,0.0986479611534307
64,8.811,45.837,0.293103448275862,0.003154899758540275,-0.24303874284138488,0.056476654809880275,0.09696858446602993
65,8.811,45.903,0.2068965517241379,-0.14133873792484308,-0.2671762332591758,0.4342952209309578,0.09338999825433875
66,8.811,45.969,0.1379310344827586,-0.2636633890153146,-0.2841480828651376,0.49498465300703265,0.08719605113877911
67,8.811,46.035,0.0862068965517241,-0.3654310163106105,-0.29306128633231926,0.5398474943960725,0.07739448068069615
68,8.811,46.101,0.0344827586206896,-0.4194814419852305,-0.3018733152011062,0.5632290230267502,0.06339947360892556
69,8.877,44.979,0.3448275862068966,-0.10099051768734846,-0.42070182950734775,-0.08073126517422408,0.0050313212731737025
70,8.877,45.045,0.3448275862068966,-0.06584602458009377,-0.4288866109280248,-0.047217042897495724,0.010529160327021616
71,8.877,45.111,0.3620689655172414,-0.029549977282825154,-0.43542080951282397,-0.04590318072107717,0.024491260147413926
72,8.877,45.177,0.3620689655172414,0.020908444891548146,-0.4475134020272032,-0.08383558816269704,0.0453999246605675
73,8.877,45.243,0.3793103448275862,0.09021716306533473,-0.4676161785901699,-0.11263262749747188,0.07193357868936645
74,8.877,45.309,0.396551724137931,0.17862342196882863,-0.5155493386879735,-0.04139501991405935,0.08933890099019141
75,8.877,45.375,0.4310344827586206,0.26674519361811017,-0.5699718097494608,0.002254166597805631,0.09552233137356006
76,8.877,45.441,0.4482758620689655,0.2931977574921319,-0.5972916014028361,-0.0044061508391627004,0.09731723637888459
77,8.877,45.507,0.4482758620689655,0.25802975952262985,-0.5914041667202296,-0.007326399342128324,0.09843000857548048
78,8.877,45.573,0.4310344827586206,0.20896688808903296,-0.57791795759226,-0.009398067855019782,0.09902575378086528
79,8.877,45.639,0.396551724137931,0.17810461093997793,-0.5614277042022611,-0.007354837494990501,0.09922038892930936
80,8.877,45.705,0.3620689655172414,0.14320992405634586,-0.5122514404866044,-0.005176921820766488,0.09895845634698536
81,8.877,45.771,0.3275862068965517,0.12164433583626746,-0.3232473435199599,-0.0034840481909376147,0.0980153940045426
82,8.877,45.837,0.3103448275862069,0.026142609106826392,-0.3054803213144526,0.07374011886174854,0.09590343991716176
83,8.877,45.903,0.2241379310344827,-0.11350159603798558,-0.30147264076663677,0.26301810893387606,0.09152510043405787
84,8.877,45.969,0.1379310344827586,-0.19470389393846316,-0.30529344123424285,0.3846032122518145,0.08296849870825015
85,8.877,46.035,0.1034482758620689,-0.27400524666011583,-0.3065483461487918,0.44562880151676343,0.07035253996877774
86,8.877,46.101,0.0517241379310344,-0.3392091134161339,-0.3155348151529467,0.48317223591498365,0.05135517156860245
87,8.943,44.913,0.3103448275862069,-0.14865645077158576,-0.4195055837630824,-0.038168062087111,0.003560523591227387
88,8.943,44.979,0.3275862068965517,-0.12315141997309798,-0.4267463294987993,-0.15057300226150083,0.005021067457131209
89,8.943,45.045,0.3448275862068966,-0.08102353631373321,-0.44068997426258827,-0.1617163018893847,0.012779636281229589
90,8.943,45.111,0.3620689655172414,-0.02684626133379704,-0.45565782429147605,-0.15023378526955294,0.024894312248632377
91,8.943,45.177,0.3793103448275862,0.04090526172437902,-0.47811683565884533,-0.150922917531374,0.045043358181616255
92,8.943,45.243,0.396551724137931,0.11452211164979764,-0.5118738151856608,-0.16076565602001108,0.07173687480557649
93,8.943,45.309,0.396551724137931,0.2047422314789124,-0.5626826594566654,-0.04073077579189845,0.08794872083776598
94,8.943,45.375,0.4482758620689655,0.26819502600359724,-0.5899452356964855,-0.026160462639862096,0.09381094544650478
95,8.943,45.441,0.4482758620689655,0.2593372471212072,-0.5919984911274696,-0.02229174183665145,0.09602391481778093
96,8.943,45.507,0.4482758620689655,0.2274277712717027,-0.5842595308796354,-0.013742239099828378,0.0971821599925807
97,8.943,45.573,0.4482758620689655,0.2326836044920228,-0.5846908886030155,-0.004282002256799746,0.09794612976352635
98,8.943,45.639,0.4310344827586206,0.22139587532118565,-0.5894056483981153,-0.0002959731398604552,0.09827137618412335
99,8.943,45.705,0.3620689655172414,0.1826517779294058,-0.5800314675511773,-0.002473366632114355,0.09814759438339106
