fid,X,Y,Ex,Intercept,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
78,8.877,45.573,1.3236030167512247,0.2050417045503533,-0.25826143973463234,-0.0022473999066867875,0.40771713509636276
79,8.877,45.639,1.2804922215555383,0.10775066252213958,-0.25266942039046825,0.013520333613960872,0.4064564890828016
80,8.877,45.705,1.0712287853462996,-0.0285984747804202,-0.2480391622773667,0.018686589880671574,0.40710659760525203
81,8.877,45.771,0.916546510607214,-0.20931824675665134,-0.18711168925878335,0.02207670915539073,0.39140042873675573
82,8.877,45.837,0.6030826804408222,-0.4422423306378962,-0.11057917528199968,0.07771488704846377,0.35575366587781687
83,8.877,45.903,0.3863473748899997,-0.6005715201572823,-0.07499934920224587,0.2821263359404459,0.28945540050294694
84,8.877,45.969,0.1941329239841149,-0.6381940087096096,-0.05314102212010071,0.37041943385424336,0.20566421189783934
85,8.877,46.035,0.1096800595102502,-0.6673488766352343,-0.04246266047380235,0.4162893511733128,0.13277293988596608
86,8.877,46.101,0.0265388009250527,-0.6892386853736714,-0.03918550496735952,0.44461183261776727,0.10585674718831983
87,8.943,44.913,0.3654559108025333,0.02347378597718341,-0.13718795156927938,0.7591471480097867,-0.5048121424361709
88,8.943,44.979,0.5420388053159307,0.08902235282588557,-0.15080250588838662,0.7369878416672311,-0.49576897789006247
89,8.943,45.045,0.712052614644169,0.14807995403456034,-0.1490757470943036,0.4919727680888014,-0.47114542696541595
90,8.943,45.111,0.7432890670074127,0.1678079089370554,-0.13469280928258248,0.34076935028911315,-0.40564222276364553
91,8.943,45.177,0.7892502835528908,0.20831343245810102,-0.12199655803276102,0.2365380419238936,-0.1886697031457657
92,8.943,45.243,0.9423052447149248,0.31380301410588746,-0.14368993811720285,0.034605160534780716,0.22549408444440866
93,8.943,45.309,1.0340284835242906,0.392733946778412,-0.20463425575417815,-0.09789813580046366,0.3840609920325111
94,8.943,45.375,1.1271410948677203,0.4048131320575348,-0.2571408097181185,-0.04168279162700515,0.40522253404044295
95,8.943,45.441,1.2654368276467292,0.38130247882927826,-0.2818748425505447,-0.028168155292546355,0.4065027591148316
96,8.943,45.507,1.3418521851936895,0.32455359774322673,-0.28617726441362346,-0.025676813582655857,0.40855765676550315
97,8.943,45.573,1.3624288828561697,0.26952749375847684,-0.2925424686948506,-0.007974964258143327,0.416036911255532
98,8.943,45.639,1.3222151997702194,0.20551012926668782,-0.2976413582304584,0.025249559845919728,0.41940385555782206
99,8.943,45.705,1.112703321084758,0.06027316251444685,-0.2976042545493375,0.05308555024414513,0.4173288470753089
100,8.943,45.771,0.9427873603502156,-0.1764052729209853,-0.19838487482281697,0.04706602966116623,0.3947653896101643
101,8.943,45.837,0.6374082030174297,-0.4282625342050955,-0.08546501448959835,0.02291844868147093,0.3536885385572335
102,8.943,45.903,0.4232338420369385,-0.5694742710644443,-0.0552650790003087,0.17729605805703436,0.2830764264595379
103,8.943,45.969,0.1973727444262702,-0.5860788355552347,-0.04522733309543112,0.31806481896915006,0.20762157263719055
104,9.009,44.913,0.2816704351442325,0.012937226306374942,-0.1314873689706426,0.8991818500951805,-0.506062040049879
105,9.009,44.979,0.4438982914794436,0.07325782540079304,-0.16995057960453924,0.7833054552686111,-0.4890636043519764
106,9.009,45.045,0.6745787130981895,0.16771271001310076,-0.18957045418500884,0.5242514767371969,-0.4513809791690575
107,9.009,45.111,0.7647497494403018,0.21132969000787052,-0.19244336752795915,0.2529576103759111,-0.3723930701922089
108,9.009,45.177,0.8765423275176334,0.26086511427104925,-0.19237688954390048,0.1422746920978603,-0.17661450031739412
109,9.009,45.243,1.005594515990183,0.3209497035038564,-0.21564567424768827,-0.016818400023836055,0.18940982417943042
110,9.009,45.309,1.0773410392246907,0.3471200306885232,-0.25043874573377367,-0.10913502424761314,0.34830073342733103
111,9.009,45.375,1.1595440032993,0.33187385252406115,-0.27204815070366173,-0.08959510512648272,0.3794607760268839
112,9.009,45.441,1.2673353274236914,0.3195313608270002,-0.289850464444334,-0.06981958737147508,0.39166383954338724
113,9.009,45.507,1.33565618007499,0.30087236264309913,-0.30395876082085826,-0.052347060461329545,0.39985965268075935
114,9.009,45.573,1.360472577145645,0.274918101972074,-0.3220728209245346,-0.034468971288842756,0.411343274460665
115,9.009,45.639,1.3431354373708144,0.21972092183180125,-0.3361030093696774,-0.004676651068786637,0.41710107437580196
116,9.009,45.705,1.1948397261199568,0.06728274297405624,-0.33488380266089346,0.021766599260161612,0.4138048567869793
117,9.009,45.771,0.9769015441261236,-0.16476380482165637,-0.19092736566597276,0.01948572086600651,0.39333880049245773
118,9.009,45.837,0.6713889761475059,-0.38773768744404546,-0.07104623204530636,-0.027905402880805542,0.3556812655789146
119,9.009,45.903,0.4475405054626553,-0.480886999316114,-0.04378186129408473,0.09557702705068566,0.27792398995234513
120,9.009,45.969,0.2238064596788498,-0.5149853120516281,-0.04303324985576071,0.2696240326481222,0.19448376925972166
121,9.009,46.035,0.1148587832865997,-0.5651973878241858,-0.05316876634326094,0.35564860137655735,0.14252131532419787
122,9.075,44.781,0.1111134828022188,0.0346691460841877,-0.0865746526816302,1.0832244090354854,-0.5023878762391991
123,9.075,44.847,0.1624048253229149,0.03586746110297224,-0.0826289713498776,1.0571804040430384,-0.506465083708715
124,9.075,44.913,0.2295498740866102,0.030753496873411702,-0.12547443268802372,1.044281010998856,-0.492210795004497
125,9.075,44.979,0.3617690720887033,0.08640393966348439,-0.1949108169948349,0.9948362572553135,-0.4654300589604561
126,9.075,45.045,0.6204869283125612,0.17841792872215342,-0.22708648661635672,0.7412208522654935,-0.41843561082088243
127,9.075,45.111,0.7769555590977874,0.23556199464171357,-0.23967078567798017,0.27367420363759365,-0.3452690120773793
128,9.075,45.177,0.9171635830817112,0.27498226686876515,-0.24963327322967388,0.03771806269687049,-0.1541429745777811
129,9.075,45.243,1.0468484158618878,0.2961574495386363,-0.2642144872162689,-0.1020549554737307,0.1903921355019026
130,9.075,45.309,1.1147890544343255,0.2866856683831992,-0.27715263686424285,-0.0918185427002559,0.34337471729568836
131,9.075,45.375,1.189203443442276,0.2786431321070234,-0.28570771981878434,-0.08977236097705063,0.3725379397596794
132,9.075,45.441,1.2704949720686372,0.26395789645962725,-0.30140731451303465,-0.08401252504552484,0.38352856563938237
133,9.075,45.507,1.3352695064961415,0.25512186728632286,-0.3199081282822155,-0.07234074009981867,0.39177327455529276
134,9.075,45.573,1.3640200290776,0.24203032917365064,-0.34352982504170937,-0.05811139330263362,0.40057846120253127
135,9.075,45.639,1.3606425674565428,0.17200296315755437,-0.3601582832258251,-0.043062098913960956,0.4044905428484262
136,9.075,45.705,1.222110535446097,0.0269374800147736,-0.3480354284036441,-0.03321690964624918,0.4020718927220595
137,9.075,45.771,1.0054978867918924,-0.16829932225858257,-0.19800548972466486,-0.035748052580646505,0.38882940772482016
138,9.075,45.837,0.6553697984752433,-0.3408509161172012,-0.08155494821335699,-0.031180772726535973,0.3590200729636843
139,9.075,45.903,0.4262863776259674,-0.4110677436687088,-0.04985560466372636,0.11277479692902652,0.2732964473931607
140,9.075,45.969,0.2376152402217702,-0.46932252780674594,-0.05022848613201181,0.2618561846916596,0.16753201577549093
141,9.075,46.035,0.1038744167403714,-0.5533537636100113,-0.06695244340545929,0.36980008072252984,0.1210993172130282
142,9.075,46.101,0.0259152531972974,-0.6050829714272201,-0.08261641391009664,0.43111792401351173,0.09997469943421328
143,9.141,44.781,0.0660157886494548,0.019764397688001208,-0.0902765331298018,1.11956872593666,-0.4590160948651965
144,9.141,44.847,0.1435162824769106,0.043427954580543195,-0.09106304613202178,1.0892702509987386,-0.4644741705528394
145,9.141,44.913,0.1604696616437343,0.06561800989771864,-0.13176840137540935,1.0608317887157357,-0.4502264089803319
146,9.141,44.979,0.3128971378370018,0.10754432527155389,-0.22390719925125913,1.000954150604815,-0.4236226261595488
147,9.141,45.045,0.5879835427980971,0.16908849422176803,-0.2537655665061444,0.7972820305793604,-0.3907119155198142
148,9.141,45.111,0.7666280050564186,0.20971836192581994,-0.2685905999867497,0.35539527605941024,-0.3306418986656542
149,9.141,45.177,0.9371783372019042,0.24416657386300072,-0.28216951448641914,-0.07055553075871339,-0.14216379491238312
150,9.141,45.243,1.075600385239517,0.27196634335091396,-0.29819539417880586,-0.09292599021326003,0.20778771283453584
151,9.141,45.309,1.1551233719782068,0.28559846899794916,-0.3104957434850097,-0.06846510222210603,0.3538678742248712
152,9.141,45.375,1.2162860703963292,0.2891606429850203,-0.3187602627112395,-0.08057174821777824,0.37589005849267354
153,9.141,45.441,1.29190677102696,0.2619368414318744,-0.3305388157305376,-0.08473803943445186,0.3827487457226125
154,9.141,45.507,1.3624637509734492,0.23250277831992955,-0.3433525008366387,-0.08065293012835924,0.3881830030977589
155,9.141,45.573,1.3920729915736652,0.2088965945753827,-0.35877857147144454,-0.07157789841621957,0.3932468483490131
156,9.141,45.639,1.3752030779790587,0.13111107121906607,-0.36330671176525,-0.06243303346365602,0.3944348244742445
157,9.141,45.705,1.211800083699934,0.004758688690368929,-0.3252089020118063,-0.05863074171932496,0.3929321762158823
158,9.141,45.771,0.98412071756454,-0.1478856850456073,-0.1905945209853671,-0.05626928383698921,0.38646886937224045
159,9.141,45.837,0.6101783554899352,-0.2853344686054764,-0.09051201652616994,-0.002380838423440862,0.3677728693060772
160,9.141,45.903,0.374249503620119,-0.364352887908581,-0.05554982672047016,0.15987577741351883,0.2748746495273063
161,9.141,45.969,0.2263627690965472,-0.4443275229984896,-0.05008571670445969,0.2874546281481021,0.14422238847614138
162,9.141,46.035,0.1231066881243136,-0.5424180152952156,-0.07086541119460474,0.38525388377532294,0.10899504694104362
163,9.141,46.101,0.0266607247123642,-0.5972518993149294,-0.0828974396422879,0.4295231747670208,0.08696434058941824
164,9.141,46.167,0.0038717343868622,-0.6231390215920956,-0.08526480102734457,0.43781732978209403,0.06950978881214671
165,9.207,44.715,0.0028555675059996,-0.014925928634319355,-0.09024926991280739,1.1731573062668361,-0.3897132957252153
166,9.207,44.781,0.0350060964180846,-0.00874179462028165,-0.09451889453562085,1.1664487064906846,-0.4012419702537821
167,9.207,44.847,0.1266635326965568,0.04134463732450554,-0.10364112153424306,1.1076278672172837,-0.4052445823614995
168,9.207,44.913,0.1768230270845684,0.08808717838510717,-0.15039395628362134,1.0489827039673678,-0.402361813259693
169,9.207,44.979,0.2872889496269609,0.12589488066680288,-0.24084536571702297,0.9887277490090852,-0.3908042154813004
170,9.207,45.045,0.5522878063007362,0.16365975545322314,-0.26837419093307946,0.7981810870026085,-0.37164889853270766
171,9.207,45.111,0.7672268688156413,0.18251487530544908,-0.28746845106155,0.4321933696963326,-0.3200968436798214
172,9.207,45.177,0.940506119994996,0.22318075835749385,-0.30675756071318616,-0.008356915959556895,-0.11905265926582696
173,9.207,45.243,1.100389075669154,0.279894997106276,-0.3293357471365361,-0.0721205828108828,0.2414727878520053
174,9.207,45.309,1.2353080808372268,0.3135896122885015,-0.35110306735977903,-0.06136031285675868,0.368251548387546
175,9.207,45.375,1.306855611924158,0.32862761589194284,-0.36443763789527794,-0.07454525764146464,0.38402483993738523
176,9.207,45.441,1.330867344071952,0.30168070645327194,-0.37311044405018634,-0.0805502083001273,0.3870429134226694
177,9.207,45.507,1.4086188953306298,0.259404317357151,-0.3787234879713951,-0.07960281059645061,0.38940544371181485
178,9.207,45.573,1.444515365008553,0.21161087281724938,-0.3852129854227212,-0.07509077360279,0.39227796860809727
179,9.207,45.639,1.4272022572102063,0.11686739897990638,-0.3789326770296999,-0.0722793734418262,0.3918196436248447
180,9.207,45.705,1.246908639388556,-0.0034233569946343348,-0.32531823224097156,-0.07644837260093953,0.3895396570496364
181,9.207,45.771,1.0183349214246946,-0.11974498582787946,-0.18803349249310466,-0.06816319714067695,0.3837059538857466
182,9.207,45.837,0.6420432831467836,-0.23369838637558316,-0.09693755843612613,0.00031583284608445797,0.3707726265158672
183,9.207,45.903,0.4003172813324369,-0.31974282876476956,-0.05815610814119737,0.19907239704563728,0.2861065749156565
184,9.207,45.969,0.2463290134264456,-0.422636583893144,-0.04678527172777566,0.32331502069121154,0.13900800875773228
