fid,X,Y,f,Intercept,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
22,8.679,45.111,0.3448275862068966,-0.28486324969206667,0.4544776897791144,-0.8943509955434428,0.43597138295539184,0.17200757365661354,-0.0011124453681175322,0.5108499184743769
23,8.679,45.177,0.3620689655172414,-0.27828661057494186,0.46626828312234625,-0.9136883999432122,0.41677995010754,0.14545356209982935,-0.018379429210304922,0.4917420727256293
24,8.679,45.243,0.3620689655172414,-0.2908775597210015,0.4691092546518866,-0.9206376733754229,0.40926144295728817,0.18340228042165385,-0.0072592268515531055,0.48262853281944074
25,8.679,45.309,0.3620689655172414,-0.3032439314664793,0.473888872411243,-0.9316880416152232,0.40909320300505836,0.22417480501332343,-0.018548903254916024,0.46923804750379067
26,8.679,45.573,0.3620689655172414,-1.2565255541969393,1.916898146752585,-1.2944311451802175,1.0972587687719542,-3.477739771852939,0.6462635403945098,-0.3263438916784466
27,8.679,45.639,0.3620689655172414,-1.5738650083087922,2.095284410046705,-1.102804028716058,1.0807364235533483,-6.377869888715756,0.8402556382193163,-0.41547405451547653
28,8.679,45.705,0.293103448275862,-1.8919593844254046,2.2354860980973434,-0.9142221657576639,1.0256540984570748,-6.560804388566836,1.0027651957617967,-0.6074261340294282
29,8.679,45.771,0.293103448275862,-2.0336002775111433,2.2550878032160515,-0.6453643334429602,0.9385897068998136,-7.1740043691849635,0.9839362988784262,-0.5205613998387759
30,8.679,45.837,0.2758620689655172,-2.1156910003878497,2.2910907032302577,-0.6677323757310772,0.5475528123549424,-7.570277910945828,0.8989598939460576,-0.4616302120090596
31,8.679,45.903,0.1896551724137931,-2.252757408931213,2.4243011949955955,-0.8829449532970379,-0.49001484851872534,-7.549170487861279,0.8971948692485632,-0.44800893361902133
32,8.679,45.969,0.1034482758620689,-2.4080593596061775,2.575017420375762,-1.0210499515338345,-0.4170916437780095,-7.477669062344958,0.9308219399089263,-0.46776473219433895
33,8.679,46.035,0.0344827586206896,-2.513243056696311,2.686823722242699,-1.0818436235467592,-0.38024011770418564,-7.290314801339891,0.8988725147495942,-0.28215308479122647
34,8.679,46.101,0.0172413793103448,-2.528080532282189,2.7223047407189576,-1.1177413945670571,-0.36635139759009405,-7.4154738396025115,0.8273782162525736,-0.12549706053182558
35,8.745,44.979,0.3448275862068966,-0.3120764587085116,0.4426099802115314,-0.8772678287076544,0.42819591786031497,0.44841606849746773,-0.13502719361675164,0.5398947065204002
36,8.745,45.045,0.3448275862068966,-0.321499480048399,0.44181839401954637,-0.8777347270759055,0.43686570218799803,0.23162733992608828,0.005071764280885974,0.5368447421074684
37,8.745,45.111,0.3448275862068966,-0.31846314411813403,0.45362913133423266,-0.8979457067460201,0.43062963183053626,0.07455605873485961,0.008080824471247125,0.513373386463571
38,8.745,45.177,0.3620689655172414,-0.3245868904733429,0.463000981914072,-0.9148833625197608,0.42428909394435893,0.12054298097851136,-0.017660002442593217,0.49221390417131805
39,8.745,45.243,0.3620689655172414,-0.3471054760068498,0.4686285965927012,-0.9284321479152804,0.4313127562627415,0.13125998523888305,0.010372144153774854,0.4727101878459928
40,8.745,45.309,0.3793103448275862,-0.37250814190921555,0.4872805079403317,-0.9645741515117006,0.477258796479673,0.12885734891267328,-0.0722121067418944,0.4334607006205271
41,8.745,45.375,0.396551724137931,-0.42156508260123626,0.5291365423069314,-1.0310428689580613,0.8037620372525369,0.0066134373562150295,-0.20009539166138843,0.36245133907203475
42,8.745,45.507,0.396551724137931,-0.9610734404070829,1.4343657567997554,-1.2351499050861903,1.0333602394843218,-0.4743935237318046,0.4242332539535861,-0.16875374742260754
43,8.745,45.573,0.3793103448275862,-1.1731885793349859,1.9262564080457774,-1.1891616510606138,1.043070886314386,-1.5605452696283932,0.5287219280507895,-0.21471911735345864
44,8.745,45.639,0.3620689655172414,-1.4491051528624999,2.1127194934841524,-1.2304066599185004,1.0390896599426909,-6.04742886414124,0.6886121007480941,-0.4355612209600048
45,8.745,45.705,0.3620689655172414,-1.7842030344640156,2.333206086086281,-1.052170959717276,0.9768780453856638,-6.327527412823275,0.8821737726975253,-0.7395769759057358
46,8.745,45.771,0.293103448275862,-1.9490407864322583,2.3600885378925174,-0.7332267395012455,0.9098717310180613,-7.077330736946016,0.8434492347015381,-0.5823288313983719
47,8.745,45.837,0.293103448275862,-2.0315892761480723,2.3733828366187133,-0.863232680044884,0.7273596725422402,-7.549040428467165,0.6961707542260747,-0.4821284224718224
48,8.745,45.903,0.2068965517241379,-2.161376148458744,2.472971159603003,-0.9902791438114925,-0.4742159788943932,-7.7163168983164665,0.6379414182279812,-0.4315480577389997
49,8.745,45.969,0.1034482758620689,-2.3153274237767834,2.5894672831965266,-1.063867990394571,-0.44379061454909385,-7.734203139540245,0.6529507566772896,-0.4168478002543523
50,8.745,46.035,0.0689655172413793,-2.4447463049108724,2.684799540046808,-1.1018392539000699,-0.4088442742760051,-7.641532820168178,0.6876434887540864,-0.2674974366546743
51,8.745,46.101,0.0344827586206896,-2.504351309928875,2.7324126438622467,-1.1241074509559468,-0.3772638556364164,-7.575814215752561,0.7005868093745535,-0.03631847856156614
52,8.811,45.045,0.3448275862068966,-0.36555091141990814,0.44017403922638315,-0.8852768844716941,0.4275705409168117,-0.07009571326158394,0.2850583994950834,0.5412663861320779
53,8.811,45.111,0.3620689655172414,-0.36745312829892307,0.4516028430574294,-0.9005071799753884,0.4107570355580513,-0.03446920825996185,-0.04093718858171667,0.5197442514630175
54,8.811,45.177,0.3620689655172414,-0.3731680686855843,0.4667529796632627,-0.9240117347804881,0.39751630009148425,0.08230134353068336,-0.24669925035343815,0.48675756258591096
55,8.811,45.243,0.3793103448275862,-0.3916733124327683,0.4856903348610234,-0.9526540449081955,0.3868865987825091,0.008268728344994371,0.00015955813897831905,0.44848741752420807
56,8.811,45.309,0.3793103448275862,-0.42067925830716185,0.5276842827991413,-1.0114519094347099,0.5343266960954918,0.0012047924200357528,0.06574684486515331,0.39421493848539696
57,8.811,45.375,0.4137931034482758,-0.49093705160519635,0.5951578208288855,-1.0959527095401111,0.8437104275071867,-0.10754488876022834,-0.06313157479116999,0.31399948876592143
58,8.811,45.441,0.4482758620689655,-0.6635690653377038,0.6710129096409521,-1.1769660713269592,0.9298851154983482,-0.3450866783175056,-0.0552343933459918,0.13861672458799762
59,8.811,45.507,0.4482758620689655,-0.906560098358293,1.0189950289196945,-1.1710108044550243,0.9216123074658656,-0.5146003254012492,0.20622862826471225,-0.008253691643016373
60,8.811,45.573,0.4137931034482758,-1.0831940995363998,1.8508868140881845,-1.1641440458774523,0.95770639117785,-1.262445032609717,0.1585579333054809,0.017352037780604845
61,8.811,45.639,0.3793103448275862,-1.300740911415085,2.138900503649653,-1.2864689405017264,0.9803906891828296,-4.205450457468335,0.33934024587421385,-0.41014964566130374
62,8.811,45.705,0.3620689655172414,-1.6119102161979302,2.4057801967817367,-1.302333776761428,0.9482540433926097,-5.690708157541449,0.5771554480300439,-0.6798137195923806
63,8.811,45.771,0.3275862068965517,-1.844304679885905,2.5189696787390568,-0.8416848828505014,0.8627831206809045,-6.88675754879077,0.6076386915973605,-0.5596014614772777
64,8.811,45.837,0.293103448275862,-1.9539853767202346,2.545928315437987,-1.0574889793734177,0.8445108066000778,-7.40637987042923,0.4200322300336609,-0.4659690710649729
65,8.811,45.903,0.2068965517241379,-2.0959629649845954,2.6186705800460963,-1.1101937313424284,-0.23096094913964324,-7.660193183499378,0.33117825154318403,-0.43464573102202464
66,8.811,45.969,0.1379310344827586,-2.2275542383861207,2.673632674342417,-1.131514410726623,-0.2926231520278032,-7.833904752012328,0.3204565839171396,-0.4182146980722741
67,8.811,46.035,0.0862068965517241,-2.345224117867329,2.7178133876800983,-1.1322412810048326,-0.30680144517378305,-7.739013179945379,0.38179203036519443,-0.13835324786219044
68,8.811,46.101,0.0344827586206896,-2.3848970889333465,2.7213222783348616,-1.102612554366226,-0.34274699092900696,-7.78980011871856,0.4054080868167086,-0.00048751352659895386
69,8.877,44.979,0.3448275862068966,-0.37744355220626846,0.464874765933186,-0.9327752895987804,-0.3769384424555362,-0.035080142107060855,0.22732022854141368,0.5221787792201658
70,8.877,45.045,0.3448275862068966,-0.40007970440866036,0.45103321500600907,-0.9105373215538788,0.14679273818634905,-0.04109529997214145,0.37022551977183343,0.5359180045716112
71,8.877,45.111,0.3620689655172414,-0.41727021243919465,0.456480686350931,-0.9117866278456295,0.2925598678517816,-0.07699586817522815,0.011936328730157882,0.5232602289617594
72,8.877,45.177,0.3620689655172414,-0.4217869250431887,0.4817065135717893,-0.9429322039198738,0.27293447634705337,-0.04527750588078078,-0.44553435317152834,0.475893017975485
73,8.877,45.243,0.3793103448275862,-0.42827511626101866,0.534465941677379,-1.002802296905831,0.19483358416317884,-0.21932263905991295,0.17321473163894086,0.4122406479385055
74,8.877,45.309,0.396551724137931,-0.46308589749742457,0.6164700282944866,-1.0895758763107355,0.437010854338873,-0.2826912935409279,0.3803261992682275,0.35425304799376667
75,8.877,45.375,0.4310344827586206,-0.5598017389651351,0.6958508244779018,-1.1482041176648705,0.7461282798260589,-0.5025282168242163,0.15997388835025242,0.2910352779047385
76,8.877,45.441,0.4482758620689655,-0.7174945929855834,0.743371238073181,-1.1543615447791211,0.7808138900522421,-0.7319019952614358,0.03545619999853648,0.20087872850673388
77,8.877,45.507,0.4482758620689655,-0.9052219667800173,0.867135586580454,-1.1294904365183744,0.7975536143857012,-0.7270650048285703,0.028011177098585634,0.16475542577080493
78,8.877,45.573,0.4310344827586206,-1.0241080529300997,1.6133133210528667,-1.1365363871071694,0.8476358673612083,-1.1300818378281678,-0.35631102738847903,0.24527929471139615
79,8.877,45.639,0.396551724137931,-1.1118399361910574,2.033197477023202,-1.3011655945432123,0.9173603385443514,-1.9855276622067644,-0.2176757457908185,-0.18609937480640976
80,8.877,45.705,0.3620689655172414,-1.3509390471233753,2.393375980200389,-1.628991859872348,0.9477462240775463,-5.7356582568643635,0.05582359619789054,-0.4318256682508935
81,8.877,45.771,0.3275862068965517,-1.6366176492599023,2.6555811910928853,-1.274760459271464,0.9165960825871944,-6.869664556455246,0.14943460014810306,-0.3922063012912681
82,8.877,45.837,0.3103448275862069,-1.8683229457786554,2.8079391536836606,-1.2952389078455555,0.8858631748392443,-7.332340325396911,0.0260258346998119,-0.3850056972129579
83,8.877,45.903,0.2241379310344827,-2.031000468445425,2.854188363145826,-1.2699025136336013,0.23161760987451344,-7.642073018558669,-0.11296141816297939,-0.38546300019297347
84,8.877,45.969,0.1379310344827586,-2.131943521132263,2.828775076908439,-1.2220438007393937,0.02559322025044085,-8.015147324194531,-0.1275198236899329,-0.3915165976996806
85,8.877,46.035,0.1034482758620689,-2.222771283075328,2.768359120112364,-1.1443274022978673,-0.1405387834309672,-8.065698774076477,0.017416500967518622,-0.20753090127560914
86,8.877,46.101,0.0517241379310344,-2.2788178447516314,2.754294562579388,-1.1248039386524806,-0.18805081300677842,-7.960658129422657,0.11124551228660975,-0.18901736870893773
87,8.943,44.913,0.3103448275862069,-0.363621957171633,0.4930507641869285,-0.9598219024376344,-0.5778058989018615,-0.039831909639968535,0.1778912528439156,0.48360423196722924
88,8.943,44.979,0.3275862068965517,-0.38548679247519,0.48091342556881633,-0.9506316962529324,-0.5313780809025164,-0.04398836678761895,0.18217490585118606,0.507939013284647
89,8.943,45.045,0.3448275862068966,-0.42504483664029946,0.4688341566494479,-0.9362985339636467,-0.11284846120555733,-0.0630432134308954,0.22479653234304364,0.5271523696429713
90,8.943,45.111,0.3620689655172414,-0.4553211363322839,0.4792888563768062,-0.9439473011011356,0.09568363473796798,-0.07961682994737426,0.19032367792592442,0.5123318427515737
91,8.943,45.177,0.3793103448275862,-0.46563418018172575,0.5199550506082296,-0.9878574322360498,0.12196175162222604,-0.14932876716919985,-0.12323687608476463,0.45551453616484905
92,8.943,45.243,0.396551724137931,-0.4816511983851171,0.5999692254743111,-1.0683804352014175,0.12687272749693862,-0.38570969294289,0.32524079439971076,0.39182823195727723
93,8.943,45.309,0.396551724137931,-0.5300967985845004,0.704147484954192,-1.1496449654108734,0.3485044920168206,-0.45197137924935193,0.413386483233982,0.345619342486831
94,8.943,45.375,0.4482758620689655,-0.6433085197109882,0.777865529619123,-1.1466696644966428,0.5825772068646922,-0.742618863920526,0.20821069327246433,0.31666575523780177
95,8.943,45.441,0.4482758620689655,-0.8004460925758041,0.8080815827166354,-1.1130088041933308,0.6275702221258008,-0.8335486415546145,0.07882833750299836,0.30412842962519954
96,8.943,45.507,0.4482758620689655,-0.9430038954457317,0.8843272018061871,-1.095812310964356,0.670205114938536,-0.8438164993426875,-0.1824209046676767,0.320820161710369
97,8.943,45.573,0.4482758620689655,-1.0033274217888242,1.6241454837372362,-1.1228445887983227,0.7234990658173575,-1.1192962542938112,-0.9229641984515512,0.35272391765476296
98,8.943,45.639,0.4310344827586206,-0.97925858900236,1.9500541366539152,-1.2765639833205362,0.8144045837250176,-1.141863291078759,-0.9242651849615782,0.08387146966875825
99,8.943,45.705,0.3620689655172414,-1.0614222350345524,2.2985006992198485,-1.7164237825655468,0.9413576177637155,-3.9409501190618363,-0.8069319898884104,-0.16924853426900413
100,8.943,45.771,0.3620689655172414,-1.3813150193404373,2.889018571017778,-2.2078783499089756,1.029478026090062,-7.100581067772612,-0.6197843492728226,-0.26910488239258484
101,8.943,45.837,0.293103448275862,-1.7626197727009756,3.2209066052574404,-1.649955802493973,0.9476415851800484,-7.160358297985773,-0.606975055729343,-0.32520379248614484
102,8.943,45.903,0.2241379310344827,-1.9434188486053183,3.1979720165073617,-1.5111814239171504,0.8633858944731168,-7.712191968887581,-0.8098960928321091,-0.3032191185965772
103,8.943,45.969,0.1551724137931034,-1.98131155758064,3.1345135256028565,-1.4678455748447086,0.88887112344109,-8.23482553936225,-0.9727674623566385,-0.24473335149239295
104,9.009,44.913,0.2758620689655172,-0.3520358395471159,0.5067627143810527,-0.9528435504717878,-0.44572736384210926,-0.03587697915627945,0.16601957874711504,0.394426421518022
105,9.009,44.979,0.3275862068965517,-0.3935607870702564,0.49629001855423616,-0.967434903207922,-0.4662441562643857,-0.040294104791151544,0.16237651374710083,0.4817999686746681
106,9.009,45.045,0.3448275862068966,-0.4507139850697002,0.4915817425443939,-0.9674705201404606,-0.06488718624391468,-0.07338979488882948,0.18649927548644973,0.5055112394967164
107,9.009,45.111,0.3793103448275862,-0.48189236917725986,0.5197063988135596,-1.002224320518608,0.048093019779284665,-0.07033758349639646,0.2934689687672205,0.47558699132238325
108,9.009,45.177,0.3793103448275862,-0.5057945876072624,0.5734266974142179,-1.0601323563124208,0.0688370751043207,-0.09413826442758985,0.26568018106744967,0.43309496411121207
109,9.009,45.243,0.396551724137931,-0.5549575645062039,0.6478709153007904,-1.1133141373608009,0.13356824260773678,-0.4510548777956028,0.39856760149194637,0.4075799937589981
110,9.009,45.309,0.4137931034482758,-0.6304206145882453,0.7352740322600979,-1.1407080702049814,0.48313306238704534,-0.6195239508240784,0.37311721893880234,0.3920328576689497
111,9.009,45.375,0.4482758620689655,-0.7714744995552909,0.8111739031476057,-1.0892185656129292,0.4812998516936264,-0.7761380999674143,0.26207318970560217,0.4125687553484905
112,9.009,45.441,0.4482758620689655,-0.9582506115334137,0.870214161339524,-1.0090173871561898,0.5097416462121703,-0.6136456661895975,0.00875424198452529,0.5280664549841112
113,9.009,45.507,0.4655172413793103,-1.0408775313822045,1.3334892268866323,-1.0259982259857263,0.5678034532591314,-0.6638482188044876,-0.973344833739983,0.6014197551264653
114,9.009,45.573,0.4655172413793103,-1.0281016125479616,2.3821055291120796,-1.1159787957585312,0.6228042416928685,-0.7172763172820356,-1.6183503391504477,0.5580873434284477
115,9.009,45.639,0.4482758620689655,-0.9410768025397236,2.322289352088119,-1.3155716294964939,0.7095315762899392,-0.6212956287277637,-1.7590864900056427,0.27699961516592686
116,9.009,45.705,0.396551724137931,-0.9288083662699366,2.577235893237121,-1.7708758497496886,0.8736182479264163,-1.4277902235400748,-1.882638860202492,-0.027733456455960846
117,9.009,45.771,0.3620689655172414,-1.2716689952183646,3.411297842426102,-2.579733611652456,0.9911684221290127,-6.977415725770616,-1.4688011994731134,-0.2239795977994279
118,9.009,45.837,0.293103448275862,-1.6952063240944224,3.6910491971941646,-1.9137762262607978,0.9153263063630774,-7.125697843900852,-1.333258099554302,-0.2982659728663792
119,9.009,45.903,0.2413793103448276,-1.809655643437774,3.540995132405714,-1.6893043281671725,1.171958295909351,-8.251344497195763,-1.6093120440167075,-0.25634775572237467
120,9.009,45.969,0.1551724137931034,-1.81276465273042,3.4988784814682035,-1.7674409119097652,1.5791717245269843,-8.82071038480665,-1.8879646284530622,-0.20740010725913305
121,9.009,46.035,0.0862068965517241,-1.8531604138184539,3.616743340219171,-1.894831583740846,1.8265255826395967,-9.026974892819194,-2.147427375926004,-0.2002264014703681
122,9.075,44.781,0.1206896551724138,-0.3472053198908325,-0.20688300557108918,-0.6152346083208471,-0.23207884334338041,0.5255426746271534,0.2789690654093131,0.1330796954932425
123,9.075,44.847,0.1896551724137931,-0.3392555023070975,0.2892047499158706,-0.6322104075186812,-0.2639240759322502,0.09414269510746105,0.2399552127868961,0.1521437650503077
124,9.075,44.913,0.2413793103448276,-0.35184445089335814,0.5370665342943675,-0.9033715114733416,-0.3049081836772106,-0.019513129137933294,0.1972037289690195,0.23770111991034204
125,9.075,44.979,0.3275862068965517,-0.4169472932758269,0.5148140572014703,-0.9974617834635336,-0.2500300044874381,-0.03105327646532486,0.19787546357781577,0.4129959640101167
126,9.075,45.045,0.3275862068965517,-0.48664037298621704,0.5133072776229319,-1.0031618130038127,-0.11699206608802293,-0.10199357914333768,0.21934417686239746,0.4710728298302638
127,9.075,45.111,0.3793103448275862,-0.5230362593629524,0.5565970257287599,-1.0560934023555149,0.02070985346374452,-0.07786911028580595,0.30745579310609705,0.44188487287802786
128,9.075,45.177,0.396551724137931,-0.5680469338190379,0.6081566661020514,-1.1028590903076918,0.07960082016958386,-0.07616811652931357,0.1258448324213357,0.43290988115486395
129,9.075,45.243,0.396551724137931,-0.6497106003465708,0.6574039367360014,-1.1161469135192092,0.31341745313030844,-0.3590725205496599,0.29473409448449545,0.4522329319055479
130,9.075,45.309,0.4310344827586206,-0.7452025265051008,0.7256850170298483,-1.1161246635798863,0.5065937029966374,-0.5794021404380733,0.12987758262498209,0.4670407083979412
131,9.075,45.375,0.4482758620689655,-0.9337636806185947,0.8037035571652115,-1.0191607496235353,0.4614516730970528,-0.9543031558547206,-0.165626438424422,0.5527760821091731
132,9.075,45.441,0.4482758620689655,-1.1350106565321785,1.2244082123222095,-0.9179341125248753,0.4866329740153791,-0.08938566814195362,-1.077924614100981,0.7300590376666523
133,9.075,45.507,0.4655172413793103,-1.1643517752442767,2.443809766498005,-0.9710661406149951,0.5326757719304873,-0.8570727074620585,-1.7308743941306264,0.7814109592823837
134,9.075,45.573,0.4827586206896552,-1.08352296889639,2.8146323215278626,-1.1384354877157394,0.5772073859535234,-0.8013127071118509,-1.9458679492138928,0.6476113463096138
135,9.075,45.639,0.4827586206896552,-1.0025882854227814,2.878336244279991,-1.355826660138323,0.6403102060526802,-0.8049592989623288,-2.151697446731035,0.26156674405168684
136,9.075,45.705,0.4310344827586206,-1.0551873870299944,3.35822071572656,-1.6392988350121902,0.7414496121326584,-4.1020822844683575,-2.2020369409946188,-0.0602350532347813
137,9.075,45.771,0.3793103448275862,-1.3849886835808558,3.942572798041504,-2.227034685357672,0.8095116227607124,-7.133690592730636,-1.8473964436086914,-0.21876623172285456
138,9.075,45.837,0.2758620689655172,-1.705322485892324,3.9843882147795506,-1.9579647149675032,0.8542527426583503,-7.3554138122719515,-1.8507722882474502,-0.2803954722713818
139,9.075,45.903,0.2413793103448276,-1.7215189775041173,3.780358558495995,-1.7937413380418938,1.4018552592349613,-8.804818108776793,-2.1884623395144818,-0.2111847460423973
140,9.075,45.969,0.1551724137931034,-1.725820772525061,3.7197563178768602,-1.872211708843225,1.7849455321749232,-9.251111566335702,-2.440518941418442,-0.1787786668887873
141,9.075,46.035,0.0689655172413793,-1.80128711154216,3.7924766408394,-1.9754128440925633,2.04049274028495,-9.363760069530672,-2.638821237492885,-0.18763523794515638
142,9.075,46.101,0.0344827586206896,-1.801424997978435,3.809804790613454,-1.980272442234459,2.183986449382016,-9.819480505482371,-2.9564962321767654,-0.18375513228176216
143,9.141,44.781,0.0689655172413793,-0.35190481055008194,-0.48139849551533487,-0.5992361681981839,-0.2177150546146499,1.2121704770475694,0.3062171175193929,0.1108648190440961
144,9.141,44.847,0.1379310344827586,-0.35641506869955897,-0.08099411019472419,-0.5954292269754407,-0.24601891638416773,0.2034658708598307,0.2794139641269408,0.11964362231941478
145,9.141,44.913,0.1896551724137931,-0.3916852730236629,0.5205551188621782,-0.7832194997703079,-0.26074185146466133,-0.06428734173422572,0.2650701145714385,0.15951159148351568
146,9.141,44.979,0.2758620689655172,-0.461587573890874,0.5281372141638059,-1.0270419022226998,-0.23743906370005918,-0.0618273491562994,0.26980306933777465,0.3120310603888803
147,9.141,45.045,0.3275862068965517,-0.5347488449421942,0.537927199771937,-1.0443456821540318,-0.1757325024400669,-0.11487343476364684,0.28830114810500124,0.42209353845793396
148,9.141,45.111,0.3793103448275862,-0.5926733871910135,0.5730725149489251,-1.078483216886593,-0.08361766808169074,-0.06942160818644288,0.28074218983270693,0.43876638955722397
149,9.141,45.177,0.396551724137931,-0.6622444883770531,0.606948251593722,-1.0990509836236761,0.3472993635709425,-0.07908360317546896,0.08705718298716775,0.46441448952683184
150,9.141,45.243,0.4137931034482758,-0.750453472962737,0.6439101619943584,-1.1079409255111337,0.5261891527953166,-0.1884332272644993,0.1418115807795493,0.5036876288747321
151,9.141,45.309,0.4310344827586206,-0.8505569080756457,0.702045400516011,-1.106104869663779,0.5074075297340227,-0.3486472152409594,-0.05527835307876129,0.5418588798586632
152,9.141,45.375,0.4482758620689655,-1.0357472454467427,0.8173551459123224,-1.0178493179500447,0.4862878224698589,-0.0028543215525609414,-0.8152424582769107,0.6498114547161724
153,9.141,45.441,0.4655172413793103,-1.2045770741552788,2.0714329894036028,-0.9460836064455389,0.5054507414120125,1.071996707033836,-1.5428248627930996,0.7869403562782045
154,9.141,45.507,0.5,-1.206298260381789,2.825806030959173,-1.028485070811144,0.5355331796869555,-0.67553787466415,-1.8204965008311877,0.7706433178407079
155,9.141,45.573,0.4827586206896552,-1.1458037728873447,2.96091141698681,-1.180210271898656,0.565304083544654,-1.4360352182728744,-1.9515591499652534,0.654742256773585
156,9.141,45.639,0.4827586206896552,-1.1924387781554175,3.269965164993411,-1.2693437028946524,0.5890897651925012,-2.9017496257508655,-1.971647743558833,0.11413806776814589
157,9.141,45.705,0.4482758620689655,-1.3479713315952775,3.938437750527515,-1.309587719712749,0.6128959499734046,-5.926575604105771,-1.9644518579468495,-0.18580318113741257
158,9.141,45.771,0.3793103448275862,-1.6025319689323867,4.275431490860577,-1.8186542433479236,0.619580763219139,-7.234508093832099,-1.9664861577904973,-0.21375954545126216
159,9.141,45.837,0.2758620689655172,-1.7570486145504647,4.173863130828748,-2.0523082750703527,0.8761855233905762,-7.641558245873146,-2.210218531895411,-0.22253244893397672
160,9.141,45.903,0.2241379310344827,-1.731942043159818,3.9881420881937437,-1.906884115461913,1.6748792316959726,-8.974322090255544,-2.568370262229637,-0.15712543357547218
161,9.141,45.969,0.1551724137931034,-1.7711536326524246,3.955112689865525,-1.9654102093813473,1.9942734517636305,-9.315654439635129,-2.768308776089139,-0.17594769052068931
162,9.141,46.035,0.0689655172413793,-1.8496061394025336,3.9656408193742716,-2.0316226203906225,2.2270377259833554,-9.69526226627856,-2.9431757276193595,-0.20544701326901263
163,9.141,46.101,0.0344827586206896,-1.849348218990202,3.8993690067911557,-1.9962829881172466,2.3118977820594444,-10.185477091586908,-3.2327131601415307,-0.21933114181749847
164,9.141,46.167,0.0172413793103448,-1.8616024427172766,3.8441221387679274,-1.9817823701231154,2.369933251934488,-10.590828360538305,-3.5054476413079976,-0.23892349683189995
165,9.207,44.715,0.0172413793103448,-0.32377716522071376,-0.5875740745553792,-0.5635491198085981,-0.21709130401938972,1.1282687478660596,0.3093746884212797,0.06549488924287628
166,9.207,44.781,0.0344827586206896,-0.3475551117447296,-0.5422531991698394,-0.5790207276193426,-0.21597192515083177,1.2062186213718977,0.3180889168961201,0.08036901454731925
167,9.207,44.847,0.1206896551724138,-0.37430924876445587,-0.23841956264575317,-0.5841868611273499,-0.23910156627284918,1.12724275580224,0.30940048661200925,0.08390978135939489
168,9.207,44.913,0.1896551724137931,-0.43498173827744707,0.4627985108072535,-0.7079296602923527,-0.24827273011689793,-0.07292954001268552,0.32025422270285786,0.10083109627454523
169,9.207,44.979,0.2586206896551724,-0.5220157904928544,0.526929220196807,-1.0343556617514171,-0.21809125987935205,-0.07187509094817313,0.35288271541218835,0.2153284568747591
170,9.207,45.045,0.3448275862068966,-0.5986165649009378,0.5567662227041007,-1.0707737020209551,-0.16489753346471545,-0.08510215710254118,0.3688635753648366,0.3620046755676015
171,9.207,45.111,0.3620689655172414,-0.6734552950112175,0.5809723179960113,-1.0822709565781754,-0.13744415842831198,-0.06864932423550926,0.3056899900717524,0.4401536758306696
172,9.207,45.177,0.396551724137931,-0.759165495580435,0.6016664383140062,-1.088784416396063,0.4420076954278389,-0.11334978872474959,0.10635589123671302,0.5139960675046964
173,9.207,45.243,0.4310344827586206,-0.827215631730282,0.6457132518667974,-1.117492218728576,0.5624235094905068,-0.15932750250815805,0.022120417222166084,0.5395444934110496
174,9.207,45.309,0.4482758620689655,-0.915611943175926,0.6949059075412054,-1.1263532444618294,0.5200422753631546,-0.5251051785362941,0.013936353275648093,0.5902723113278716
175,9.207,45.375,0.4655172413793103,-1.064724577653511,0.8319680716223306,-1.0740747402596895,0.5097156207886284,0.04753348034329281,-0.2280456018014474,0.6958272380297073
176,9.207,45.441,0.4827586206896552,-1.1840541960677613,2.3098921888435826,-1.0487280838213988,0.5233435587588179,0.3320733819317804,-1.3668213247720096,0.775857703279625
177,9.207,45.507,0.5172413793103449,-1.1865732974827408,2.8946120499978027,-1.1304314095775685,0.544777760463003,-0.5291725023545529,-1.8047329849169307,0.731781761471231
178,9.207,45.573,0.4827586206896552,-1.2065803719255301,3.060802293598877,-1.2001246317176826,0.5572916236888841,-1.5714883510190834,-1.8658516723802343,0.6770177524715695
179,9.207,45.639,0.4827586206896552,-1.3377327636430696,3.4361158071745663,-1.2015320453461582,0.5572163611838759,-3.068237081269893,-1.819393555538659,0.06419586365597763
180,9.207,45.705,0.4482758620689655,-1.5542500210303847,4.249919519314179,-1.097960196195705,0.528771249502853,-4.926970014446692,-1.8100232722210485,-0.15286795668942654
181,9.207,45.771,0.396551724137931,-1.7629409362812865,4.5371885186678185,-1.6206651755508261,0.4905840763468491,-6.837037582105201,-2.0051195979267242,-0.1587370526102479
182,9.207,45.837,0.2758620689655172,-1.8381544631836189,4.358814001843952,-2.160944496156075,0.8309100439551156,-7.762504601559579,-2.4129777866811644,-0.1657934368567548
183,9.207,45.903,0.2413793103448276,-1.8123267561585976,4.1986202461597895,-2.0355003906333846,1.833227650021539,-9.194517091367505,-2.7954369524610154,-0.1411775317730959
184,9.207,45.969,0.1551724137931034,-1.8775921916382117,4.18130346460191,-2.094458099905548,2.1504338097958158,-9.381469086078319,-2.9694100326946993,-0.1945626530167276
185,9.207,46.035,0.0862068965517241,-1.982521390160903,4.167098460327983,-2.1426891842761573,2.3672962996952567,-9.731474057573983,-3.1069211633355973,-0.26277380644526066
