fid,X,Y,Ex,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
77,8.877,45.507,1.3055294016992385,0.012735504448544219,-0.7594207315586452,0.4333807847571911,-0.7114940220624726,-0.12604557289351392,0.04085562812745339,0.7675666419839986,0.03177572268957602
78,8.877,45.573,1.3236030167512247,-0.08013314341253323,0.2518745304296865,0.418754264695293,-0.5275880280643162,-0.12996522618931639,-0.06372461884213318,-0.35635015023817485,0.011476747914077162
79,8.877,45.639,1.2804922215555383,-0.1489576338061332,0.5136929298913575,0.4339340150209252,-0.4870371790806626,-0.12826861614700752,-0.022864130243973435,-0.44521117358396495,0.03896615221894872
80,8.877,45.705,1.0712287853462996,-0.20753249930885856,0.5926543677053325,0.441109994993568,-0.43900957183435796,-0.1237172280460987,0.02090462934457483,-0.42695965613307424,0.05788420575499106
81,8.877,45.771,0.916546510607214,-0.2778862399731462,0.6959167448277874,0.4594416161613837,0.011633993844958465,-0.11765221730617254,-0.04239694860837405,-0.4076042913144078,0.08028130152281666
82,8.877,45.837,0.6030826804408222,-0.36243915437154517,0.8505572777914303,0.4484367752922598,0.11592260420828529,-0.11689779021232191,-0.040931967108640194,-0.3118733752519508,0.054809788605348554
83,8.877,45.903,0.3863473748899997,-0.43114866647104316,0.8985977550635006,0.4334878723307047,0.1484260879378852,-0.29636528068484425,-0.05496589463969485,-0.28082946196659697,0.026907592758542473
84,8.877,45.969,0.1941329239841149,-0.45997922281927617,0.8985720057911829,0.42648646410531904,0.1618005406623469,-0.31295679225105344,-0.03779314398547728,-0.26689821720046747,-0.008554067988836705
85,8.877,46.035,0.1096800595102502,-0.45588422510475646,0.8467282028169854,0.33261800970936484,0.1592040087792182,-0.3014461701848925,0.13702334092276514,-0.19019149772847094,-0.023786309219771505
86,8.877,46.101,0.0265388009250527,-0.4532259357761519,0.829497771695515,0.3261877873687632,0.1560103447826786,-0.29577454911889467,0.1994857626287861,-0.16388016931948463,-0.0293693888081646
87,8.943,44.913,0.3654559108025333,0.17565892158885615,-1.0206785645325063,0.39707102729168514,-1.7064903906182671,-0.7644191634531119,-0.09759497248305243,0.9132310072365788,-0.22646355683941927
88,8.943,44.979,0.5420388053159307,0.19850323930701821,-1.038278864736577,0.49883326854268867,-1.721457745092592,-0.8292337215084413,-0.09935105946608283,0.9218028869871021,-0.22938432700040276
89,8.943,45.045,0.712052614644169,0.22347991576904405,-1.0065089405159804,1.3667084451184706,-1.7524775889149833,-1.1021975654833698,-0.09082341545138717,0.9201855452293805,-0.21388943707343175
90,8.943,45.111,0.7432890670074127,0.21566319970979828,-1.0419732388143275,1.5505986290562408,-1.7010041202744397,-1.2197744420022194,-0.08801564869185818,0.9827251258055755,-0.20296839969625802
91,8.943,45.177,0.7892502835528908,0.18881394897924675,-1.0734559494456382,1.530375469530142,-1.6290116537118973,-1.2189011396036618,-0.15380905002756928,0.5985058460202781,-0.19938903499142951
92,8.943,45.243,0.9423052447149248,0.16177405327046196,-1.0060548528692803,1.3974483810773943,-1.4254184320167955,-1.0817198039636795,-0.3421314822425481,0.7962574652636478,-0.2423534890630567
93,8.943,45.309,1.0340284835242906,0.14139999316807467,-0.804822036322429,0.5669100701900335,-1.1301565927155164,-0.5849235933901236,-0.4398334451148901,0.9399788484263667,-0.03412988867025672
94,8.943,45.375,1.1271410948677203,0.10675643646729716,-0.6535777584330302,0.47795570829151657,-0.8556256839120115,-0.11196216917780163,-0.3167634640080377,1.0105908318830394,0.05983058560108953
95,8.943,45.441,1.2654368276467292,0.043312528396407535,-0.6757541317243286,0.4623527980539984,-0.6726099225065252,-0.10906179108374975,0.011909552198027636,0.9847633125801095,0.047829944194054286
96,8.943,45.507,1.3418521851936895,-0.039852556399501526,-0.6017327469099056,0.4533851674080025,-0.5644203944301702,-0.11614509397734799,0.010541230476241892,0.764766138844557,0.04117042406482922
97,8.943,45.573,1.3624288828561697,-0.1168832414066193,0.17359150498994408,0.4397256631873939,-0.4373919350969324,-0.1176010110704515,-0.07495849517981595,-0.30471733024632813,0.023467766994961222
98,8.943,45.639,1.3222151997702194,-0.17660105363706702,0.5124405180511147,0.45747444830479966,-0.4160114458478403,-0.11323403000738871,-0.03421039932763883,-0.48334005388643897,0.05804652184812176
99,8.943,45.705,1.112703321084758,-0.2378359969048746,0.6387368124354121,0.47191869704400563,-0.41670691238127067,-0.10276267631834221,-0.0576465867884955,-0.4867459322910491,0.08876491060069899
100,8.943,45.771,0.9427873603502156,-0.33052732318967115,0.8248483185672046,0.4909987474924119,-0.22333921415794877,-0.09662357945320377,-0.2495267342964821,-0.46680363811424685,0.11031328393590019
101,8.943,45.837,0.6374082030174297,-0.4383513774200831,1.018290757809189,0.4638457505296894,0.06662194549435912,-0.12025514205739654,-0.2815149982265779,-0.3610262432049477,0.06530971664521157
102,8.943,45.903,0.4232338420369385,-0.5292223299543848,1.0450677016737684,0.45233774485617895,0.11107769382541866,-0.30275494326495733,-0.33806280619173895,-0.36998440282519673,0.028946624841127297
103,8.943,45.969,0.1973727444262702,-0.587918472225113,1.0487374669032956,0.5365428531628793,0.11995875447168988,-0.3456062733810851,-0.3760394369906096,-0.3851533655127416,-0.09555326779857967
104,9.009,44.913,0.2816704351442325,0.14814433244071634,-0.8376958610623159,-0.19540992521268685,-1.6619468237958885,0.3096920289953263,-0.08350001775639497,0.9059731453647295,-0.20569219125156848
105,9.009,44.979,0.4438982914794436,0.14778336483089372,-0.7716894584006633,0.502657114034403,-1.5614621425202186,-0.20421829367911537,-0.08350249816582375,0.9153106549627957,-0.1923147106698337
106,9.009,45.045,0.6745787130981895,0.1384995063528322,-0.7266774585105549,1.186139340603051,-1.454900225797693,-0.7888688050877757,-0.08308101195411488,0.9350113190805067,-0.19156795843305824
107,9.009,45.111,0.7647497494403018,0.12755615890943336,-0.7116628102696421,1.2486427134462001,-1.3715498570233982,-1.038016098375462,-0.08237529745805963,0.9176852395118533,-0.17851555499640054
108,9.009,45.177,0.8765423275176334,0.11127853425196936,-0.6478509049435577,1.1804499867411948,-1.2454086143914664,-1.0445537919013874,-0.11828595829493589,0.6095262977680391,-0.11679304951034271
109,9.009,45.243,1.005594515990183,0.094485152285396,-0.4695821212317466,0.9636582662919444,-1.0204782569014026,-0.8943605247315083,-0.48546236878358884,0.5628051202305749,0.01693604138731286
110,9.009,45.309,1.0773410392246907,0.07434590694628154,-0.3011291767420301,0.5886876597512329,-0.8077900136289199,-0.2028958406169653,-0.59222171777026,1.0661204248174925,0.10781607452119878
111,9.009,45.375,1.1595440032993,0.033596901899399706,-0.3154414957467069,0.5008603196091537,-0.6481622325403682,-0.10331476312096685,-0.5020292762318029,1.1166695890984863,0.07463173898134237
112,9.009,45.441,1.2673353274236914,-0.03466909906516574,-0.4101792308947331,0.47651367250244125,-0.5152207858137011,-0.10651102148056937,-0.003322043854419334,1.0336220557885525,0.047053081332720945
113,9.009,45.507,1.33565618007499,-0.1071843509044847,-0.15998963500400232,0.4747912343750076,-0.4231961864306482,-0.10682685239394128,-0.012432467819036189,0.23674831119995088,0.04628619740520633
114,9.009,45.573,1.360472577145645,-0.1704525355731072,0.6606877533035167,0.4775111855019435,-0.3577914072758981,-0.10571094458903388,-0.027877618287930644,-0.32413197134290544,0.05666721769300072
115,9.009,45.639,1.3431354373708144,-0.2221531708670515,0.5873431845674032,0.4963042779280636,-0.3591284065131297,-0.09951230998488526,0.045252211603698085,-0.5189525744391248,0.09435162203044561
116,9.009,45.705,1.1948397261199568,-0.28953661688238913,0.7585923475128281,0.519640395173226,-0.40174016461799245,-0.08726788137146702,0.04649051119109792,-0.6077045166846542,0.1279918887274002
117,9.009,45.771,0.9769015441261236,-0.39313298492038606,1.0379233535168466,0.5245932247061443,-0.3997846185959021,-0.07994609154915072,-0.6234262097502665,-0.5336051096260254,0.12502775666072163
118,9.009,45.837,0.6713889761475059,-0.5187461649773492,1.1942052539284858,0.48336186100246337,0.0288284513419916,-0.14733802689260123,-0.6312764120413734,-0.44355243353178647,0.07669931148386133
119,9.009,45.903,0.4475405054626553,-0.6281551379241668,1.2129219079420417,0.47513165026044724,0.08337984692319148,-0.34921037279630485,-0.6900267668862398,-0.4786507125258764,-0.006402441218119902
120,9.009,45.969,0.2238064596788498,-0.7409325953839603,1.2425312591988456,0.6938300819380522,0.06134383555552828,-0.38471440782637,-0.7644742717021239,-0.5202926099984492,-0.20508260114136087
121,9.009,46.035,0.1148587832865997,-0.8573101704689501,1.3610269601984029,0.8351345213926115,0.0026950212127388826,-0.38716876469165834,-0.9243987954429489,-0.5880254547381398,-0.27935640787120275
122,9.075,44.781,0.1111134828022188,0.10556584067368423,-2.4260716673036384,-1.9662405875801636,-2.808163694186997,0.9594463707947031,0.22560333381824993,0.9251325749371831,-0.10335257137658034
123,9.075,44.847,0.1624048253229149,0.10671483460553519,-1.2041865793035942,-1.9647442586357031,-2.651445353851776,0.9565316754213431,-0.023007469655291636,0.8688006264586892,-0.10905683647716857
124,9.075,44.913,0.2295498740866102,0.09777831950986056,-0.5381482650801757,-1.8813810885419806,-1.6906832622172325,0.9712948755587949,-0.07125836047616485,0.9641954211145976,-0.18266979833624764
125,9.075,44.979,0.3617690720887033,0.07468054446416922,-0.4398225120276584,-1.7037212789053675,-1.2903525132288374,1.0370508487276737,-0.07455740197429714,0.9848708654786884,-0.16889672827392568
126,9.075,45.045,0.6204869283125612,0.05426156643241388,-0.4015414476224006,-0.6890965595881648,-1.122482947187677,0.6798090584298343,-0.08354853928998464,1.0194601200626154,-0.1822504695657271
127,9.075,45.111,0.7769555590977874,0.031107469026957518,-0.3626852866472249,1.1627320622636819,-1.0039664910121704,-0.543110029830626,-0.08210180715718468,1.0434779831068972,-0.17152485573013254
128,9.075,45.177,0.9171635830817112,0.011363287971443713,-0.24687372288571952,1.1201777313880692,-0.8203648689098945,-0.9005547923587804,-0.09919988864001303,0.5611983149458656,-0.12311492469427249
129,9.075,45.243,1.0468484158618878,-0.0001452852645686606,-0.08430959803429523,0.7602733131136616,-0.6716454797498808,-0.47192960350548296,-0.4271908388882569,0.365132407954808,0.008090618521688624
130,9.075,45.309,1.1147890544343255,-0.0146548164142726,0.012577100864783405,0.5122063034771258,-0.5816152568650854,-0.10950181979617905,-0.5354676146654823,0.5456965220159248,0.07060568764326955
131,9.075,45.375,1.189203443442276,-0.05739452920678721,-0.05521655450684777,0.48793170951137876,-0.4812987963368476,-0.10441234769607421,-0.5056059213512855,0.8414526624089678,0.054278609258556196
132,9.075,45.441,1.2704949720686372,-0.12338959779674571,-0.034049934090763345,0.4797586520348593,-0.3577288456451213,-0.10423255831306201,0.009488628450699019,0.390805316108294,0.03867018831896321
133,9.075,45.507,1.3352695064961415,-0.18595180616951756,0.8313249589597003,0.4879047722112107,-0.28237075181364457,-0.10207268000227146,-0.03921650314305182,-0.017350825416677755,0.05017168105306297
134,9.075,45.573,1.3640200290776,-0.23698230390788033,0.8681857409972173,0.49498915735654336,-0.24884113263410945,-0.09884839164738582,-0.015976175353089123,-0.15112370348288173,0.06698960378263147
135,9.075,45.639,1.3606425674565428,-0.29270627485921835,0.8604292979781325,0.5071278955433968,-0.2482349073754703,-0.09369615937730959,0.020525724973828204,-0.332578938768464,0.08961465496001382
136,9.075,45.705,1.222110535446097,-0.3702884118817619,1.0346310186393184,0.514629954800752,-0.23140685654723658,-0.08739241915261933,-0.7101938271235629,-0.49238773597624175,0.10082986724645386
137,9.075,45.771,1.0054978867918924,-0.475201228796107,1.1657220606838454,0.5251967388925747,-0.14534733848365539,-0.08435428886397993,-1.1231266140391756,-0.5749525710951464,0.11354398734353718
138,9.075,45.837,0.6553697984752433,-0.5958493725116499,1.2447469931759714,0.5070617289728019,0.13711346437519115,-0.17711594386008173,-1.0276307659960864,-0.5708837806950349,0.09506389046255567
139,9.075,45.903,0.4262863776259674,-0.7178361576712654,1.2740883573461783,0.5506565787517972,0.12452283473328574,-0.4011006930150506,-1.0639802675932946,-0.6219493102559769,-0.024933245685527076
140,9.075,45.969,0.2376152402217702,-0.8433460064464648,1.3502839275340732,0.773832683960777,0.05372155437398816,-0.4169078637746896,-1.0906710372262103,-0.650101762684405,-0.2646985420914118
141,9.075,46.035,0.1038744167403714,-0.9662937037812924,1.4700921517366976,0.8528493733508538,-0.02596827050356154,-0.41448551651651133,-1.1602803557505244,-0.6925366268786664,-0.3240716583773945
142,9.075,46.101,0.0259152531972974,-1.07073980795878,1.5486964296559642,0.8848699004677575,-0.06423456165330484,-0.4258209579059066,-1.302180560897134,-0.7917926114074287,-0.39055165166183037
143,9.141,44.781,0.0660157886494548,0.10928634066213948,-2.5834967426902953,-1.9924207984123727,-2.823956932414037,0.9520654775417318,0.7724703976152782,0.9439993934296458,-0.09885894574225644
144,9.141,44.847,0.1435162824769106,0.08658202312636468,-2.0541517618842704,-1.9968927847443776,-2.6945654005997315,0.9616051491484487,0.026017355364024015,0.9370604936288933,-0.15299159340020815
145,9.141,44.913,0.1604696616437343,0.03079343870506513,-0.2902933609819536,-1.772216024705184,-2.079651682380565,1.0149269522948323,-0.10467727765869975,1.124019586457134,-0.2456350588865871
146,9.141,44.979,0.3128971378370018,-0.01096700523354662,-0.06299111805199875,-1.6627206909467205,-0.9182275636592792,1.0778733132477165,-0.08481804148423186,1.1400751403638274,-0.18119576642259322
147,9.141,45.045,0.5879835427980971,-0.03496689260643512,-0.02154596685547685,-1.570348552383669,-0.806748452842666,1.079608349132152,-0.08543676199296593,1.1476060407915747,-0.17157855398848798
148,9.141,45.111,0.7666280050564186,-0.0672995234098265,0.04490824697225117,-1.0927084979267312,-0.7012144116516323,0.9716795824759599,-0.07476873424985919,1.069800291069214,-0.14490605817087743
149,9.141,45.177,0.9371783372019042,-0.10019309303160512,0.1414427300073915,0.36815017577103143,-0.5291239873171716,-0.12670183855354933,-0.09540067346211267,0.6666898766338556,-0.13032669780775233
150,9.141,45.243,1.075600385239517,-0.11483840125631482,0.24647116994998042,0.48938074367484496,-0.45090352380372045,-0.1082985483111902,-0.19057109926632967,-0.07498941498369194,-0.01431958509065101
151,9.141,45.309,1.1551233719782068,-0.12185860153614256,0.30554948688569666,0.4872162172361745,-0.416364738314982,-0.0997713886587068,-0.3149140684260393,0.003935591991422254,0.0505256924321464
152,9.141,45.375,1.2162860703963292,-0.1567473005699252,0.2521920824476054,0.4839986216976868,-0.33404421733692474,-0.10179872457691609,-0.2241721834780372,0.23506524112043903,0.04369958980729769
153,9.141,45.441,1.29190677102696,-0.2090259590212121,0.7294924270109404,0.487435385335683,-0.2384355794771913,-0.1002250763226533,-0.047117690935823124,0.12340844458645824,0.04377247713879227
154,9.141,45.507,1.3624637509734492,-0.2583230205661964,0.8841829428221146,0.49788203063676817,-0.20320749681316475,-0.09805823829749899,-0.18236636634963077,-0.0034020222867721765,0.062334530762101964
155,9.141,45.573,1.3920729915736652,-0.30652420232918304,0.9027762408901794,0.504571420367469,-0.1907479219408188,-0.0955741572980595,-0.22451831769661054,-0.09215769120546977,0.07766236953714228
156,9.141,45.639,1.3752030779790587,-0.3741156983246921,0.9235113474871887,0.5153962718077978,-0.21240875022159936,-0.09347446968167072,-0.5381858730021809,-0.24927458437676991,0.09412541592543087
157,9.141,45.705,1.211800083699934,-0.4621520906392679,1.1416532103061825,0.5070313315151024,-0.14417259896197307,-0.0929119958527796,-1.1695507365318614,-0.3673567448575357,0.08198884135063828
158,9.141,45.771,0.98412071756454,-0.5617533065708474,1.2240463809061435,0.5154025732306386,0.014712407436525743,-0.09381012388676016,-1.3167399913757682,-0.5622531735940408,0.09519684061401673
159,9.141,45.837,0.6101783554899352,-0.6745046263866501,1.2956566030486578,0.5222274103699012,0.1187528283388132,-0.19607856094548778,-1.2722534576337923,-0.6191972276491794,0.09306498343888456
160,9.141,45.903,0.374249503620119,-0.8017500318653032,1.3502883516121003,0.6576337147962342,0.09446158994595487,-0.4376703255831004,-1.2834893523074957,-0.6690389432072303,-0.0650726579285178
161,9.141,45.969,0.2263627690965472,-0.9346784261235072,1.4389290695569144,0.809200942613516,0.0208225723031707,-0.4382415156445042,-1.2966575358165402,-0.7057487038090926,-0.2538593873988223
162,9.141,46.035,0.1231066881243136,-1.0588379386947515,1.5378010848448487,0.8694410749205472,-0.05089599781657043,-0.4343574549456583,-1.3551460460823106,-0.7761560826743803,-0.33690681594293614
163,9.141,46.101,0.0266607247123642,-1.1611244148335915,1.611940887876793,0.89733251656772,-0.0888964958062253,-0.4356288907919732,-1.4536487783906868,-0.8821403189657125,-0.4060228228064994
164,9.141,46.167,0.0038717343868622,-1.2543606102304847,1.6585360249351495,0.9201019510931778,-0.11485694197902424,-0.4288862337998339,-1.5643730799386613,-1.0013869012795122,-0.4465897140633657
165,9.207,44.715,0.0028555675059996,0.13317508095033348,-2.6819900222165582,-2.0063276687212213,-2.866993330999639,0.937663327236765,0.8683085537340858,0.9343059942841291,0.045133544445442327
166,9.207,44.781,0.0350060964180846,0.11958218182313538,-2.6488539613059046,-2.019144955578658,-2.841664242343234,0.936579452938334,0.8684962829452739,0.9376331622569103,0.004292282653677738
167,9.207,44.847,0.1266635326965568,0.06305905347607017,-2.1380770693089697,-2.017885741110106,-2.710461756030441,0.9699754953334369,0.7771900439123884,0.9614430394560844,-0.1302555310800198
168,9.207,44.913,0.1768230270845684,-0.030274397225189396,0.09417173218798405,-1.7891452595628845,-2.0642766258651237,1.0424087104506299,-0.1029380512983343,1.1809693033092068,-0.22840711955223814
169,9.207,44.979,0.2872889496269609,-0.09347231386678218,0.3729573480300405,-1.7229942641319878,-0.5828215918793627,1.1000611058016807,-0.07829766044302935,1.1860821180230685,-0.15740565105150778
170,9.207,45.045,0.5522878063007362,-0.12657137751368822,0.38155656960267736,-1.5384583088953683,-0.5377817129036876,1.1043658417390123,-0.07693874316539376,1.1495144789594107,-0.14055086915514492
171,9.207,45.111,0.7672268688156413,-0.16862469378449424,0.4440973713635176,-0.971975128583149,-0.4509251225125409,1.0726874086642022,-0.07727341532295869,1.055112256717012,-0.1303388162005761
172,9.207,45.177,0.940506119994996,-0.21089966178790298,0.49386762002000395,-0.22472471385473508,-0.3302930075691623,0.1609619904461691,-0.13379390527576931,0.4108492277882527,-0.13557591579261546
173,9.207,45.243,1.100389075669154,-0.22158066804922666,0.5749318615432746,0.4829877162028453,-0.3041230275109057,-0.08351571570702454,-0.154655477264483,-0.34121278304975655,0.0010723501982394384
174,9.207,45.309,1.2353080808372268,-0.21745830935470867,0.649968305167682,0.5119280708085018,-0.32803876843497937,-0.09488439587047921,-0.33048087659909486,-0.26604627112025514,0.08433934127982651
175,9.207,45.375,1.306855611924158,-0.23475102932397557,0.7388638129959042,0.5003276827551539,-0.2738926561293886,-0.09602210364855598,-0.086555737211234,-0.17129987844696723,0.07212060145992463
176,9.207,45.441,1.330867344071952,-0.27075122314250083,0.8727373062821084,0.5021448395439663,-0.2126690852536317,-0.09495913287983379,-0.11230240162024348,0.045596672404967176,0.07125050639419567
177,9.207,45.507,1.4086188953306298,-0.31305095972821584,0.9060887527257577,0.5066625271537949,-0.18097226804789332,-0.09376019256951233,-0.26126430363182296,-0.009260130675715333,0.08069393329383887
178,9.207,45.573,1.444515365008553,-0.3639295832301436,0.9414467120850546,0.508823178066292,-0.15699342005898048,-0.09253604613856303,-0.3829079498819582,-0.05265008314923697,0.08562501497181788
179,9.207,45.639,1.4272022572102063,-0.4362464962050357,0.9854956223511875,0.5147598414720752,-0.16279513690855885,-0.09143645302140177,-0.7016477270679641,-0.17037268833368632,0.09319213553145687
180,9.207,45.705,1.246908639388556,-0.534687375744384,1.2010551555453484,0.5011530793986654,-0.07060399588067735,-0.09509864912152044,-1.1269478620483278,-0.2911171246154555,0.07442574006587557
181,9.207,45.771,1.0183349214246946,-0.633988121103719,1.260845185646271,0.5137365547607877,0.06740486367855275,-0.09809743005943351,-1.3907140020462212,-0.5587419391460515,0.08951176155658765
182,9.207,45.837,0.6420432831467836,-0.7468902943593825,1.3271022834739743,0.5285021526438185,0.1512919258517696,-0.20403985565716465,-1.440453342898016,-0.6649976876169148,0.08438920187286074
183,9.207,45.903,0.4003172813324369,-0.8770873523082504,1.3795427678495162,0.6512915364929546,0.12506282278936642,-0.45697508021788646,-1.478619634589982,-0.7336507032869275,-0.07497508677862277
184,9.207,45.969,0.2463290134264456,-1.0092580326150555,1.4665070979519654,0.7674389442966716,0.04068344766137155,-0.4571326236519655,-1.4891995793992452,-0.7752748459054585,-0.23628763882843595
185,9.207,46.035,0.1515914813772014,-1.1343987922755099,1.5544250214085091,0.8287012678952226,-0.05697704281480252,-0.44834167438025907,-1.5298259908908924,-0.8544263530631928,-0.3397055775997869
186,9.207,46.101,0.0463125783228874,-1.2445848146064147,1.648749928575824,0.9106982757376407,-0.12343030961089757,-0.43299505233631536,-1.5729970092342298,-0.9470328511393051,-0.4074097766638678
187,9.207,46.167,0.0047534583322759,-1.3389758644954528,1.7136902691316267,0.9424007753448413,-0.1539866823077778,-0.40941450662940315,-1.6491046063448611,-1.080390292273369,-0.46018906984146696
188,9.207,46.233,0.0,-1.4214175715714399,1.7594366879672625,0.9750031387332085,-0.191290296067863,-0.3790745318684378,-1.726688761820569,-1.2204373825691655,-0.5029282962680344
189,9.273,44.649,0.0,0.13876260011233912,-2.7006565183475812,-2.007459815386724,-2.8742417901637616,0.9325146659566304,0.8651842428566922,0.9248932714872374,0.08981570897712624
190,9.273,44.715,0.0032352740527186,0.13555886721345156,-2.6921544491834806,-2.0076655330301443,-2.8736207729575414,0.9333736335897717,0.8706554957194834,0.9284820046177522,0.07998584644137752
191,9.273,44.781,0.0302531468922737,0.12662090653869568,-2.643927760779455,-2.0223383331866054,-2.839958157226943,0.9218266418483874,0.8752445979303294,0.9319426999095255,0.06328544887203807
192,9.273,44.847,0.1258847542858092,0.06001280270373268,-2.02791013755077,-2.0597918680900085,-2.6444443156724424,0.9517969558402319,0.6429656639874253,0.945084713981915,-0.00024412762474564087
193,9.273,44.913,0.1786623499320525,-0.09020425050104978,0.2946561377392604,-1.7304739255914643,-1.7109216230382274,1.0738570092146056,0.11841554790202903,1.26670119018319,-0.27771428234938844
194,9.273,44.979,0.2889119055901671,-0.18107622282950978,0.6589031792938116,-1.657959500266887,-0.33742118287694567,1.1478823075654851,-0.09148496986873017,1.2397391404389237,-0.1467956152478603
195,9.273,45.045,0.5472840930532136,-0.22994001524832242,0.6870003196038764,-1.5305969499098755,-0.28689763915811206,1.135542414072161,-0.08985828257548167,1.191931572335834,-0.14195755053909043
196,9.273,45.111,0.7725799553252474,-0.2851821757922689,0.7339155925393525,-0.9232753075929432,-0.23584470920745776,1.0957973979143933,-0.10675197386645724,1.0318314809960363,-0.1523785586085365
197,9.273,45.177,0.9784908099739256,-0.31574722643240405,0.782097946255349,0.2537536245361007,-0.2015875545478448,0.4071153433082777,-0.1633591145952464,-0.15203380967112745,-0.12254796609465077
198,9.273,45.243,1.1550939440781822,-0.3139141134623387,0.8585976866546015,0.5160601344079391,-0.2227060835732246,-0.0675366102062278,-0.17148741673949813,-0.3241486939449611,0.05503659613704028
199,9.273,45.309,1.2620348113130526,-0.2998422617500795,0.958774901519359,0.543361042812105,-0.26933392200302864,-0.08729484545125638,-0.09853559131785318,-0.3003656570749996,0.11211923325599985
200,9.273,45.375,1.3477820371175817,-0.3010918123480365,1.1168324330150834,0.5227546541395254,-0.2579452519145272,-0.08892916870621037,0.10248744280409144,-0.29471816350377006,0.11009154807826238
201,9.273,45.441,1.3674515395761049,-0.31958595996584005,1.1130642024179955,0.5208817639078555,-0.23201833706169775,-0.08851696373815918,-0.027514487120623165,-0.22300036463075446,0.11161919458983327
202,9.273,45.507,1.4503781653891177,-0.3514133454393566,0.9048022468500986,0.5227890179925794,-0.20885127204559972,-0.08774134835271734,-0.06760511470655833,-0.0459916220858779,0.11648469100248354
203,9.273,45.573,1.4911875462004531,-0.39598778626434006,0.925889950689901,0.5293546328227308,-0.20579512601906547,-0.08623985355026018,-0.15338233176346108,-0.12752485363078203,0.12295967718131913
204,9.273,45.639,1.469818426081334,-0.4662995024503441,0.928057758156432,0.5412675841745523,-0.22859871577700314,-0.08495335218731828,-0.49577682081710733,-0.2885057355082612,0.12934806183329417
205,9.273,45.705,1.2644721648639718,-0.5642218868440694,1.211634686851219,0.5329571780323563,-0.1728609731089309,-0.08574980561940526,-1.2215933960380807,-0.40302726198807803,0.10871438980242942
206,9.273,45.771,1.0556968365089032,-0.6864920923702746,1.3253103996008289,0.5404316024643179,-0.051258576172169355,-0.09333652505583168,-1.4832070935738657,-0.5866673338971419,0.10797124929862648
207,9.273,45.837,0.6877079187371378,-0.8093765167392102,1.3722075934218467,0.5507464287894466,0.1085070321606105,-0.17921290019394281,-1.552539394030739,-0.6845068239839609,0.10226315095556104
208,9.273,45.903,0.4337344226178521,-0.93901795758938,1.4000484993075144,0.600079545009686,0.10448946216025423,-0.4579499606626019,-1.6198258807681767,-0.7713079004943403,-0.001268764285333378
209,9.273,45.969,0.2636552379645626,-1.0718432394093127,1.4789559901232292,0.7064063531257135,0.022001452044021964,-0.46582821761348925,-1.6313063965916381,-0.8169571328120848,-0.19426578078696916
210,9.273,46.035,0.1619001314941166,-1.1969822430937238,1.5531160810460705,0.7476121906278638,-0.048368806976768756,-0.45529478404778734,-1.662188608735166,-0.9030482090379117,-0.32457195961330704
211,9.273,46.101,0.060657466781022,-1.3098361744691815,1.648801843430087,0.8647374502330127,-0.13347521988924843,-0.42898059185283743,-1.6777221845268435,-0.99837139274911,-0.44528787500898
212,9.273,46.167,0.0104874511857958,-1.4095472843546055,1.7299829827513964,0.9424753001031039,-0.1829745017379968,-0.3895822799222086,-1.7232227986016788,-1.1437901486318656,-0.4969189138906138
213,9.273,46.233,3.548348352361643e-05,-1.486679255352082,1.795405786752192,0.9972669482137524,-0.22813511718540075,-0.35024988729810347,-1.7823663020286205,-1.3179136090487065,-0.5392464501018076
214,9.273,46.299,0.0,-1.5489356809543993,1.8188825426184065,1.0235878647616747,-0.25418479609280026,-0.3049753933206434,-1.926067799084176,-1.5831630975617477,-0.6104666493533335
215,9.273,46.365,0.0,-1.5936743526291124,1.8675754296113558,1.0409850703701955,-0.30298283549789673,-0.26492031552437645,-1.963218888720717,-1.7057481832345218,-0.6330677796147308
216,9.273,46.431,0.0,-1.6202430447349845,1.8962694245532936,1.0516664220310068,-0.3317739668618463,-0.23493074044456047,-1.9963633340784486,-1.7854571851415013,-0.6561004339062428
217,9.273,46.497,0.0,-1.6300200832003593,1.9087163294295726,1.0530744758247539,-0.34441649940926106,-0.22218883837919778,-2.0032619730900754,-1.80959074426231,-0.662366029965821
218,9.339,44.715,0.008666299702736,0.139341221489474,-2.672207907455748,-2.0085757048489308,-2.8731609623308367,0.9188803970020856,0.8883279444206096,0.9375995149984298,0.07607001899296087
219,9.339,44.781,0.0428447629956618,0.13838234885511405,-2.631909670916812,-2.0531608711257716,-2.819019796840947,0.9000035616824389,0.8747705318894621,0.9049892312658236,0.1353479921954664
220,9.339,44.847,0.1388267241111002,0.04731820985981766,-1.9250473870872442,-2.031966167776666,-2.669090042943857,0.9513337435124154,0.7907955986576917,0.9921911774451333,-0.1254422083176735
221,9.339,44.913,0.1739283857994909,-0.11110773455952316,0.45825674438500225,-1.852008615728018,-1.4157984918592248,1.067749700017728,0.3452514951793415,1.1939656975098307,-0.17741086070796122
222,9.339,44.979,0.3003959737823734,-0.2679802987264088,0.8197420453092938,-1.4816155340660595,-0.28975019450398887,1.2100672651237163,0.0044146707174503655,1.2393486169237853,-0.11265688335013076
