fid,X,Y,I,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
165,9.207,44.715,0.0257001075539968,-1.0302449596697456,-0.8844463097772002,-1.6819775974415752,-0.15455822813075684,0.263932825934738,2.3959775994107613,0.7059606691112801
166,9.207,44.781,0.236291150822071,-1.049046231957571,-0.9047036936023238,-1.690340556526891,-0.13611547779303212,0.26398121371061517,2.21777564590355,0.6922383915810975
167,9.207,44.847,0.3799905980896704,-1.153635662519108,-0.3157970623801529,-1.6401612276553945,-0.10131656218477884,0.26403955844968324,1.9091596666790447,0.7488782181389437
168,9.207,44.913,0.3978518109402791,-1.3229933122857256,1.7204481674458916,-1.5129612293012775,-0.12854569431835908,0.26410417989594376,-0.08350442904127058,0.8436250153485669
169,9.207,44.979,0.4848001024954965,-1.4668036247055944,1.91021120954571,-1.2792498559401606,-0.1119448249298745,0.2642027235514364,-0.110128091644184,0.8713456634872494
170,9.207,45.045,0.7100843223866607,-1.59652144833597,1.9837787724530453,-0.49219640183579516,-0.1343061917473257,0.2642964931637631,-0.14273988138391774,0.8572170616454611
171,9.207,45.111,0.9415966117282872,-1.7511595936041782,2.0842393834602193,0.19185970183227297,-0.13388113220813674,0.26438528008830603,-0.02982839697207261,0.7507995434501498
172,9.207,45.177,1.1040724017332562,-1.9871287050825228,2.1617123466603214,1.0239689050362837,-0.08341987028797773,0.26446856518924106,-0.049260056892067895,0.5353854750001833
173,9.207,45.243,1.2379377101277984,-2.2805158914514445,2.249330231739803,1.8345697073127154,0.00999742174636974,0.2645466946155527,-0.1929591908764304,0.6642366587377809
174,9.207,45.309,1.334132727304205,-2.686556073413721,2.3517404723776245,1.6966574311595677,0.17773196837063135,0.2646199972868358,-1.4963931581320136,0.717240501329919
175,9.207,45.375,1.411404060878091,-3.2682602579859186,2.5950521405861924,1.7131122220761066,0.4627236941347137,0.26468878446624095,0.35795139353824845,0.5969724262491194
176,9.207,45.441,1.4972257620809462,-3.7450897108933368,5.404282319251586,1.7850033048344254,0.6352405702108439,0.2647533497068704,-0.19745075328044667,-0.2941877550479228
177,9.207,45.507,1.5846962572469585,-3.9002541263088037,6.589965646642382,1.8565903379458846,0.5625119186177282,0.26481396908037386,-1.9927351672277167,-0.6563572291198552
178,9.207,45.573,1.6250797856346222,-3.9853125150017528,6.796299670065222,1.9097909817649286,0.3601626193512255,0.2648709016139503,-3.339456175944315,-0.812387407857821
179,9.207,45.639,1.6056025393614823,-4.328468998162528,7.223557230904479,1.9364266506746748,0.24898651279260509,0.2649243898765892,-6.551105177277535,-0.8458288371358402
180,9.207,45.705,1.463762315803957,-5.0083320177553246,8.228971060798834,1.8876050474926986,0.2581182912275676,0.26497466066759534,-9.837848441547433,-0.8216493203280434
181,9.207,45.771,1.2497746762939437,-5.599494926480631,8.274988595829335,1.7835736958403348,-0.7001702499456139,0.2650219257704884,-13.884634774446024,-1.4089008956316946
182,9.207,45.837,0.9630649247201756,-5.843284206293253,7.76582499836381,1.703917342297192,-2.226690359447426,0.2650663827435835,-16.510576259839652,-2.4400561766720053
183,9.207,45.903,0.7205711063983864,-5.983635655998057,7.47367433950749,2.0202647111098635,-2.2622794182301473,0.26510821572524285,-18.887494873459595,-3.250407591637268
184,9.207,45.969,0.5542402802095028,-6.266700468884999,7.431398164188783,2.717801779573459,-2.434586642434764,0.26514759623714823,-19.861064680968937,-3.7209728311339045
185,9.207,46.035,0.4547744441316043,-6.671070802691837,7.496073996234754,2.8805830213887322,-2.7956285379419863,0.2651846839732569,-20.68834068440632,-4.0706282690751605
186,9.207,46.101,0.1786342306739945,-6.938011694442877,7.437197508765212,2.7758911272719082,-2.9188347548532922,0.2652196275655128,-21.407599707275587,-4.600078559813169
187,9.207,46.167,0.1283433749714496,-7.132657132150466,7.35180048576229,2.6709500512074853,-3.080186062819719,0.2652525653200783,-23.208043830578397,-5.190633302917677
188,9.207,46.233,0.0,-7.405033869487017,7.363909793109147,2.699651250305924,-3.271779926779466,0.2652836259199638,-24.589421077518658,-5.660435865793017
189,9.273,44.649,0.0,-1.0316956183214188,-0.8664589164554566,-1.6947458532859323,-0.15361760974720604,0.2638038498236371,2.498066042123648,0.7166892629946588
190,9.273,44.715,0.0291174664744674,-1.0235009252242788,-0.8816428132946823,-1.709617121126279,-0.1467325056135354,0.26384367775743744,2.4356186804047617,0.701285338274221
191,9.273,44.781,0.2042087415228476,-1.0195650776858503,-0.920782656584629,-1.740560173966748,-0.1283824593843831,0.2639040968656175,2.2911391983057467,0.6561478929583268
192,9.273,44.847,0.3776542628574276,-1.1432156883547502,-0.38112422705033355,-1.7066724409760199,-0.09381712261684981,0.2639660146352127,1.8476368609321856,0.7196000305643326
193,9.273,44.913,0.4019902873471182,-1.3808145415448485,1.714696327505536,-1.586542081022157,-0.10378402450995985,0.2640187773467108,0.02968318891375027,0.8673327761540716
194,9.273,44.979,0.487538840683407,-1.5907831828410406,1.9634052206171568,-1.2910741255576992,-0.1767372049611744,0.26411355627937094,-0.27509959173727283,0.9323170417387072
195,9.273,45.045,0.7036509767827032,-1.7612481466636836,2.034323179340641,-0.49084381065036375,-0.1720281920953683,0.2642168195777748,-0.21826487768297692,0.9168237905803494
196,9.273,45.111,0.948166308808258,-1.946816895693328,2.1107834085532886,0.13367550873830572,-0.16151725885411394,0.26431433634150797,-0.04155006554037456,0.8086804607794941
197,9.273,45.177,1.1008021612206664,-2.1699208987904886,2.185065276852308,0.8961528850359488,-0.12281556006675007,0.26440547423190913,0.0020958479778450563,0.5508126586938481
198,9.273,45.243,1.2475014596044367,-2.450548405804395,2.2477181398024877,1.7559067513918118,-0.050018885658732366,0.26449065586346593,0.003873942092821268,0.5642170249068803
199,9.273,45.309,1.362997596218097,-2.816037571490153,2.3174770040000103,1.710545955911741,0.08727717528824863,0.26457028210086675,-0.7055468429490359,0.5913365799984847
200,9.273,45.375,1.455604600086988,-3.3422782222626086,2.428523825171272,1.6834782951493805,0.3391777716236132,0.26464473133222993,0.5117294728101897,0.5743965108919838
201,9.273,45.441,1.538382982023118,-3.785585995691375,3.9834038221070562,1.7576655104461958,0.5129324450396857,0.2647143593131665,-1.161349580354807,0.24762361065706803
202,9.273,45.507,1.6316754360627574,-3.9289674968370036,6.449308798669902,1.837646882627747,0.46147076954584537,0.2647794994362424,-2.3896564068123585,-0.5954380988173678
203,9.273,45.573,1.67758598947551,-3.9048920888282614,6.802579857249627,1.9105547212502305,0.25830298840570093,0.2648404633095945,-2.0650009331609267,-0.885320276436639
204,9.273,45.639,1.653545729341501,-4.04072876495435,7.245805130289127,1.9691272206334056,0.03525703556953758,0.26489754155278505,-5.534201744212812,-1.1588559611840679
205,9.273,45.705,1.4843803674490104,-4.581289422696359,8.527778811756626,1.987152336293369,-0.1937986442105321,0.26495100473797284,-11.14099819825544,-1.3352422851779973
206,9.273,45.771,1.2392962863365384,-5.441183574175448,8.817038608821955,1.8738388811462443,-1.2419045322724476,0.2650011044207534,-14.050056140856459,-1.669889150854825
207,9.273,45.837,0.9772691476790905,-5.93930347414091,8.268500738860924,1.6355463160620913,-2.6404528389848156,0.2650480742181752,-16.64786752286574,-2.5955856587525132
208,9.273,45.903,0.7319268381676255,-6.110767873907918,7.866459501583634,1.9350666962398806,-2.696372429088464,0.26509213090191436,-19.03597690146985,-3.494750237534773
209,9.273,45.969,0.593224285420266,-6.400207635057108,7.7388076234520655,2.726995095909291,-2.833796222579174,0.26513347548295163,-20.45448748616107,-4.032086468890959
210,9.273,46.035,0.4857003944823498,-6.894446939309547,7.780299949647953,2.975186627752943,-3.14098469748005,0.26517229427064426,-21.298653832914287,-4.318659069071364
211,9.273,46.101,0.2339645147267994,-7.355540339831149,7.780231026822042,3.04746785090506,-3.317239588314101,0.2652087598942074,-22.038167828381063,-4.640026990054533
212,9.273,46.167,0.1415805910082444,-7.689433859455446,7.69096052818695,2.982499981466458,-3.4284816714526327,0.26524303227859636,-23.948357924146272,-5.115542087399939
213,9.273,46.233,0.0009580540551376,-7.965035421699769,7.616635456241611,2.9423199160413365,-3.5069367416271664,0.2652752595698074,-24.96123523052641,-5.623460060890632
214,9.273,46.299,0.0,-8.329064652181136,7.708304813358683,3.083164051536534,-3.6568829418911095,0.26530557900693075,-27.70793486423199,-6.020710377322612
215,9.273,46.365,0.0,-8.692234247061105,7.8740676858798295,3.3656192230336046,-3.7714446613581534,0.26533411774000537,-27.61175603167427,-6.288449949719576
216,9.273,46.431,0.0,-8.985747031063454,8.067273699603632,3.588091362142392,-3.859164532745615,0.26536099359399595,-28.03648265718198,-6.273745983617371
217,9.273,46.497,0.0,-9.08927698412257,8.139922136474073,3.734646207751796,-3.890348300187516,0.2653863157801222,-28.218866956500314,-6.232382103664796
218,9.339,44.715,0.0779966973246242,-1.0174871060828687,-0.8849276074696846,-1.7263125704289357,-0.1424821530694162,0.2637680370901009,2.4211936905893174,0.676755254692008
219,9.339,44.781,0.231361720176574,-1.007264842962326,-0.9082215234454378,-1.7486071116974629,-0.1262299803550011,0.2638206372230038,2.2972991253764468,0.6300714773415342
220,9.339,44.847,0.3748321550999706,-1.1392866906187655,-0.2454097523490663,-1.758514135461036,-0.09369987846708484,0.2638724679419182,1.9024503969912234,0.6954453886608228
221,9.339,44.913,0.3612358781989427,-1.3934912548086262,1.7482229648832441,-1.640358735735138,-0.10750250831175777,0.2639394560630197,0.6283683092650917,0.8387127143290221
222,9.339,44.979,0.5069182057577551,-1.7073433828590365,1.9884291826398914,-1.1472366212192333,-0.17251823607395547,0.2640114105840377,-0.0409321302823681,0.9300690482279327
223,9.339,45.045,0.7209025677306574,-1.9529783028920007,2.039957016385449,-0.08263698180659967,-0.20169794370923727,0.2641259752347094,-0.20778382776040433,0.8828009510119958
224,9.339,45.111,0.9540411680206876,-2.1494760187378317,2.108443274807169,0.4588151456418339,-0.20630506811105792,0.26423384038908615,-0.056842379862340094,0.6948452583126967
225,9.339,45.177,1.1092686921198218,-2.3590264655267688,2.17290651032857,0.9731290835443582,-0.18441989099034878,0.26433423576311377,0.038650200548796934,0.5125184595621008
226,9.339,45.243,1.2652897657924305,-2.62098839171795,2.212414469115358,1.523899681503639,-0.12222103312042704,0.26442768348685763,0.08892730758021848,0.5184100291060366
227,9.339,45.309,1.3927977348169247,-2.909940040451506,2.2680860595385095,1.7282768990727155,-0.03841579120939083,0.2645146780051188,-0.3544416280706927,0.5632169982766438
228,9.339,45.375,1.502453151993855,-3.264544383145052,2.3569629277939805,1.6852221014907334,0.10774444337769615,0.26459568481720563,-0.012768218661697042,0.6008856101944762
229,9.339,45.441,1.5676844752360426,-3.6176345791260514,2.6084016496416664,1.735683189475347,0.235389097761863,0.2646711401163816,-2.0573493300489147,0.6165677810876357
230,9.339,45.507,1.679774998673087,-3.736462484860842,3.786143172305424,1.8438737562056,0.2004842742273339,0.26474145108968017,-1.6968762181768495,0.4544441968998251
231,9.339,45.573,1.725903827159144,-3.6766337467278705,5.2917189850133886,1.950093870947446,0.03283053114370905,0.26480699668938446,-1.6906136287744498,-0.5475751023729047
232,9.339,45.639,1.662352768168573,-3.4524193996095667,6.08368151128917,2.1211865641795447,-0.3267595180285464,0.2648681287291527,-2.216103506056133,-2.2176812904158867
233,9.339,45.705,1.4559323537980924,-3.7971594546585834,8.614793388183397,2.2938851329690992,-0.9649801629616638,0.26492517319160247,-7.333754469938333,-2.4172158868449625
234,9.339,45.771,1.188809935185135,-4.963801348705968,9.129109856265604,2.207388233907065,-2.5679682961449597,0.26497843166133056,-13.635028971579796,-2.2009941517474774
235,9.339,45.837,0.9773182959052716,-5.870452052851935,8.643398497903778,1.711980562041716,-3.077676642574099,0.26502818281892343,-16.921746727938284,-2.802787561144469
236,9.339,45.903,0.7331868472676581,-6.176297691399631,8.17842919490421,1.912987751225505,-3.025014969649253,0.2650746839484833,-19.025040188188854,-3.6421579011770198
237,9.339,45.969,0.5507624425725669,-6.477951496603701,7.92191051633845,2.443930797154438,-2.9970958277718136,0.26511817242444313,-20.74576348299904,-4.266257307949989
238,9.339,46.035,0.356178178691575,-7.046538109221783,7.932597096712758,2.750879725536464,-3.1699130687185493,0.2651588671536714,-21.53637788587264,-4.5140083591703135
239,9.339,46.101,0.2039830586224524,-7.685584715621284,8.034194814991327,3.097034896195422,-3.4450950094128547,0.26519696995669556,-21.2186334438452,-4.62334396723698
240,9.339,46.167,0.1508555242112669,-8.186985011537011,8.040573099346206,3.230472715821814,-3.721195557487877,0.26523266687782043,-22.701258988212604,-4.888985543180123
241,9.339,46.233,0.0477063815466362,-8.505607403857631,7.951567167302382,3.1735686235622067,-3.7061511577288466,0.26526612941835537,-22.941238266979113,-5.347925287894947
242,9.339,46.299,0.0,-8.595522463077808,7.833439410790977,3.1548265808136335,-3.742553146600625,0.2652975156904471,-26.343710014060665,-5.965192429759151
243,9.339,46.365,0.0,-8.736459774840835,7.889256882061392,3.313623524749321,-3.789516477150339,0.265326971491415,-26.958136196113898,-6.305785966246526
244,9.339,46.431,0.0,-8.891504729328378,7.961657225590306,3.5669998816338895,-3.851097645228887,0.2653546313001545,-29.04281753739641,-6.431100813661024
245,9.339,46.497,0.0,-9.056432314244407,8.083706695558922,3.6139997549414336,-3.8567993314163598,0.26538061919836653,-28.383580285296695,-6.335038674336419
246,9.405,45.045,0.7604939109494366,-2.1622741857285126,2.054316324062085,0.785998487707861,-0.25254017903474424,0.26402159501026085,-0.10044170691616058,0.6640617134399717
247,9.405,45.111,0.9792157377743274,-2.3628096810179695,2.1008060244379267,0.9953919774482265,-0.27063369040565144,0.26414186246495625,0.0590460416995202,0.45452181185366225
248,9.405,45.177,1.1281654732231587,-2.5527949660537823,2.1466352523654977,1.262883989876709,-0.27294348287510045,0.2642532852393802,0.21695571706153916,0.4380100296716769
249,9.405,45.243,1.280371389885118,-2.771152604748678,2.1754880737421765,1.554078817601175,-0.23534122600042068,0.264356516703698,0.3503207556403605,0.48013850736972397
250,9.405,45.309,1.477442429434798,-2.97316909676629,2.2374921303873094,1.775303999177666,-0.20538533264964728,0.26445217476502764,-0.0702064606226031,0.5341007317527803
251,9.405,45.375,1.552541868190411,-3.1680474347386025,2.3386233638493668,1.7966666444006425,-0.17727654823239192,0.2645408396270487,0.7724973963498812,0.5915800827352617
252,9.405,45.441,1.6463281921998925,-3.364861256498386,2.454691649535844,1.8414489831415255,-0.1399390272797469,0.26462305301800776,-0.29102175700607624,0.6471589502793663
253,9.405,45.507,1.7241607113135156,-3.4594853865008055,2.6364970785667676,1.965198730567025,-0.18026509717630426,0.2646993184789855,-1.0630781090284824,0.7256566931194053
254,9.405,45.573,1.7642666130282447,-3.405556910345659,2.936147189359473,2.123468709516292,-0.27663932847019646,0.2647701023953439,-1.471138799676775,0.6165665018138646
255,9.405,45.639,1.6678667720281246,-3.06652759211976,3.2852183985368058,2.4100830702660145,-0.5978476713162415,0.26483583552835777,-1.8362529251844109,-2.647637499452001
256,9.405,45.705,1.4313667237448122,-3.2230877284033186,8.50401233276997,2.7941274196201493,-1.637643014636175,0.26489691486332445,-3.5921691980392327,-3.2851725885651732
257,9.405,45.771,1.1632539253659016,-4.536934242735787,9.100908344770332,2.726860454566049,-3.575049886576075,0.2649537056372937,-14.23526290423657,-2.6710919602884156
258,9.405,45.837,0.8910363454413113,-5.6721055546882955,8.699714112262566,2.0768526655473676,-3.240275558892266,0.26500654344612906,-18.100906068340382,-3.1051504791978446
259,9.405,45.903,0.6640112565229456,-6.128665899391922,8.245081907854711,2.0787750173051323,-3.1019457678220235,0.2650557363588568,-19.912204747102432,-3.826593994835963
260,9.405,45.969,0.4551425960829373,-6.461248114859116,7.906639452704855,2.1137795410045204,-3.010978229953684,0.26510156698885623,-21.700323445051083,-4.4983699615362545
261,9.405,46.035,0.2807140286570713,-7.061221045425688,7.883651226190674,2.361009709963567,-3.126426091801785,0.26514429448777904,-22.721671462415102,-4.752966795900363
262,9.405,46.101,0.154066049777352,-7.795695402204967,8.058323877641671,2.833732360328093,-3.4028509548794146,0.2651841564403184,-22.162532400627892,-4.74187998904885
263,9.405,46.167,0.1582998565396202,-8.41275442822095,8.191500603169896,3.22787007836767,-3.8269669468735277,0.26522137064699247,-23.7314485040904,-4.81900672188921
264,9.405,46.233,0.0165464358088407,-8.768913151429377,8.100262882941653,3.1736496916004544,-3.8544580036660863,0.26525613678868815,-23.424364143117597,-5.185869418340619
265,9.405,46.299,0.0,-8.785206182884766,7.91028576774276,3.0981809500013413,-3.8196476731986233,0.2652886379714404,-26.623075584708033,-5.835753686581623
266,9.405,46.365,0.0,-8.778451006666462,7.866458549025987,3.235136088131367,-3.777601007425343,0.2653190421532215,-26.67012333880231,-6.285545030468936
267,9.405,46.431,0.0,-8.862291260193928,7.895234209191742,3.379061081574206,-3.7969234479188168,0.2653475034567554,-28.202231592393264,-6.4599513542923
268,9.405,46.497,0.0,-8.911838839299854,7.917027908637645,3.4367437584005076,-3.813394771413722,0.2653741633738173,-28.456811222459198,-6.504829136943518
269,9.471,45.111,0.9866336792552188,-2.642208721409168,2.079867846546898,1.156884331311305,-0.372062237771437,0.26403598226454894,0.2751178168525444,0.38424298724910005
270,9.471,45.177,1.1348292845588168,-2.757659636019203,2.1129833896826145,1.413071800961065,-0.3905844805234883,0.2641606883596493,0.25474985235844994,0.41461458596835726
271,9.471,45.243,1.3382882291074398,-2.914053560976293,2.142421136281041,1.5688687381932889,-0.3759113527247361,0.26427562132229654,-0.33433364453463765,0.4493253189407525
272,9.471,45.309,1.5440094751088564,-3.0569425174794276,2.2056641197519937,1.8110529524949526,-0.3839948347493036,0.2643815643259333,-0.8597540328743013,0.49372161203476067
273,9.471,45.375,1.5875838119332428,-3.1922658255662486,2.2838327554809608,2.0058460821209723,-0.4107818264240096,0.2644792509311394,-1.0635047750947801,0.5429243525830866
274,9.471,45.441,1.6893254452049806,-3.318406200502828,2.364243482327959,2.1609980492041068,-0.44434705226466403,0.2645693634705823,-0.627675722152668,0.595358130878012
275,9.471,45.507,1.7691943678289743,-3.3920184756772045,2.4687920025651247,2.3010808897895267,-0.4821265949023203,0.26465253320378695,-1.1016331681950016,0.6553009686256401
276,9.471,45.573,1.7846423345538664,-3.415712239632991,2.557889072210017,2.435557781776277,-0.5039830089266135,0.26472934168753726,-1.4922789651452306,0.6811187917200938
277,9.471,45.639,1.6724729722603402,-3.126188284674302,2.7372196899671013,2.7436896241179705,-0.6796991696022556,0.2648003229449287,-1.9256596380724398,-1.354210239531316
278,9.471,45.705,1.403473429542318,-3.2807309378746443,8.360725016566997,3.1504295891765373,-1.9239200347630618,0.2648659661242065,-4.402680824464811,-3.3024466389892333
279,9.471,45.771,1.0961726771275258,-4.519557290592202,9.004887728529809,3.186225523509351,-3.5836529570841535,0.26492671842240323,-14.985900464510717,-2.7832012995167785
280,9.471,45.837,0.855056937101812,-5.622008037546816,8.596531371288105,2.3701924519964876,-3.168335032916191,0.2649829881130023,-18.345056040040404,-3.2600286813973542
281,9.471,45.903,0.618080148058447,-6.11927826137155,8.137725710466432,1.9997827748843628,-3.0529658767364025,0.2650351475654105,-20.093743015297953,-3.9198626010190667
282,9.471,45.969,0.3691560392125418,-6.509427374999356,7.81342170060256,2.0076016626168802,-3.004141409248687,0.26508353618029934,-21.906556274247862,-4.5512274910888415
283,9.471,46.035,0.1968821632427373,-7.083685706313194,7.749557393077066,2.141770330153992,-3.095673921183323,0.2651284631916847,-22.92883133168919,-4.854952070757868
284,9.471,46.101,0.2153370997164393,-7.801906732995782,7.884128500624973,2.519615154255304,-3.3069299922583935,0.2651702103061355,-22.347558647798074,-4.868638363404534
285,9.471,46.167,0.1625189218001309,-8.426267107433738,7.990490089188153,2.8695270852014274,-3.6195942953948568,0.2652090341635369,-23.312293360039426,-4.911156112158363
286,9.471,46.233,0.0,-8.820149973033178,7.945071923986829,2.9089570190997263,-3.6921568167590935,0.2652451686137334,-22.746106946273333,-5.165116008099545
287,9.471,46.299,0.0,-8.785654841848839,7.729973303835038,2.7829050120666614,-3.663918330217144,0.26527882681019654,-25.72428085172266,-5.819656619753424
288,9.471,46.365,0.0,-8.720515908236836,7.705453934413396,2.915624040695612,-3.6589927491574654,0.2653102031264225,-26.72336587282397,-6.277452959539201
289,9.471,46.431,0.0,-8.744698576207675,7.747288953087465,3.142630509552747,-3.6999498505387836,0.26533947490366,-28.810966907705502,-6.524795936050293
290,9.471,46.497,0.0,-8.782085632606332,7.786942585269903,3.2515084700910863,-3.7422754543319767,0.26536680404028096,-28.72643317550937,-6.577996206559694
291,9.537,45.111,1.01461686102527,-2.9256692524217596,2.043952996334069,0.9517410767266499,-0.5125114572415321,0.26391317060615466,0.20163852884602082,0.37404278265953816
292,9.537,45.177,1.16271996859601,-2.9602201081271535,2.0737260198938676,1.3522086768979102,-0.5162744515668205,0.26405406643753954,-0.10533999936661682,0.3993239852941019
293,9.537,45.243,1.3980802051498809,-3.0510419808158993,2.114615207748756,1.50690276118767,-0.518694621971661,0.2641831481645498,-1.0951931672049766,0.4260995416348
294,9.537,45.309,1.5691899770563618,-3.16940296062959,2.167074272209212,1.6778796264894562,-0.5398366322423349,0.2643014232690904,-1.157339906197564,0.4569141780211761
295,9.537,45.375,1.6080212282750723,-3.292005986982564,2.2311344632936723,2.1013356476007106,-0.5625967710392848,0.26440983351165254,-2.009570547152159,0.5003316589787506
296,9.537,45.441,1.7305544298624478,-3.4224067800106486,2.2956440479759808,2.3476780693608434,-0.6037866475984155,0.26450925153647503,-1.5950894994925684,0.5506594426920594
297,9.537,45.507,1.7986861509906404,-3.5470620695677,2.382645945903669,2.4831754160071293,-0.633141747678962,0.2646004805673632,-1.7398558029074067,0.612514224449273
298,9.537,45.573,1.783309281609235,-3.708251964865734,2.4186077930558234,2.564556681219529,-0.6013473637230917,0.26468425618085384,-2.2148583902080587,0.6163820074168073
299,9.537,45.639,1.6740503945160448,-3.6732417277597182,2.8906413604722956,2.763824821853389,-0.6262752425575864,0.26476124940965107,-2.8389798388775427,-0.5745444863153497
300,9.537,45.705,1.3521748127457924,-3.9194153071821236,8.348316957370864,3.0385025407734263,-1.696678674261206,0.26483207063545006,-10.127841572368828,-2.6747756488508703
301,9.537,45.771,0.9569498413171362,-4.9425233278957785,8.852190449695716,3.034770501453501,-3.3619322507479907,0.2648972738870224,-16.430764804382687,-2.5964044229400125
302,9.537,45.837,0.7287941059088522,-5.793330748910942,8.401446979696459,2.154761981383337,-3.0882701233138676,0.2649573612768012,-19.417862634671714,-3.164999224249379
303,9.537,45.903,0.5270908534568539,-6.2145731891418805,7.933129536911373,1.9620837794851285,-2.9967648621930496,0.2650127873958036,-20.974355270676156,-3.8440339663374665
304,9.537,45.969,0.2762992899818856,-6.612439073145973,7.638251178350102,1.9384170775258247,-2.9646489892891026,0.2650639635497846,-22.354443848685115,-4.453059109953316
305,9.537,46.035,0.2099899833008268,-7.161257400790619,7.577349432677831,2.0215303375010096,-3.0450179634121373,0.2651112617648015,-23.38512994908912,-4.771734018499907
306,9.537,46.101,0.1503696107964486,-7.813813390214949,7.657690329667995,2.272701893741998,-3.2252470211337307,0.26515501852234696,-23.243506849071878,-4.846877557980702
307,9.537,46.167,0.0686544263059787,-8.372142337034596,7.704237067557115,2.4989539200837303,-3.4430050053205634,0.2651955382064435,-24.2457009042798,-4.927314337709173
308,9.537,46.233,0.0,-8.68532439714793,7.586526492766826,2.425975988475571,-3.4860823773405256,0.26523309626013447,-24.195262813661603,-5.207969444663648
309,9.537,46.299,0.0,-8.610026020604938,7.3963059751671025,2.3472256668450244,-3.466010317882131,0.26526794205871407,-26.590692703418352,-5.82235221601143
310,9.537,46.365,0.0,-8.536403218456014,7.421668344926196,2.487397672510573,-3.491242261732547,0.2653003015132245,-27.047249269830452,-6.272647470064722
311,9.603,45.111,1.058757974482113,-3.1327100929850635,1.9827392981457101,0.46808754557793514,-0.6554330211300502,0.26376968829668007,-0.08871808708727434,0.3577743476537817
312,9.603,45.177,1.232216687532803,-3.121692036772042,2.035051083335508,0.7977899295084808,-0.6471521446318703,0.2639305489316727,-0.45208614800408436,0.38730497347117165
313,9.603,45.243,1.4253722418430723,-3.180797645617927,2.0791697319889018,1.32971820030761,-0.6572908732025377,0.2640769251048182,-0.9509719622557088,0.4113035008153761
314,9.603,45.309,1.5769810831924034,-3.2777930931658052,2.1357960082815426,1.523755177855433,-0.6815693757336534,0.26421013212015665,-1.0987484799311003,0.4431953632839508
315,9.603,45.375,1.6385636622923716,-3.4387731663970493,2.1647666252581383,2.012339593374717,-0.6769798228479755,0.26433139838186404,-1.6691534011435127,0.46313939912189583
316,9.603,45.441,1.7476710040780088,-3.6078197032138064,2.204637362472371,2.2996406239572362,-0.7030102974146732,0.2644418580886355,-0.8275308683108029,0.48478818463571915
317,9.603,45.507,1.748777002302413,-3.7593670193952926,2.3122669890010044,2.5113123883918163,-0.7299973473347352,0.26454254961710194,-1.5991011577090362,0.5617480034751232
318,9.603,45.573,1.7762059836910038,-4.048506092763805,2.362828173988948,2.5399973388300823,-0.6686189565152862,0.2646344176427581,-2.638783024421698,0.5845807361769935
319,9.603,45.639,1.6632813048134714,-4.296267523502387,2.9514087204503245,2.6315817765005853,-0.5967545743766693,0.264718317591423,-4.12700559567455,-0.07211392427277974
320,9.603,45.705,1.2952164677473932,-4.717370689400398,8.433930449284999,2.7428984470020303,-1.405805834948449,0.264795021428131,-14.070671687919084,-1.753732154635169
321,9.603,45.771,0.904563764402038,-5.5345864117294425,8.740176545401345,2.6015491747525163,-3.1118069651254934,0.2648652240979736,-16.201775582753804,-2.049115730889219
322,9.603,45.837,0.6572328945237328,-6.073370210863704,8.122020405982578,1.9761911511498775,-2.9216460279349548,0.2649295501579418,-19.12140613477148,-2.838136343959338
323,9.603,45.903,0.475536470121789,-6.390960827672975,7.642948087976446,1.8889620524106614,-2.869976297186082,0.26498856029997647,-20.6544360509019,-3.600564632038805
324,9.603,45.969,0.285435402433198,-6.775732530864239,7.395593333703298,1.8375649046430005,-2.8739456024681544,0.26504275757931345,-22.228283241607354,-4.201947966830012
325,9.603,46.035,0.1447461876210358,-7.299087663250513,7.351552016495017,1.8870727496391129,-2.9574099567090437,0.2650925932413128,-23.30411976237837,-4.526707326245479
326,9.603,46.101,0.0751475535936224,-7.92316783268841,7.444356395591635,2.1099528838596804,-3.1221840952253395,0.26513847209392905,-22.971084803946233,-4.598206093168016
327,9.603,46.167,0.0,-8.410762441032052,7.462012697776905,2.2503525854145154,-3.2958824953939234,0.26518075740890107,-23.93890874056122,-4.700823527009049
328,9.603,46.233,0.0,-8.639662031331675,7.284660251979993,2.049729540314893,-3.2828005241024485,0.2652197753579583,-23.951800140223803,-4.976158976392369
329,9.603,46.299,0.0,-8.558479083124993,7.075902249122883,1.90830180804274,-3.2379212959065713,0.26525581900464956,-26.203293361341707,-5.437977340932436
330,9.669,45.045,0.9439084469998628,-3.2637792133721417,1.906266833878561,0.4316581468460058,-0.7826391010829551,0.2635422980036464,0.1931801331538121,0.33400399430534466
331,9.669,45.111,1.117875252455188,-3.239420443654954,1.9430988706127494,0.2818927515129706,-0.7780679377340993,0.26362131726034677,0.2426107639982037,0.3532362915360406
332,9.669,45.177,1.2512281824350266,-3.226042523898295,2.0047844526212018,0.21529549908062628,-0.776858975415466,0.2637868418803796,0.17070540233640982,0.3869977013753154
333,9.669,45.243,1.440815403490932,-3.255251415029654,2.06956455377102,1.0311394608063178,-0.806429231166274,0.2639545594518863,-1.3935149623211018,0.42338160524303353
334,9.669,45.309,1.5726795307761838,-3.35165591634917,2.1228878380134093,1.5520013874839174,-0.8228841533153295,0.2641059977542794,-1.671031655091685,0.4558182478898609
