fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
252,9.405,45.441,0.925925925925926,-5.984445174831217,5.292820010053327,4.669775814398778,2.544115599071045,0.6341562664519903,-3.4381654619442115,0.8317850092614603
253,9.405,45.507,0.925925925925926,-6.9231028551846325,6.14073950238722,4.936369722754673,2.5284176730204226,0.6344770795653925,-4.677429601839554,1.3484535159379902
254,9.405,45.573,0.8888888888888888,-7.306343643657679,6.8099001212603305,5.324161326260645,2.2357127049141816,0.6347886408489234,-5.25813227500667,1.5534413439012265
255,9.405,45.639,0.8888888888888888,-7.226435818382855,9.726519810330252,5.941183256686271,1.5059633465343167,0.6350908931706291,-5.844832357331441,-6.2653666995016595
256,9.405,45.705,0.8518518518518519,-7.160694212325185,23.446789278570797,6.75965449789044,-0.9436525288688475,0.6353838617325821,-14.764475867529693,-12.684289537747212
257,9.405,45.771,0.8148148148148148,-16.058231949216143,29.17822522035821,6.786910686241579,-3.47616081320003,0.635667636781433,-49.666149549021746,-6.600972563999548
258,9.405,45.837,0.7037037037037037,-21.55591589594369,27.01359564919275,5.763032842118988,-2.2997484534854835,0.6359423593133944,-56.46202982012956,-9.783950593218021
259,9.405,45.903,0.5555555555555556,-24.830897801234798,25.43013144864701,7.880586189308982,-1.9916363917221984,0.6362082092997072,-60.264676059307064,-13.528376100240523
260,9.405,45.969,0.3333333333333333,-26.774647618516465,23.97196026885066,8.8427946322449,-1.8940798631087452,0.6364653960251274,-63.73023815144666,-17.886230465617587
261,9.405,46.035,0.3333333333333333,-28.86364513326907,23.38553181530527,9.601756463357447,-2.2947817159137545,0.6367141501917113,-65.34990301720364,-21.38985200452893
262,9.405,46.101,0.2962962962962963,-31.61747917279968,24.00705903307882,11.286610927364073,-3.460418572223616,0.6369547174930407,-64.55791886417794,-23.585032517793756
263,9.405,46.167,0.1481481481481481,-32.20057367209324,22.8765440877673,13.277461983575341,-5.45953591543554,0.6371873534100239,-65.62307940510894,-28.671748430024337
264,9.405,46.233,0.037037037037037,-33.83550511652959,23.278185587063476,14.869878634305994,-6.959033314808254,0.6374123190190438,-64.27803345627692,-31.891964577320106
265,9.405,46.299,0.0,-31.681245467973802,20.931599143162934,15.883941711154886,-7.6016157464360505,0.637629877637193,-67.62865414810247,-39.257208827450356
266,9.405,46.365,0.0,-32.548167666272704,21.880451581601285,16.833579599665722,-8.108145450795961,0.6378402921580997,-66.38143478122564,-41.23490501358538
267,9.405,46.431,0.0,-31.537967006007083,21.19124686596894,17.708499800708353,-8.533647372191206,0.6380438229562277,-67.6527182493994,-44.60572764792245
268,9.405,46.497,0.0,-31.477227947425195,21.010939662172873,18.015468038826462,-8.69142277172006,0.6382407262580079,-67.67480067448696,-45.23868561193858
269,9.471,45.111,0.8888888888888888,-1.8952489727781163,3.982781329803954,1.8255028005436884,1.7730951671184911,0.632206769366321,0.3651792202585048,0.09236997185046088
270,9.471,45.177,0.925925925925926,-2.1939313502077242,4.108120917289942,2.7491879063996336,1.7725352591408112,0.6325970237679003,0.4735012482010921,0.1601678262837281
271,9.471,45.243,0.925925925925926,-2.9458115365500324,4.118048635119905,3.2918381149227107,1.861592471548612,0.6329800109207219,-0.8404025907516626,0.12396406620284131
272,9.471,45.309,0.925925925925926,-3.7773961975212433,4.264593222059724,4.21205988963097,1.9335967956517293,0.633354510920837,-3.169308016790677,0.18982045597378822
