fid,X,Y,I,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
21,8.679,45.045,1.4101971856969928,-0.8175871071961662,2.8383781961550536,-0.19632313538251867,2.019597184510367,0.8778449512687039,0.11499881237783795,1.2199302992749397,0.14796758004809668
22,8.679,45.111,1.436010415442262,-0.8173204281146476,2.8751160406830856,-0.2640883933158106,1.9507205623432267,0.8013580891866474,0.017498014408622538,1.4021650080685792,0.10936363962905221
23,8.679,45.177,1.4379974927606354,-0.8230821367885659,2.890616569006477,-0.2898418194883841,1.9156691447547154,0.766178875519328,0.03281958605590038,1.4996293571751118,0.18300773772114626
24,8.679,45.243,1.4404588489786074,-0.8429895527950204,2.922004031793805,-0.36550911421444665,1.8662105324343516,0.6791060216039719,-0.020469403205742333,1.4694205360272903,0.8340135984274162
25,8.679,45.309,1.4694684337618638,-0.8615443019157163,2.926764665139111,-0.37985721272123374,1.8644799284238103,0.6452697638026283,-0.0007546980764672594,1.483609840451189,0.7931820599164738
26,8.679,45.573,1.421394883821638,-2.8173106085517245,-4.357799822932739,1.7501792370962561,2.4372834946342063,0.25719970009590054,-0.8357871309564335,7.587592379869383,1.5198510706471793
27,8.679,45.639,1.3140354036367217,-3.329844162667909,-4.188467675376392,1.6878641584402367,2.8498968978501837,0.18476416503525228,-4.226641269170267,7.847412964299992,1.3299738111709911
28,8.679,45.705,1.3569678770847913,-3.727245456055657,-4.246861210977018,1.7122308111991384,3.974734012309785,0.12601721373012614,-4.901637565503943,7.7799626144987855,1.2313382796092436
29,8.679,45.771,1.2047414350320562,-3.991609153558281,-4.191457290714599,1.9155506889772944,5.074683237794402,0.17304754987652493,-5.211501103574319,7.658755177275127,1.2322638519878368
30,8.679,45.837,0.8910916779795978,-4.259697120154577,-3.833597056199212,2.2928763168022264,4.532722014408307,-1.3955833877514965,-5.297331029502262,7.740925883708535,1.3049415489442053
31,8.679,45.903,0.8113086238618161,-4.567861271577803,-3.4099764850228977,2.8084866035602887,3.9532788024652388,-3.2190470661898347,-5.192408406794518,7.993678900318625,0.9607469134446909
32,8.679,45.969,0.4433307527578154,-4.84393262768668,-2.9898241514697625,2.8428357299151594,3.6010507516988426,-3.1261963783727467,-4.883897902609829,8.403638429337413,1.829493236090132
33,8.679,46.035,0.3956543335359581,-5.0896687276245505,-2.819373122383435,-4.676362230707683,3.7782295504564214,-3.257122806983905,-4.972012109677474,8.463428128884809,7.212276555147897
34,8.679,46.101,0.3749246083413743,-5.223524631026891,-2.543942802891001,-6.21188475315439,3.383475915322154,-2.978468842690856,-4.837850355389173,8.698238923813976,8.54488955242746
35,8.745,44.979,1.3295499295767912,-0.838983864063813,2.853357157059893,-0.2023827273735211,2.039616806114689,0.8612204937264478,0.020865992249070202,0.7709276969179961,0.03862179954961203
36,8.745,45.045,1.4142292088849049,-0.8547463604707675,2.8573804906610256,-0.1872750626117835,2.045348588030396,0.8635732667492695,0.005595524031513262,1.1261550981336792,0.133071647669217
37,8.745,45.111,1.4633920875847708,-0.8739988157124577,2.8952969737493834,-0.24720369483931068,1.987351390546533,0.7849155089727305,0.027374820354962786,1.2240796753215313,-0.029025185617217092
38,8.745,45.177,1.5034486927684718,-0.9066219915300112,2.904249264900632,-0.2392903816863384,1.9728697005875844,0.7787557043039046,0.050735493025346245,1.2673589107847352,0.4406306232682129
39,8.745,45.243,1.5313309530903754,-0.9640277810228608,2.9346186121588484,-0.31648829139389445,1.9391099342163511,0.6824121803957841,8.56055581401928e-05,1.3418544582671663,0.8380399563300709
40,8.745,45.309,1.5424949266928902,-1.0239987016784704,2.9723599274028403,-0.191935273612375,1.9215966037540437,0.606776201220025,-0.045310015033846344,1.0750443473527826,1.1568647194369999
41,8.745,45.375,1.5904433666644802,-1.14814553606251,3.1428863949626296,1.0600609567808839,1.8362158790125054,0.21382042587061223,-0.2588253975274,0.6958512174230418,1.6360874135531798
42,8.745,45.507,1.6245161085734612,-2.274146818380766,-1.919690122262456,1.7466705226898642,2.4466138090768887,0.2702125096744292,1.2553145852533256,6.808057700857452,1.643107156538687
43,8.745,45.573,1.6181470679510124,-2.771343599927066,-4.160629664953445,1.6873201034968597,2.921259019859459,0.20325401826850809,0.5894007054510458,7.557805183399877,1.49036314363142
44,8.745,45.639,1.5521417417141397,-3.317123649973137,-3.8271079427653234,1.6744677958221992,2.740664240892304,0.15139548783678472,-3.735112167385359,7.767981092499259,1.3834503709961794
45,8.745,45.705,1.41708615345084,-3.7892028566184184,-3.4981067870058142,1.6225054374170322,4.081574101477773,0.05124547235652793,-4.724611958431684,7.9497045484923605,1.2151727569275916
46,8.745,45.771,1.3934475473330223,-4.157436649716125,-3.293897049747766,1.7108137965218395,4.351382761539479,0.03507536215769973,-5.343472628396372,7.810652163338748,1.1933161295919423
47,8.745,45.837,1.048261016757907,-4.514242005229308,-2.822252883025122,1.8905666460533177,4.0895011841570925,-0.3584585758977286,-5.670679249518635,7.822408243796389,1.1704753942324262
48,8.745,45.903,0.8620955741069022,-4.878277849950437,-2.385361623596112,2.1530391754087903,3.7949898486169684,-3.1249781045119227,-5.6038999118645965,8.088429680713777,0.9212749659755101
49,8.745,45.969,0.583508864576955,-5.182864596554502,-2.1682499332981435,1.8427259610062583,3.687930221462061,-3.103879819336508,-5.271118760257348,8.457967317699646,0.7736049946737649
50,8.745,46.035,0.3719031492090462,-5.35814901048923,-2.1796257901794998,-5.922356266527599,3.4347011244751324,-2.8584485577741767,-4.892182001197323,8.782522845067977,8.168316086839956
51,8.745,46.101,0.3421094025491084,-5.39772956533762,-2.21722464294359,-6.373464694369291,3.3710428130181125,-2.893646516371478,-4.876796702605263,8.813162306838622,8.328391595764813
52,8.811,45.045,1.3821747179730632,-0.9246369692197791,2.8916756916578747,-0.09086878715860673,2.0903987636073453,0.8776284396352961,-0.06665633255096402,0.9286520232846602,-0.031501716532404606
53,8.811,45.111,1.44885661092037,-0.9493999744629502,2.9235586104124582,-0.15300540183632805,2.0459186117105754,0.7983809518876231,0.07660299750968265,0.7693843513367072,0.20090367999772127
54,8.811,45.177,1.5221861203140794,-1.0047190143249571,2.933815432380678,-0.10979614280692868,2.0367735362665877,0.7636723544131903,0.06909704194099363,0.330267776637275,0.7234934318818645
55,8.811,45.243,1.516194115103278,-1.0822630765055599,2.968466618253757,-0.17079597874114402,2.0104933705021932,0.540830127066298,-0.005742043514838273,0.7072261815224902,0.8780820578567662
56,8.811,45.309,1.5922323976906323,-1.1797992523349328,3.0614735901232377,1.2128173919681378,1.9688135811970218,0.38124373037174814,-0.08323081499109321,1.7011458844861909,1.1783558368271398
57,8.811,45.375,1.6313937754979932,-1.3577513743470542,3.3681195870093408,1.7206151890405295,1.8866030779948066,0.2671174719153351,-0.33590680774478,1.1865661142159025,1.6149789550844282
58,8.811,45.441,1.5797950935052332,-1.7938498736897048,3.6677959245868683,1.6358985496537413,2.278894645559208,0.1850908955882322,-0.03149056294206926,1.9263844330532405,1.487880481790405
59,8.811,45.507,1.5475906812239104,-2.3253618708994006,2.688708596557403,1.6328361437139063,2.7661320554496207,0.16854807818187945,0.16920589259331975,5.0147322501906615,1.48996359371765
60,8.811,45.573,1.627916916673045,-2.8274368799168377,-3.3559817490575643,1.641470802171489,3.146894171486532,0.145611124593308,-0.5106670869793878,7.265315971313549,1.4306119201316299
61,8.811,45.639,1.6836435305980473,-3.3549011740917227,-3.3940060656716757,1.7224503461872471,2.8145917351525984,0.20240508362200957,-3.3203012513464243,7.1839375734570154,1.4755534260835446
62,8.811,45.705,1.5929455660372207,-3.9018318556259315,-2.619294020979549,1.6438443562069276,3.4943947333489356,0.07547982136628334,-4.980760870063273,7.701590125286151,1.2841658547576695
63,8.811,45.771,1.448468645441524,-4.3870400552293045,-2.2128994514401894,1.7260739088448915,4.075764723408465,0.08117720028895614,-6.076478919707986,7.529064369710364,1.2910947267776713
64,8.811,45.837,1.150870648636138,-4.8299215705729415,-1.5301194597721004,1.8666111505131227,3.8846752351441154,-0.08663047695066359,-6.748023419037709,7.4799751824333764,1.2633327633391518
65,8.811,45.903,0.8493007217667059,-5.246890717238409,-1.0723632627713988,1.9838821964099684,3.6687961245413785,-3.2328414386410786,-6.801407615789689,7.7204120381015375,1.0541781598092053
66,8.811,45.969,0.6046330510026678,-5.543188243719752,-0.9865870288993284,1.552594685302761,3.5448198957099617,-3.3296567272232522,-6.3575392696143,8.115567124969722,1.1449158174098606
67,8.811,46.035,0.3938972028823213,-5.653264777469607,-1.4279951945379001,-6.659338166358998,3.374460551044765,-2.93110619258234,-5.394349026460769,8.730320365021639,6.838830356497835
68,8.811,46.101,0.3815780383377663,-5.65745135493369,-1.7080070703040882,-6.443335978727674,3.321877144468549,-2.892684891286837,-5.174804973023553,8.816743533022972,8.158476964500181
69,8.877,44.979,1.1469335442577069,-0.9660903988093597,3.0398419212647285,0.18071218326358174,2.0521137360489763,0.4045653689109171,-0.06846173991452453,0.37831779245427877,0.009232481786747479
70,8.877,45.045,1.3311755583229004,-0.9817627321303051,3.008587793488876,0.03961387671945223,2.0615980342691946,0.5457481726848291,-0.07563672497033655,0.45001781043715405,-0.01135624609777625
71,8.877,45.111,1.4284236437239402,-1.0199098186596491,3.0379962441665462,-0.05885313876563859,2.024645817754935,0.5856755311270193,-0.06747059462318682,0.35939633918290886,0.04752817331854627
72,8.877,45.177,1.531777469322679,-1.0924807006366875,3.056547071416644,0.008878653644540754,2.015067434841961,0.2860902230166499,-0.08592356712902452,0.3133276050885044,0.6864342791079509
73,8.877,45.243,1.5495238868067365,-1.1870016292634213,3.1535196322441896,-0.008277498640752529,1.9596933030743142,-0.07977282188197075,-0.2319786128104696,1.5185357704663045,1.0784722815479313
74,8.877,45.309,1.592207452815425,-1.3235682830438382,3.3983731254035714,1.5245944542446632,1.883095266054882,-0.09455862065305476,-0.44872374663823744,2.585295434919366,1.5239198789696888
75,8.877,45.375,1.6558433125173129,-1.5928834939461236,3.718545180984275,1.7585653455321852,2.058463238705558,0.2689779522140215,-0.7581935965668477,1.8945104436047404,1.5663282973327735
76,8.877,45.441,1.648394286340563,-2.0205250217116566,3.717457430793234,1.592990412280165,2.5760721379874245,0.16288126144555004,-0.583961551188382,1.613928290683102,1.3559092008014135
77,8.877,45.507,1.6240833995223798,-2.5218387240886404,3.4069865951472806,1.610857215414524,2.904098601522983,0.16787194182485637,-0.5608462361523661,2.7348689274470743,1.3931863010117476
78,8.877,45.573,1.5988910480176266,-2.9654450730722717,-1.5064190397712425,1.6662486334087254,3.0441122395891744,0.1984742794711079,-0.7380409436436879,6.329593528606571,1.4387511309761563
79,8.877,45.639,1.7142039539932457,-3.4231956827369006,-2.7076508396552947,1.7719194138820615,2.7359680646080626,0.29027685573867723,-1.7244140965368533,6.470200646411028,1.539175282734277
80,8.877,45.705,1.7417655644061991,-3.976099413259573,-1.6733484648210966,1.7459098076530817,2.5939647960869516,0.22781112883746185,-5.350374949239266,7.018422677639373,1.417392127301822
81,8.877,45.771,1.5521323985088005,-4.596622403809256,-0.6154394932220296,1.7980865341526036,3.4228041099759428,0.22211344135922012,-7.296529349610571,6.915544053978767,1.371555132147468
82,8.877,45.837,1.2107340779536973,-5.1913733438447025,0.5045801129270946,1.849093815662524,3.4163717475537245,0.005888633533508841,-8.557305914588293,6.767947852784186,1.228619703248326
83,8.877,45.903,0.79418453059053,-5.6961805460296695,0.9247299819272516,1.9424783928815301,3.349453807412026,-3.3683668533375783,-8.953293927928826,6.775351258288791,1.077511363147997
84,8.877,45.969,0.6087093580177901,-5.9748627594049495,0.8883447554355308,1.0624682486017947,3.253445416263097,-3.761658841334519,-8.414219537521088,7.222372768827208,0.8043656299336589
85,8.877,46.035,0.4097513172602585,-5.971134716805984,-0.6942089204612807,-5.882332955840801,3.2621168585316704,-3.00828058541783,-6.117393501088495,8.489311325456871,8.339318088306323
86,8.877,46.101,0.3691752001987295,-5.92202651341943,-1.3375011584260856,-6.354735833024791,3.2760259663264106,-2.916285824541986,-5.486176081656731,8.742127192418018,8.222293878794044
87,8.943,44.913,0.836286734185094,-0.9404910737542269,3.1545516365731476,0.2108533990017589,2.0095121462416046,0.35764163313338054,-0.061804481281736594,0.3722326238442648,0.02114081392352496
88,8.943,44.979,1.0627197308336798,-0.9755524699508011,3.139635458341087,0.2218724124828007,2.0160949643102057,0.3899959690095889,-0.0655854576368197,0.4180128612835558,0.01414518719105518
89,8.943,45.045,1.2669149199630303,-1.0236500914282511,3.1463621580468537,0.14461555177509086,2.019848367589745,0.4063059262581065,-0.0710747775641582,0.4546276925883821,0.00881129081745543
90,8.943,45.111,1.402114719859216,-1.0948233424427927,3.1771386669104946,0.11931772331901018,2.004953173850486,0.12171638026483789,-0.08253662125271075,0.4668256767583701,0.03398403258409442
91,8.943,45.177,1.47890174912587,-1.1899400653319647,3.223419064180384,0.13133487753672934,1.9938443050118133,-0.05098737630687662,-0.1254427024669484,0.20288619602352587,0.48824041459376566
92,8.943,45.243,1.5087983451969618,-1.3142811474519736,3.3977551766384475,0.11596935210237662,1.951781300555286,-0.2922727647839573,-0.42632646380396416,2.105893866820604,1.1897827871453535
93,8.943,45.309,1.612829093437767,-1.5066366652329055,3.6693855552156913,1.2738245426945574,2.029001683183729,-0.382503069717169,-0.6937484760986868,2.1615211098632336,1.4199328602460075
94,8.943,45.375,1.655716897466025,-1.8333663840142242,3.8152153025926907,1.6053254110004802,2.3537120419872446,0.20929427584751076,-0.9242322065027714,1.8327774249612934,1.2805396725455545
95,8.943,45.441,1.6934916249571743,-2.2820681411025063,3.690265039209777,1.566429517317321,2.751672186077947,0.19545809512779894,-0.7635044722030043,1.5897461414102658,1.2171370167513147
96,8.943,45.507,1.6693333586566823,-2.7278745561087803,3.4878657466389895,1.6343127575004617,2.902371287441376,0.24705356180913174,-0.6928661257887587,2.285302303983668,1.3316424654666665
97,8.943,45.573,1.6149916747116708,-3.128880276477516,0.8465776345052822,1.7041587367922966,2.8706598165289883,0.29174397463273544,-0.6482871332064115,5.202461566119467,1.4397705517520256
98,8.943,45.639,1.5076689741287248,-3.5135952605638847,-1.6874204288265693,1.8181863091935264,2.6190444590290074,0.37850338577425824,-0.664820306824941,5.492195054099717,1.599214254726674
99,8.943,45.705,1.82493634613609,-4.02975054548236,-0.5887586394193818,1.9883316370919646,1.7048364317635754,0.5775516712890267,-4.2946575634669575,5.303689424421983,1.749361167023273
100,8.943,45.771,1.5655775082796342,-4.763261799430548,2.24367737310786,2.066226008925226,1.3982654425228427,0.7105226025567957,-10.409677771447143,5.134977230716031,1.666789058111274
101,8.943,45.837,1.222036093707478,-5.582755897847166,4.105552832416253,1.9701641992417533,2.986829173398853,-0.054162669396764854,-12.119654643644056,5.04909709941481,1.3029154900389968
102,8.943,45.903,0.8058721686065795,-6.26807002704874,4.395008847069342,2.2134503947649606,2.865120558443711,-4.199612332010915,-12.798943498302823,4.71830262242519,0.9832937635415034
