fid,X,Y,I,Intercept,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
246,9.405,45.045,0.7604939109494366,-0.039756793027710735,-0.2338866001171248,0.7891605081568148,-0.0971671666894916
247,9.405,45.111,0.9792157377743274,0.04156319106839278,-0.26230012374808953,0.7361751188714747,0.01509944314268307
248,9.405,45.177,1.1281654732231587,0.12563263480076603,-0.2952897512136909,-0.08911118642760589,0.17979316397091888
249,9.405,45.243,1.280371389885118,0.23207531070369902,-0.3370874910725231,-0.08499115358222072,0.29308983152403834
250,9.405,45.309,1.477442429434798,0.3547000468440531,-0.37976377171303566,-0.04851336993300058,0.3365752913263789
251,9.405,45.375,1.552541868190411,0.4502989461137966,-0.4188533640693354,-0.03933616014860194,0.35234960091112466
252,9.405,45.441,1.6463281921998925,0.49834556151076614,-0.4468874426317675,-0.04267712791332094,0.3591916568752116
253,9.405,45.507,1.7241607113135156,0.5066680029861157,-0.464167241318097,-0.03227895697213999,0.36183442485797607
254,9.405,45.573,1.7642666130282447,0.4704633406040222,-0.4631014532026002,-0.015822217571574718,0.36201996968955175
255,9.405,45.639,1.6678667720281246,0.3936499086921112,-0.44317890629190215,-0.003488899707378401,0.36017096607816845
256,9.405,45.705,1.4313667237448122,0.28314534139002323,-0.35334007482424534,0.003941022023393566,0.3568257034927198
257,9.405,45.771,1.1632539253659016,0.13432926385770558,-0.16989173596347343,0.0037681249867887665,0.34851942577014405
258,9.405,45.837,0.8910363454413113,0.009609943245604791,-0.10068868149806164,-0.005117650200646095,0.32290076579922533
259,9.405,45.903,0.6640112565229456,-0.08779731569696683,-0.10509551270333192,0.15977455351747513,0.26532874977981336
260,9.405,45.969,0.4551425960829373,-0.21789889150427638,-0.1300752703345453,0.21692997068420583,0.205032556784089
261,9.405,46.035,0.2807140286570713,-0.4027890262861933,-0.15762981289409733,0.280205301179008,0.18254718259311709
262,9.405,46.101,0.154066049777352,-0.5821941421845376,-0.18525364796674154,0.38531981579810315,0.17689176267227624
263,9.405,46.167,0.1582998565396202,-0.7225575724271048,-0.2152667074741523,0.4763511626757104,0.16641420988513528
264,9.405,46.233,0.0165464358088407,-0.7915703620979941,-0.21544476193744216,0.4459465943768503,0.1559695327810959
265,9.405,46.299,0.0,-0.7708042950150378,-0.20475567653524546,0.35421307780887806,0.1493030973586024
266,9.405,46.365,0.0,-0.7321437366315042,-0.1967391874578368,0.3097811756703327,0.14602166750516843
267,9.405,46.431,0.0,-0.7232113131924117,-0.19418405428848456,0.2992897789392275,0.1441949013210606
268,9.405,46.497,0.0,-0.7208794326096054,-0.19345641859713253,0.29684745881119845,0.14295519271113982
269,9.471,45.111,0.9866336792552188,0.059551832699268156,-0.2773497576670023,0.41212051831273855,0.08358669286470691
270,9.471,45.177,1.1348292845588168,0.13507286523564105,-0.314639437965196,-0.06683348889621585,0.22537029240415943
271,9.471,45.243,1.3382882291074398,0.2850032257210227,-0.3653691303169308,-0.028927265107690295,0.3036796075006604
272,9.471,45.309,1.5440094751088564,0.44298439493988284,-0.4243911314118597,0.024765269523745987,0.33942428291137006
273,9.471,45.375,1.5875838119332428,0.5463147129834136,-0.47496017718457806,0.03614369123995482,0.3557345017909245
274,9.471,45.441,1.6893254452049806,0.6018800336060384,-0.5065945479747342,0.031085671891768748,0.3633656882548997
275,9.471,45.507,1.7691943678289743,0.6121683491933186,-0.5220114123805795,0.03230041162958279,0.3655108082491398
276,9.471,45.573,1.7846423345538664,0.5508735565526429,-0.5169168683580242,0.039072088358635786,0.36518545292484245
277,9.471,45.639,1.6724729722603402,0.4530197241039049,-0.4816939132907666,0.04692162229735271,0.36242052716867623
278,9.471,45.705,1.403473429542318,0.32789727482847086,-0.35593422399988367,0.05958842288606152,0.35650248114933036
279,9.471,45.771,1.0961726771275258,0.18319825794035724,-0.17732954937238227,0.08394190677351666,0.34129503277742496
280,9.471,45.837,0.855056937101812,0.05580813697128609,-0.12694879600954437,0.0923840333488966,0.29913842855980904
281,9.471,45.903,0.618080148058447,-0.06569878671944338,-0.13548239625451394,0.18403888077755895,0.23120592920300542
282,9.471,45.969,0.3691560392125418,-0.23073674423233798,-0.15499196490713335,0.25143753610309005,0.18696284588777795
283,9.471,46.035,0.1968821632427373,-0.39471443682463186,-0.17749356700130248,0.28519572356020345,0.17615121559304825
284,9.471,46.101,0.2153370997164393,-0.5456054665913307,-0.20054592423021933,0.34209175573706035,0.17198731870582323
285,9.471,46.167,0.1625189218001309,-0.6931934029105669,-0.22871395065644812,0.4315051125542945,0.15948744223424116
286,9.471,46.233,0.0,-0.7773286058911653,-0.23004044012703911,0.4059699732572112,0.1483962199025491
287,9.471,46.299,0.0,-0.7534930346805111,-0.21587849119152297,0.3096982005223796,0.14279466628714216
288,9.471,46.365,0.0,-0.7166539397924797,-0.2038997453088688,0.2805486700787534,0.14062010179529782
289,9.471,46.431,0.0,-0.7148978710533065,-0.19722143185590008,0.2844887900884303,0.13949572058651255
290,9.471,46.497,0.0,-0.7164874101068524,-0.19488120550940652,0.2889209414861983,0.1388116375348869
291,9.537,45.111,1.01461686102527,0.09921413190801864,-0.305848793904054,-0.2379659841500322,0.14806353498778335
292,9.537,45.177,1.16271996859601,0.17833278613435485,-0.3452493345071841,-0.09313359471875969,0.2535904862837193
293,9.537,45.243,1.3980802051498809,0.34141329738967663,-0.4033555383932337,0.04629757425648031,0.3087662136403577
294,9.537,45.309,1.5691899770563618,0.5072874404401986,-0.46922961581220657,0.11303582607887291,0.34312776844256965
295,9.537,45.375,1.6080212282750723,0.5984058378049819,-0.519875684486333,0.08163288804124552,0.3607753536085083
296,9.537,45.441,1.7305544298624478,0.6526493938839635,-0.5490999754139176,0.08903649664797243,0.36695059062338975
297,9.537,45.507,1.7986861509906404,0.6702537168309588,-0.558696132696612,0.08404091652612397,0.3660472662599018
298,9.537,45.573,1.783309281609235,0.5972742471208019,-0.5483690934337998,0.07381576655615837,0.36247835233066816
299,9.537,45.639,1.6740503945160448,0.4591391980236355,-0.4996239840339425,0.06862027426697512,0.35733549707648715
300,9.537,45.705,1.3521748127457924,0.2948600007773946,-0.3714028150759239,0.05703046404327511,0.3477832696102243
301,9.537,45.771,0.9569498413171362,0.14666756689384564,-0.20465979781082594,0.042245723566768034,0.3232932282537883
302,9.537,45.837,0.7287941059088522,0.0437936432520716,-0.1578939370070625,0.13139391348947674,0.2655985771654856
303,9.537,45.903,0.5270908534568539,-0.08334889675984451,-0.16354955171778016,0.20612903103445643,0.20302694660176274
304,9.537,45.969,0.2762992899818856,-0.2433349196820477,-0.17985854473022017,0.2632807865019793,0.17595573907888706
305,9.537,46.035,0.2099899833008268,-0.3997285732253717,-0.1969605024416401,0.30075371094996955,0.1708487893843825
306,9.537,46.101,0.1503696107964486,-0.5510795852808374,-0.21433731740037995,0.36445944949840425,0.1652751109631746
307,9.537,46.167,0.0686544263059787,-0.6846333663545945,-0.23545983499379616,0.4372880463134734,0.1514099307621503
308,9.537,46.233,0.0,-0.734241626304426,-0.23364958860461174,0.35703705456754387,0.14053382685396348
309,9.537,46.299,0.0,-0.7076453066866708,-0.22054578128124733,0.26351650469249954,0.13505597726427365
310,9.537,46.365,0.0,-0.6964034306214182,-0.20718982352061516,0.25646131938503935,0.13416072556651953
311,9.603,45.111,1.058757974482113,0.1480300487987696,-0.3357175038562905,-0.2856006853697027,0.18967231008408747
312,9.603,45.177,1.232216687532803,0.25312097239889064,-0.3782025903448889,-0.14240337714481865,0.2575887416462555
313,9.603,45.243,1.4253722418430723,0.41167768683715905,-0.4382596055351792,0.11933130418658491,0.30771512464923323
314,9.603,45.309,1.5769810831924034,0.559791411038032,-0.5020221405131848,0.17634708761146717,0.344415074339124
315,9.603,45.375,1.6385636622923716,0.6351983998138859,-0.541911799944591,0.05962909889589901,0.3624168476339684
316,9.603,45.441,1.7476710040780088,0.6686967463957663,-0.5642611969814533,0.06644710870732483,0.3641797020701125
317,9.603,45.507,1.748777002302413,0.6720081724006087,-0.5674554043188754,0.06846920767045189,0.35916913076792567
318,9.603,45.573,1.7762059836910038,0.5840667920942951,-0.5490699875791973,0.056314264888588816,0.35107289746688963
319,9.603,45.639,1.6632813048134714,0.41642377852917783,-0.49002320328842625,0.04473344795422811,0.3422592880469474
320,9.603,45.705,1.2952164677473932,0.22920119202817119,-0.3710341619523001,0.01954350789452461,0.3286024531698966
321,9.603,45.771,0.904563764402038,0.0950101758336425,-0.22796711134858913,-0.004199417797364559,0.29502121275477733
322,9.603,45.837,0.6572328945237328,0.008692076140683857,-0.1842514192471442,0.15103404597493164,0.229446732418916
323,9.603,45.903,0.475536470121789,-0.11631529844244387,-0.18795966638781555,0.23386029086534088,0.18120613686385148
324,9.603,45.969,0.285435402433198,-0.2645823816527014,-0.20140114191856312,0.28657610503850395,0.16773240249548974
325,9.603,46.035,0.1447461876210358,-0.4227143592691638,-0.21614028211364433,0.33440254749935416,0.165220586496258
326,9.603,46.101,0.0751475535936224,-0.5890144872400279,-0.23249515131528364,0.42624880064813075,0.1586982901112074
327,9.603,46.167,0.0,-0.7027831557600951,-0.24677402574886953,0.4811722971179998,0.14408056067769806
328,9.603,46.233,0.0,-0.7132756569112085,-0.2368545646132425,0.36552759309584626,0.13273896824391906
329,9.603,46.299,0.0,-0.6818122381497975,-0.22364056847247826,0.2675030818089357,0.12788747307306947
330,9.669,45.045,0.9439084469998628,0.07650539047627201,-0.331937486839575,-0.32050118073173334,0.13442604825099422
331,9.669,45.111,1.117875252455188,0.17506557506118886,-0.36106256284314264,-0.2811847765902309,0.18986875122666058
332,9.669,45.177,1.2512281824350266,0.3278638163505041,-0.40916501723197274,-0.14075934585756877,0.23595395063212712
333,9.669,45.243,1.440815403490932,0.48072187086876844,-0.47025540091351964,0.1690510838076399,0.2960483679935073
334,9.669,45.309,1.5726795307761838,0.6105230131728301,-0.5263703510621804,0.23402646791633086,0.33685882428854935
335,9.669,45.375,1.643518467897131,0.6727644151365112,-0.5569675090201297,0.05179662000703325,0.3515007953274596
336,9.669,45.441,1.7525038437768805,0.6989148107245339,-0.5737612859852461,0.05566092409731956,0.34737748578624694
337,9.669,45.507,1.7348674907347672,0.6914828593394738,-0.5710261282959058,0.051213588736986816,0.3400026052871834
338,9.669,45.573,1.7521165308393594,0.5886334077569233,-0.5443381628505617,0.04088067228061277,0.33119680770646376
339,9.669,45.639,1.6290485123139815,0.40575083316566546,-0.4743241041587817,0.02842224776280982,0.3218916208409768
340,9.669,45.705,1.2375156790256765,0.20674242897106707,-0.355218460317259,-0.0038872946355562182,0.3045698182595238
341,9.669,45.771,0.8841177463791027,0.09099600496626933,-0.22827965895768387,-0.023146092702039094,0.2617216398564578
342,9.669,45.837,0.6624337971910291,0.0036744678037483134,-0.19537401668719928,0.16248739715252325,0.19765879872540557
343,9.669,45.903,0.4485653057948175,-0.1298988387656448,-0.2007076418510657,0.25851812875921587,0.16486813557564894
344,9.669,45.969,0.2717320939243395,-0.2816612488104826,-0.21423461209288058,0.31564272729438936,0.1587479633090077
345,9.669,46.035,0.103165067935674,-0.4419193707987239,-0.23025313903619915,0.3695173964245897,0.1583861261482407
346,9.669,46.101,0.0309450270997803,-0.6035971496828085,-0.24718917902708423,0.45815896493499464,0.15330095858829756
347,9.669,46.167,0.0,-0.7037848798523632,-0.2544859839370369,0.49803694507539664,0.13939100852914318
348,9.669,46.233,0.0,-0.7045458125554962,-0.23945304258028594,0.3821311662886161,0.12743618874860793
349,9.669,46.299,0.0,-0.6629689362103729,-0.22754500716611054,0.2803411297112093,0.12146635895282026
350,9.735,45.045,1.034599589537744,0.1110252127412505,-0.350888994410805,-0.06592433096961119,0.10169350797181888
351,9.735,45.111,1.1671298428722252,0.22589514555083706,-0.3822002303382885,-0.20586732292902205,0.14136484335842597
352,9.735,45.177,1.3224902036225072,0.40108966536769,-0.43693033311693097,-0.15652227706148683,0.18489383674251292
353,9.735,45.243,1.4569759453430249,0.5431100768471606,-0.49409889410486224,0.13919691160157624,0.26862115467834136
354,9.735,45.309,1.5544280685520908,0.642955271014854,-0.5387327140527429,0.24337903311329184,0.32153741032937266
355,9.735,45.375,1.6135267194364262,0.6992440003802853,-0.5644449569659995,0.06647116253218678,0.3294412741293929
356,9.735,45.441,1.748932737221884,0.7361585697056181,-0.5779852930553409,0.08871278297291732,0.3229330659092524
357,9.735,45.507,1.7527662247115796,0.7297955164375071,-0.5685529410603484,0.06647818205478775,0.31895842289628495
358,9.735,45.573,1.7169837058864983,0.6236500045047233,-0.5373770480207722,0.04686979779692718,0.3129278669502663
359,9.735,45.639,1.5890597714281096,0.4354340411647625,-0.46976422284908537,0.02996528072349358,0.30284794752922645
360,9.735,45.705,1.1928595473278591,0.23949664920958122,-0.3477472879198774,-0.001925653111204323,0.280362575378611
361,9.735,45.771,0.8612674695041574,0.10351253925191245,-0.222904087299216,-0.019345992782190867,0.23145271468720147
362,9.735,45.837,0.6261352368215316,0.012635140547912333,-0.19730364375518716,0.1917466641160549,0.17576285217028192
363,9.735,45.903,0.4261746256396519,-0.12463418006984264,-0.20445090861777415,0.2750314387548738,0.154658619036048
364,9.735,45.969,0.2500817219027,-0.2772860338760153,-0.21926183355686724,0.3276662565989127,0.15134927636140696
365,9.735,46.035,0.0770719572838002,-0.44177424187918174,-0.2365573965760867,0.3837748431963126,0.15162682983721365
366,9.735,46.101,0.0210477251925336,-0.5977227822918754,-0.2535423590435397,0.463772731012671,0.14873680802241854
367,9.735,46.167,0.0,-0.6928497120501443,-0.25901723864887527,0.5000235622272996,0.13670790390850907
368,9.735,46.233,0.0,-0.6968877645448321,-0.24373869873539789,0.3943281453259604,0.1242276574835674
369,9.735,46.299,0.0,-0.6564260664676576,-0.2326594033727598,0.2932074524810515,0.11685625059119838
370,9.735,46.365,0.0,-0.6423632377700368,-0.2278742057335521,0.2789697678846361,0.11435946391138062
371,9.801,45.045,1.0546367904203937,0.19551535164133987,-0.367640213889916,0.44054527419634004,0.054594049349042634
372,9.801,45.111,1.2509636065885965,0.3137546879659562,-0.40378702762744,0.17222620793479954,0.07898496105427624
373,9.801,45.177,1.4129932956148312,0.48361490479262775,-0.4596386688420902,-0.28261413447454803,0.11034083537564224
374,9.801,45.243,1.4767334432848858,0.5929110880316195,-0.5097921598663749,-0.0648846376863767,0.20491819789790175
375,9.801,45.309,1.5549464829740534,0.6683837462101159,-0.5418662160916652,0.1368666225403842,0.2920652904870778
376,9.801,45.375,1.6074834600706216,0.7259240125621143,-0.5602430274992768,0.10286742384282369,0.3019707461199949
377,9.801,45.441,1.693929732304674,0.7514410104954263,-0.5696166493116457,0.11731997613049534,0.29690188290930497
378,9.801,45.507,1.7172294173564338,0.7214069468726103,-0.5576843396046166,0.053428735286204954,0.2959921721843285
379,9.801,45.573,1.6846910373909314,0.6232554576145239,-0.5312144090970847,0.03597630015632365,0.29357132476907694
380,9.801,45.639,1.5401885564549145,0.49553649346561246,-0.4742564978687679,0.040558510667559576,0.2847805582892561
381,9.801,45.705,1.147436531267996,0.3110075794227514,-0.3541050609064744,0.02655019808628506,0.25706372879517914
382,9.801,45.771,0.8424455675178958,0.14002351591654771,-0.2236912974052443,0.05255272175624497,0.2044878910402751
383,9.801,45.837,0.6104613424932481,0.011639743507843683,-0.19928814747945311,0.25161636626590345,0.16175897511101103
384,9.801,45.903,0.414296742166315,-0.11515987851039447,-0.20723774705565018,0.29367662869918026,0.14856002373719226
385,9.801,45.969,0.2330009188161521,-0.2655912161216446,-0.22088563127298155,0.3351109308806996,0.14659950203690553
386,9.801,46.035,0.0536281050906083,-0.4357061526871795,-0.23740243265975425,0.3894498274702984,0.14715969318413172
387,9.801,46.101,0.0074568762488929,-0.599724169545177,-0.2547174548007646,0.4793102011753446,0.14490077052454658
388,9.801,46.167,0.0,-0.698609059330245,-0.2632999618591386,0.5269578528729439,0.1341716974171243
389,9.801,46.233,0.0,-0.7086544753555033,-0.24874826360536367,0.43019695525302154,0.12081148357828025
390,9.801,46.299,0.0,-0.673207914737222,-0.23640476320268033,0.32926395325112356,0.11415259145618689
391,9.801,46.365,0.0,-0.6577387780342049,-0.2311133060173089,0.3100459170014101,0.10884937039921763
392,9.867,45.045,1.0857497531827691,0.2861704984553374,-0.3790627012571782,0.41526457130004363,0.022349437950663915
393,9.867,45.111,1.2806907792028712,0.40395119432115595,-0.4198160090039559,0.3125629925725426,0.04234504281577624
394,9.867,45.177,1.446125666152151,0.5366758337425346,-0.4748673718492078,0.011223316222150496,0.05949094742587059
395,9.867,45.243,1.4952126127705307,0.6233711704479828,-0.5115589229553454,-0.20853218284969133,0.14942114410396673
396,9.867,45.309,1.5377465021127343,0.6893942321801898,-0.5322925581138758,-0.13261042464399989,0.25133292372330884
397,9.867,45.375,1.5799768410948072,0.7356199390921845,-0.5435418389494069,0.10874503207411322,0.2667112581508902
398,9.867,45.441,1.67334162340816,0.7423013527526127,-0.5430108826204394,0.10415519098594787,0.2679122469045318
399,9.867,45.507,1.687440193994319,0.6971538192714858,-0.5293354886734896,0.03540707888702396,0.2705258272707098
400,9.867,45.573,1.653597502563467,0.6327274821575655,-0.509526749653355,0.02769615429363792,0.27066810432295685
401,9.867,45.639,1.475521763026756,0.561360422027323,-0.46333626004668477,0.05701734549779886,0.2622000133069638
402,9.867,45.705,1.097678208608815,0.40857188963842395,-0.34802233435764995,0.10546504793506098,0.23217253760020795
403,9.867,45.771,0.8171909131470629,0.1971370159266369,-0.2169006130124476,0.17515007572698205,0.1834105681944511
404,9.867,45.837,0.6367754570276053,0.02839933665344852,-0.19961929942744092,0.30327344427958713,0.15336248919909679
405,9.867,45.903,0.4103356680170429,-0.12693176120120145,-0.20945505331843417,0.3468529204662297,0.1452120226770209
406,9.867,45.969,0.2199490245157356,-0.276300927096382,-0.22294624077026073,0.37005284008389105,0.1436967435703015
407,9.867,46.035,0.0528767037545529,-0.4359789851420556,-0.23795887746171435,0.4074393097237555,0.143929525873443
408,9.867,46.101,0.0,-0.603814090472452,-0.2540538493740412,0.5004609504835679,0.14154705791208338
409,9.867,46.167,0.0,-0.7115000722779437,-0.2644433999417925,0.5640390238091866,0.13012280825963285
410,9.867,46.233,0.0,-0.7229272798897179,-0.25030481400534643,0.47099488229789543,0.11614829710918706
411,9.867,46.299,0.0,-0.6870143627400158,-0.2358266101155404,0.36672215115391593,0.107964459820162
412,9.867,46.365,0.0,-0.670154140386073,-0.2297856350587208,0.34386601145284995,0.10274953835504136
413,9.933,45.111,1.298160852850916,0.4517098544211531,-0.4173909901517773,0.1240215087780914,0.025842930830649712
414,9.933,45.177,1.4490967461280713,0.5491554124020132,-0.4685552239038864,0.1264043254796613,0.058642990506742244
415,9.933,45.243,1.507923109313951,0.6278947101095522,-0.4973404093005327,0.027431857003860277,0.14992735608669983
416,9.933,45.309,1.5365460040400425,0.6893092684501394,-0.5125080461310968,-0.037169899211038276,0.22863342351448157
417,9.933,45.375,1.576907286700708,0.7143372766227737,-0.5182514721112392,0.04474631630046138,0.24423579494487432
418,9.933,45.441,1.6612064458563636,0.7032503660228757,-0.5103974352311171,0.04526590481779833,0.24615036010156943
419,9.933,45.507,1.6645502307424094,0.6678206558434856,-0.494620430758862,0.02594727250808959,0.24716790865074578
420,9.933,45.573,1.6220633836975644,0.6243190917875934,-0.47348662251499707,0.03254610239716002,0.24816169274219768
421,9.933,45.639,1.4045617201680316,0.570674191106568,-0.4172120271054489,0.07488283289065893,0.24139699487858524
422,9.933,45.705,1.0384409816757665,0.4401014759522121,-0.28573686478135074,0.18324681247466718,0.21536864001987113
423,9.933,45.771,0.7936029679648625,0.24758173829306623,-0.18701873412447068,0.22378480797703082,0.17492631466616682
424,9.933,45.837,0.6333544498079069,0.05304234908404092,-0.19109301331873102,0.3019505241687698,0.15139467376282123
425,9.933,45.903,0.4116962166802436,-0.13942075947870947,-0.21038019306379796,0.3908879457205236,0.14383406454712183
426,9.933,45.969,0.2078528066471551,-0.29949925199187605,-0.2244630135640621,0.4168839380445767,0.1418276177218537
427,9.933,46.035,0.0593105535949892,-0.4398035446652394,-0.23672140401786806,0.4334087884473725,0.1416283209971928
428,9.933,46.101,0.0,-0.5940979829093164,-0.2487108084654754,0.506531422159898,0.13846613306429964
429,9.933,46.167,0.0,-0.7030806135752476,-0.25533651102533433,0.5657344877859164,0.1258715088980668
430,9.933,46.233,0.0,-0.7127757033446924,-0.2411179479356619,0.47718227882082503,0.1111171375027253
431,9.933,46.299,0.0,-0.67804484352222,-0.22864806868491344,0.3776960480724887,0.10198790513346212
432,9.933,46.365,0.0,-0.66721183623825,-0.22189739071621273,0.35923080848148126,0.09661313401051003
433,9.999,45.045,1.1580743489355538,0.32480071551242795,-0.36523234130787374,-0.15016839359381873,0.016497965750661505
434,9.999,45.111,1.3021252193677837,0.4222820235901962,-0.39820982320118514,-0.03517686533179852,0.032921926556361454
435,9.999,45.177,1.4390229317923375,0.530782972107321,-0.44379682335282133,0.07368034453964445,0.07781889549509674
436,9.999,45.243,1.504607428196346,0.6107400647786213,-0.4732089517550728,0.056821736292167094,0.16746858911109963
437,9.999,45.309,1.5347688077406532,0.6695523467957174,-0.487131568575939,0.043119675589954755,0.2227211756312297
438,9.999,45.375,1.5752258656712883,0.6862425035530468,-0.48892548335442054,0.02000264367990157,0.2342280778974754
439,9.999,45.441,1.6510061793931303,0.6679244607331576,-0.4774799805655914,0.005617529735690222,0.23466141231498353
440,9.999,45.507,1.641542335476441,0.6319625925091193,-0.45785000549140703,0.006671085385894561,0.23513643669143014
441,9.999,45.573,1.585015186819687,0.5829372475812483,-0.4273452427507522,0.013616615669869438,0.2351994725376503
442,9.999,45.639,1.3214309510857682,0.5147470177764193,-0.3558459420038723,0.04629522113087058,0.2298991812696653
443,9.999,45.705,0.9874076229279656,0.3832973607242981,-0.2192250027662209,0.19695545351937677,0.20905234277828122
444,9.999,45.771,0.7636735816921754,0.21232326634553922,-0.1565335831677161,0.2612367711907245,0.1744613041131322
445,9.999,45.837,0.6244493221552578,0.029698406112862757,-0.18271597913816795,0.3127517356368953,0.15243721589793194
446,9.999,45.903,0.4081223516550992,-0.15556642345982763,-0.21100971166238708,0.4028910993926773,0.14450926798705718
447,9.999,45.969,0.1880357643093627,-0.3122010432977127,-0.2238813168817041,0.4386384770205768,0.14105139657435775
448,9.999,46.035,0.0461645524541286,-0.4416079690009607,-0.23266479048325472,0.45189286136677576,0.13941880032109194
449,9.999,46.101,0.0,-0.582459530884162,-0.2408106449377338,0.509255663652363,0.1351128569585951
450,9.999,46.167,0.0,-0.6863200106547958,-0.24434011880665735,0.5546594932018905,0.12203756157168846
451,9.999,46.233,0.0,-0.6965956343904449,-0.23012536628692087,0.47601488455632995,0.10609362307192022
452,9.999,46.299,0.0,-0.6646877425506967,-0.21755441994335384,0.3824229533668099,0.0946221682267274
453,9.999,46.365,0.0,-0.6609733389025274,-0.2079339603115925,0.36606700882632737,0.08942522124509891
454,10.065,45.045,1.1545021597551772,0.29652161366587243,-0.3565660081128058,-0.19365796490395384,0.025931683772260676
455,10.065,45.111,1.2932575386889145,0.3878671587770014,-0.38192084505764035,-0.08049862194816865,0.049542718564777405
456,10.065,45.177,1.4436322464263325,0.5097819979671543,-0.42073605912589196,0.044510004250498884,0.10488013628666268
457,10.065,45.243,1.5067745179375875,0.5908986498969422,-0.4494963287963394,0.04627610279731044,0.18503884889349953
458,10.065,45.309,1.538552153361696,0.6421272261110768,-0.46436563322204927,0.023731036071894054,0.22225767085727927
459,10.065,45.375,1.576982862850563,0.6676026178556909,-0.4642569513621217,0.00479927069299535,0.22849811870412484
460,10.065,45.441,1.644131515641743,0.6517274789159613,-0.44814025076724373,-0.002186259099459087,0.2291735322808247
461,10.065,45.507,1.6246099558804237,0.605783835152519,-0.4190591351605266,-0.0063510479943190475,0.23005208419855466
462,10.065,45.573,1.5297287861710067,0.553832712116137,-0.3736831155148058,-0.005929706369116293,0.2301713818901384
463,10.065,45.639,1.2233258712978556,0.4681818231046989,-0.2808245260021798,0.04229476182186146,0.22572777121089058
464,10.065,45.705,0.924233554857588,0.3142351662685305,-0.16854193385212968,0.27178096926115874,0.2070580962945361
465,10.065,45.771,0.7457852142241442,0.1351928033518582,-0.1464881248408753,0.3410030815634346,0.17547548405441316
466,10.065,45.837,0.5661389560223405,-0.03490925296096801,-0.18015729302892147,0.3802014529422036,0.15599113435515666
467,10.065,45.903,0.4042983556755891,-0.1887751966402959,-0.2114734753470252,0.42278600050902965,0.14681910485019328
468,10.065,45.969,0.1727559307891227,-0.3220042369557876,-0.22242681583073481,0.4423673016941904,0.14139753500037816
469,10.065,46.035,0.0398074874480473,-0.44797695575291074,-0.22670287890264637,0.46201381010583453,0.13823913330721974
470,10.065,46.101,0.0,-0.5785189145270928,-0.2331909879176925,0.5108842030357237,0.13232072978465026
471,10.065,46.167,0.0,-0.6850246516046861,-0.23648517723101464,0.5598697304747761,0.11902945139151705
472,10.065,46.233,0.0,-0.7076660610989367,-0.22266060624383005,0.5086976233036247,0.102091187574611
473,10.065,46.299,0.0,-0.6737081381500678,-0.2068872350275779,0.41324032732724586,0.09024655297424844
474,10.065,46.431,0.0,-0.6921118294989644,-0.18833800103993495,0.3921446887430371,0.08294440476934377
475,10.065,46.497,0.0,-0.7141372434126521,-0.18485540788663368,0.4086218292927154,0.0828009995661985
476,10.065,46.563,0.0,-0.719862640514843,-0.18230925240561865,0.41148578675243785,0.08276099393268425
477,10.131,45.045,1.1521291042429027,0.3228071813281532,-0.348718951044012,0.1663978108492191,0.040898998315601516
478,10.131,45.111,1.2914721856229592,0.3949831441666255,-0.3779154126484179,0.16525190287909805,0.06893365638718305
479,10.131,45.177,1.4342667360382166,0.5117175760058205,-0.4112105578120416,0.11247103647631883,0.12937592919667526
480,10.131,45.243,1.5099955212410892,0.5887218115751439,-0.43497178873109466,0.02641751471794569,0.19842659419758074
481,10.131,45.309,1.5515389121734622,0.6338159182328383,-0.44754715938972733,0.03916140206729453,0.22268909275261317
482,10.131,45.375,1.5974526096489634,0.659193454678584,-0.44353493722783677,0.003948440533121126,0.22581308206270423
483,10.131,45.441,1.6416227315338117,0.6386335389504363,-0.4223323219954114,-0.008074872247829129,0.22690339985630342
484,10.131,45.507,1.622158654731055,0.5818786259101868,-0.3817347712180954,-0.012954206225053114,0.22840655611522545
485,10.131,45.573,1.4754635682049295,0.5310971488949562,-0.31674059215277595,-0.010746873706293604,0.22848878922971433
486,10.131,45.639,1.1483495848869034,0.44612177844573464,-0.21872716080564164,0.02672337803486218,0.22354214369672892
487,10.131,45.705,0.832369973524002,0.29816791512883034,-0.15657382347122498,0.24366495232037944,0.20582073526594893
488,10.131,45.771,0.7359706960822995,0.1095262551859289,-0.15823607889841887,0.34734040280604384,0.1774893420548617
489,10.131,45.837,0.5418542746705612,-0.07507562228748524,-0.18894282434661247,0.4201033306230215,0.16048302661399794
490,10.131,45.903,0.4049086004585995,-0.2405449966956956,-0.21727817758574558,0.4632637332299173,0.1512135825014454
491,10.131,45.969,0.1818805941062733,-0.3596698438434568,-0.22581617918827523,0.46085999516000387,0.14416421326173418
492,10.131,46.035,0.0467589212033048,-0.45974439184002036,-0.2255505060247311,0.4622457871351543,0.1391500412481425
493,10.131,46.101,0.0,-0.5707695618673563,-0.2283311374876993,0.4966456855841881,0.13237274830143572
494,10.131,46.167,0.0,-0.6848340804456655,-0.23109277831748187,0.5581523921075198,0.11851255651496638
495,10.131,46.233,0.0,-0.727067583611605,-0.21954400756948683,0.5438322326400801,0.10039253142295732
496,10.131,46.299,0.0,-0.6980059997848835,-0.20092697035238477,0.45218101956622325,0.08860069752494848
497,10.131,46.365,0.0,-0.6732007103465042,-0.18892837123817446,0.3910120376314056,0.08347805703854161
