fid,X,Y,Ex,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
18,8.613,45.903,0.2172830097186061,-0.5173254327738788,0.6768508181913756,0.7926782096115268,0.053563363426373634,-1.2215465526209335,-0.49276517685051824,0.91939007992205
19,8.613,45.969,0.1082520548599277,-0.5941838890991615,0.7570736739161619,0.7651411293320464,-0.008913018298499845,-1.3137543516364172,-0.48206983403868003,0.9824864351808927
20,8.679,44.979,0.6277590396383689,0.16612298434570716,-0.5357288056368966,0.8978420879297545,-0.7698077574523499,-0.4790815452093329,-0.1388799232094374,-0.39672889121702626
21,8.679,45.045,0.6365923399581207,0.16983661391505217,-0.5381242147580761,0.8994111969028276,-0.7678265455750115,-0.47757517519026693,-0.1721773878031851,-0.28484253071704335
22,8.679,45.111,0.63863766153327,0.16831466692686395,-0.5442597314488267,0.9085562117279777,-0.7603826085529294,-0.466669341458406,-0.07304764926858326,-0.24307868063924265
23,8.679,45.177,0.6604360681571763,0.16181520323098156,-0.5517622470658006,0.9206335463229581,-0.751289852443001,-0.4487362914277342,-0.07985951308578984,-0.2459990561808972
24,8.679,45.243,0.7158226675809649,0.16324600125778818,-0.5513295312596598,0.9184652795334417,-0.7544720374418721,-0.44013365473853605,-0.09455977883330802,-0.19289002682141387
25,8.679,45.309,0.8094925384064047,0.16663976816474255,-0.5464238597474893,0.910250809103992,-0.763767934187952,-0.44380881804383315,-0.15465665843034124,-0.32616166852776374
26,8.679,45.573,0.8596392879372879,-0.12971497680748745,0.30083124994316024,0.7052787843268788,-0.6824081002602445,-0.2208804116846847,-0.36852581979197907,0.24422175690725542
27,8.679,45.639,0.8136653589200656,-0.21554345969733546,0.36286742782180204,0.7066316253029234,0.007162911975024833,-0.22293101574062468,-0.5960723938056123,0.35195254012962246
28,8.679,45.705,0.7758869501730561,-0.2998360066009712,0.4382430629164752,0.7094620494755277,0.43383205799687974,-0.22594609522148876,-0.6851449505610229,0.4732470612230866
29,8.679,45.771,0.661567040917757,-0.362167216421316,0.5070078012648498,0.7209171466538984,0.37132516747389643,-0.2242015592708071,-0.6963081561410587,0.583186319786746
30,8.679,45.837,0.4829204877588374,-0.43411209691980246,0.6012893284236092,0.744589346854746,0.13737227483554737,-0.5764391593836792,-0.7713706339509161,0.61185443848014
31,8.679,45.903,0.281766176007477,-0.5310293602792862,0.7131951384532514,0.7620448781548352,0.02763505438657143,-1.3713417464381277,-0.6242318298393925,0.8321493326864047
32,8.679,45.969,0.1354784084131195,-0.6206941013071055,0.7976445835309287,0.7222972445048024,-0.004868065987732767,-1.3765912278639632,-0.5633767531815129,0.9511444660010386
33,8.679,46.035,0.0303954635187858,-0.6825607288015869,0.8557022926154949,0.5076571210643614,-0.03593580454463628,-1.3578742642601076,-0.5826542939338897,0.9884864213363338
34,8.679,46.101,0.0048550779117574,-0.7107200463834791,0.886520102201801,0.45895001667812074,-0.06676492778797928,-1.3394892952447608,-0.6080401193986695,0.9849521732852083
35,8.745,44.979,0.6157121602216529,0.1469958780583183,-0.5352410477216667,0.9051528388763468,-0.7652944733864269,-0.46797765713889183,0.0042076296065734625,-0.3894754249599719
36,8.745,45.045,0.6166915432820965,0.14273868236676923,-0.5346081114709016,0.9082221118101015,-0.7647766318009158,-0.45956693094126433,-0.06572807749543606,-0.32752523019599034
37,8.745,45.111,0.6345651994586167,0.13841366731546434,-0.5350452208877274,0.9091999733243901,-0.7626592837112951,-0.4512002406146696,-0.08889248650951967,-0.34461048560192836
38,8.745,45.177,0.678159099515877,0.13829517947437098,-0.5338759260274724,0.8972310067586285,-0.7637399014033788,-0.45213795254700817,-0.12474699187924078,-0.3604708647990614
39,8.745,45.243,0.7570257186642475,0.13565208852476313,-0.5312233069218957,0.8758670399456054,-0.7684637311971538,-0.4496213918000618,-0.1797184778791563,-0.32906911156537544
40,8.745,45.309,0.8590690151553914,0.13413516011206716,-0.5167654889506476,0.817294956767282,-0.7892875323999261,-0.45453972914393515,-0.2343547606087401,-0.2331295391460969
41,8.745,45.375,0.9569276893627432,0.11350206400366089,-0.49508805944081746,0.7232391848559014,-0.8147084622384331,-0.29721014391371087,-0.21679011555258781,-0.02480712042772
42,8.745,45.507,1.0758980087227852,-0.05680564813737134,0.05646647767389679,0.682254170595151,-0.876697044222702,-0.24204678610353111,-0.06659048741735293,0.2594579523985471
43,8.745,45.573,1.028386909681219,-0.13826979552152444,0.3365575954480542,0.6828744517298262,-0.7895987218147991,-0.24415900227809062,-0.42672560953132116,0.241767771826275
44,8.745,45.639,0.9753484232673748,-0.22578431495337453,0.3993478826753397,0.6868667065372845,-0.6129964276390433,-0.24464683907718687,-0.7652877191356584,0.22733471525083332
45,8.745,45.705,0.908840758853917,-0.3091658794735126,0.4857198546846358,0.6907606812014886,-0.19960130192996323,-0.2449991852206475,-0.6287138102773158,0.4496403637781957
46,8.745,45.771,0.8112587623442505,-0.38411996281946664,0.5716792401261831,0.6952932074756074,0.13613331405733844,-0.2561288167468603,-0.7289461076853823,0.5500232736801387
47,8.745,45.837,0.5495299683930179,-0.4581572278441177,0.6732919201590829,0.7194223539299023,0.038364462265800314,-0.37949715265424677,-0.8210960647675516,0.5985400579618481
48,8.745,45.903,0.3362985428102039,-0.5597908929144741,0.7823265605983406,0.7226267973103886,-0.02223627174096504,-1.3517323415278324,-0.737577765052936,0.7678648400736876
49,8.745,45.969,0.1668470016690546,-0.6438584260677653,0.848714942183669,0.6883787509226015,-0.03991630516306827,-1.3707845588772902,-0.7526050648546053,0.8124181252990353
50,8.745,46.035,0.0691976055940211,-0.7011277640511998,0.8894984577326459,0.4356743551467289,-0.05768545268544273,-1.3489660307061646,-0.6944129251482523,0.9069699803392607
51,8.745,46.101,0.0139292804059642,-0.7350703747202795,0.9154211528649919,0.42484269860760265,-0.08316061419481913,-1.3268694899812503,-0.6592204943756524,0.9499011915384876
52,8.811,45.045,0.6784247191647748,0.10718843511708046,-0.5061652729904698,0.8751346597284264,-0.78389891080038,-0.4318626270925677,-0.03259677035741791,-0.6244353035699284
53,8.811,45.111,0.6520631809589069,0.11448305753696844,-0.5035462653460341,0.860370448014139,-0.7872543775667902,-0.44304165102552534,0.003974110888998787,-0.3410180998460728
54,8.811,45.177,0.6954835707611405,0.10260858128341822,-0.5105294653125837,0.8485065438431787,-0.7747845793570598,-0.4485461918173561,-0.02828284745616779,-0.28521598959635625
55,8.811,45.243,0.8321310844724918,0.09923920211325243,-0.5052332968696496,0.7698326463885131,-0.7786686332394764,-0.48366854243127977,-0.04504869488299626,-0.24977932073122472
56,8.811,45.309,0.9471116136465004,0.09825554721922693,-0.48020380810157576,0.6063222487698154,-0.8059225494090624,-0.4696631614219423,-0.14368434396126084,0.4409880525046216
57,8.811,45.375,1.0389300575760916,0.07544438153165284,-0.4382038118380367,0.6526939577733668,-0.8447768319704239,-0.2696650750326013,-0.1619649036244844,0.3576282242410764
58,8.811,45.441,1.1523136081274867,0.015788967708669242,-0.37535615065819894,0.6746896916533721,-0.8788623733905405,-0.25295816580135244,-0.13110656118293984,0.7926383830658591
59,8.811,45.507,1.2156029189507038,-0.07677756067744225,-0.138800100278744,0.660074041853478,-0.8610659878179359,-0.2739072060119388,-0.16018822532632268,0.5038874305508956
60,8.811,45.573,1.2199278837587149,-0.1727332277805419,0.4083465534851888,0.6626236473277978,-0.8018252692619665,-0.27422364828002244,-0.4150373587187157,0.34445305751241956
61,8.811,45.639,1.0989328985907394,-0.24784428448805804,0.47902287332178395,0.6764075455498153,-0.7985692622483624,-0.2622973797486621,-0.5209718501551465,0.19162676116160796
62,8.811,45.705,1.0019253438769922,-0.3409435850158088,0.5823669695744396,0.6803910871587271,-0.7603737896238701,-0.2622870013304235,-0.5834475492689395,0.44726701638983224
63,8.811,45.771,0.870185153304257,-0.4196584453281833,0.6739981766810217,0.6869766728993267,-0.02670208575983931,-0.2689302358074418,-0.8923438982727497,0.41767127003681737
64,8.811,45.837,0.5941787046224818,-0.5068022257565261,0.7949569968248011,0.7055394472189622,-0.05080329084443655,-0.29624221373222814,-1.0260114805587253,0.4358885750882521
65,8.811,45.903,0.3607872916309786,-0.6125439666437043,0.8962007953697139,0.6917957309929953,-0.0940076857558968,-1.200786865247062,-0.9245928734432607,0.6338260168124069
66,8.811,45.969,0.1816152028688108,-0.6837851623102996,0.9362313861254262,0.6438675259251359,-0.09661565336046196,-1.2857595100315515,-0.915684947453937,0.6929731972389922
67,8.811,46.035,0.08417663696378,-0.7282103683523875,0.9511491077209806,0.36342742943347917,-0.09671490414412816,-1.2893434792589504,-0.8045802860309901,0.8271507022570652
68,8.811,46.101,0.0201989384572673,-0.743955556010855,0.9516166776025781,0.34055975490491225,-0.09126471123472768,-1.297803821138424,-0.7814301433765314,0.8528973423152223
69,8.877,44.979,0.6198458637830473,0.0293501687439711,-0.4674195857235004,0.47928707963839245,-0.7910987345264722,-0.6229701255672235,-0.07374380516548437,0.9282760661359619
70,8.877,45.045,0.7200387295694609,0.0662339719492488,-0.4586827718819537,0.7255086632648875,-0.811425696502187,-0.4455721066036265,-0.06597997929179793,-0.4439189414857746
71,8.877,45.111,0.7172792048094604,0.07910049697251054,-0.4595758782486995,0.7405288832292551,-0.8139821901433473,-0.4441638685780645,-0.04766910517182675,-0.20819926466326116
72,8.877,45.177,0.7503734181575679,0.06661176350910804,-0.46636419300888265,0.7138335800051918,-0.8003849200465258,-0.4717501118742814,-0.09897762016285921,-0.28818096980156016
73,8.877,45.243,0.8959007372929181,0.060743610605274556,-0.4537384608003404,0.5726807048950148,-0.8030356139097972,-0.4802575225128738,-0.1870691936181694,0.6520396055416731
