fid,X,Y,I,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
466,10.065,45.837,0.5661389560223405,-4.474324936555796,2.3903302239545976,0.7078122921956371,-1.5134144928329836,0.2600101868536623,-8.739787118186186,-0.5375535636371371,-1.1975658127067401
467,10.065,45.903,0.4042983556755891,-4.89729847655337,2.4308813187293112,0.4451164658798632,-1.368885116161413,-0.0006604933018373991,-8.965128328064004,-0.63736064792145,-1.1923342310632556
468,10.065,45.969,0.1727559307891227,-5.351761351273052,2.4511959500328184,0.3078510884501796,-1.273190250006675,-0.17454140533753693,-9.136352302510653,-0.6587386636095511,-1.1299137951618106
469,10.065,46.035,0.0398074874480473,-5.799201288734212,2.4586393122791126,0.2311985645140919,-1.1697759647486836,-0.3363167572147685,-9.316950390437373,-0.671323378814999,-1.0943197428358677
470,10.065,46.101,0.0,-6.25290925722263,2.4697867449163113,0.11712618887096735,-1.0169670191666773,-0.5533162384640946,-9.485749572853667,-0.6549087200632245,-0.9681340847269713
471,10.065,46.167,0.0,-6.684026478397891,2.5371284998749153,-0.024784606396016047,-0.7668332297604814,-0.860882972487319,-9.640872573582296,-0.6276443759757222,-0.6862828878675917
472,10.065,46.233,0.0,-7.0431007889918895,2.5735309994237547,-0.2511885457592815,-0.40671131025230806,-1.2516958130272768,-9.770172672017935,-0.6169956549425971,0.11817514890224368
473,10.065,46.299,0.0,-7.200705728362738,2.494480908246917,-0.47261427862864713,-0.1202875445910944,-1.6225605247111163,-9.937324145156825,-0.737861916148296,0.3535474345497613
474,10.065,46.431,0.0,-7.670599892273203,1.8605443572653706,-1.1324029359330328,0.35726696483004816,-2.6117905846118146,-9.620642437479571,0.5316085472969343,1.1775383046189836
475,10.065,46.497,0.0,-7.780723511530826,1.6546989663685772,-1.3125214205959619,0.49531047151242846,-2.845202329463179,-9.488480209526525,0.9063438526344003,1.4189547199416022
476,10.065,46.563,0.0,-7.831199443206896,1.5658055226448175,-1.3899624559167163,0.5590068481565342,-2.9386046289624526,-9.441412936047609,1.080817546592214,1.51892461933212
477,10.131,45.045,1.1521291042429027,-0.5903880549725475,2.018589304875988,4.799387797991168,0.07091241102842982,-1.7102347849797903,-0.012758681631888705,-0.08415252024344316,-1.254499300353461
478,10.131,45.111,1.2914721856229592,-0.6035998354570571,2.0698662993456916,4.7464926952644495,0.017460876820523254,-1.2703476811807208,0.017599724260914225,-0.06493637897226753,-1.0085555477105363
479,10.131,45.177,1.4342667360382166,-0.7183917979186885,2.1138940520968057,4.627209972950322,-0.02397061328288553,-0.5825124443503905,-0.01143887684523315,-0.06777252824339397,-0.7518904156962836
480,10.131,45.243,1.5099955212410892,-0.9084003572161765,2.1561893323830006,4.406820380145332,-0.06333358382734816,-0.08906019543932366,0.06984687159187351,-0.08143902974338851,-0.48243790885338195
481,10.131,45.309,1.5515389121734622,-1.1809404365150138,2.181761418288114,1.8943455693192148,-0.08806512481901957,0.008384272641769682,-0.8518441409687766,-0.10227968169779864,-0.3470602274208726
482,10.131,45.375,1.5974526096489634,-1.467438442968355,2.2504029023505305,0.9706773457094224,-0.15337634169007255,-0.0038481460924359306,-2.7689020868549177,-0.1046507369910901,-0.27133925726721075
483,10.131,45.441,1.6416227315338117,-1.8568969967243465,2.29016346038766,0.9513960756336377,-0.16165505993457072,-0.03428218659240351,-5.006362104414968,-0.12805441222534203,-0.294973541796295
484,10.131,45.507,1.622158654731055,-2.2606441369427652,2.348740051817388,0.9514210262680955,-0.1835185101447721,-0.0433331660173293,-6.9978262979200885,-0.1376213255989041,-0.3098110446711404
485,10.131,45.573,1.4754635682049295,-2.725671102435456,2.171957106288873,0.8949118786190674,-0.13347373765292858,-0.10119000141647633,-7.408572358447348,-0.15691029856305908,-0.3600309664182987
486,10.131,45.639,1.1483495848869034,-3.0698844998140684,1.8736416970967908,0.8566649396308391,-1.3252804996074796,-0.12063234913491064,-7.757360839123333,-0.09623793911294207,-0.4014841829799046
487,10.131,45.705,0.832369973524002,-3.360125043950704,1.8409925209436255,0.6677003152756428,-1.6491047272561756,-0.05578136770222936,-8.076442456668234,-0.24214950110434477,-0.7880601066194619
488,10.131,45.771,0.7359706960822995,-3.7380751768275404,1.918076623840884,0.5459444579078224,-1.650278829742332,0.11261526262860656,-8.230230127855354,-0.25149566727903144,-0.8943218299259774
489,10.131,45.837,0.5418542746705612,-4.147689595596146,1.9678691591665227,0.4046019572565748,-1.5282072413472072,0.09678892819725084,-8.38281396955131,-0.2665878263048076,-0.9785197805108903
490,10.131,45.903,0.4049086004585995,-4.582996953031365,2.0100124282116094,0.1949051508601048,-1.3754737724550916,-0.09715792102321344,-8.531529114385542,-0.26305486446398646,-1.0120493708091907
491,10.131,45.969,0.1818805941062733,-5.044824127960072,2.0366438519412156,0.08289435301545513,-1.255274708218023,-0.2599740237629269,-8.658380283896209,-0.21634407237120193,-0.9870183425863601
492,10.131,46.035,0.0467589212033048,-5.515817424119946,2.039539390962098,-0.006175920571359791,-1.1430091904500141,-0.42446634774620606,-8.793744122690487,-0.15111213942290003,-0.931636734214268
493,10.131,46.101,0.0,-5.998053874374456,2.031285377366194,-0.13440612228924967,-0.9893687966052995,-0.6422054963396621,-8.929154647449447,-0.05785466815421389,-0.7823860693765367
494,10.131,46.167,0.0,-6.456574072083182,2.074529851247093,-0.29842991059402113,-0.7334558765352204,-0.9639815957152555,-9.074607560532561,0.03148028091632031,-0.5134361940954066
495,10.131,46.233,0.0,-6.863799114479155,2.09194349416026,-0.5544177188149105,-0.3346933053236453,-1.384483155266285,-9.183121200758052,0.13398044891615934,0.47514507084748747
496,10.131,46.299,0.0,-7.080899489076546,1.9612691181682473,-0.8714524559426357,0.061428082444649576,-1.8846041028046356,-9.325570807242979,0.16311753911072302,0.8752619431560437
497,10.131,46.365,0.0,-7.328745762808554,1.7495343583581735,-1.1340402366312394,0.3364374604170921,-2.359257215768052,-9.359067786523978,0.5555216370798168,1.1413285836067375
498,10.131,46.431,0.0,-7.589957124795442,1.629720424589234,-1.279659044706247,0.4298860443491857,-2.6776879846835935,-9.38639101767384,0.7905917844975483,1.3291455014231377
499,10.131,46.497,0.0,-7.769231045897166,1.5678288587370561,-1.367311768696183,0.5148680338069226,-2.871446679343104,-9.39997906523406,1.040696048674256,1.4811925310765384
500,10.131,46.563,0.0,-7.810365256581983,1.4916189836171188,-1.42740433906957,0.560925546643305,-2.932862461456664,-9.352344417253688,1.2075228243682483,1.556008798032249
501,10.131,46.629,0.0,-7.817235227658238,1.4414378690769982,-1.4590049607501832,0.5610931501229799,-2.9488664089557393,-9.310084152130427,1.2911007823165288,1.5934340666037294
502,10.197,45.045,1.1702353760221218,-0.3230999499590243,1.923439297542039,4.927204774039165,0.07833993748400805,-1.997517865006738,-0.048416409867582534,-0.034543465847289734,-0.6989355595072111
503,10.197,45.111,1.2882673772087123,-0.39085743394224615,1.9578092889427963,4.93502643836348,0.041640083337802655,-1.9560070926514763,-0.048053265005537214,-0.02777153588754138,-0.722859375174076
504,10.197,45.177,1.4155469271083911,-0.4987300982764111,2.005315063496548,4.8519011760947,-0.027008586113765436,-1.9489952105762969,-0.017605063709745693,-0.018369091056014527,-0.576796863376903
505,10.197,45.243,1.5058423329934616,-0.6886988955985289,2.041426319217877,4.54675187103437,-0.08502818716849715,-0.44864941169502753,0.07341915458968043,-0.02684548367181007,-0.3610083013732282
506,10.197,45.309,1.5553420120000787,-1.0194253071903692,2.0100783492864265,1.8145426056049394,-0.07378336600756584,-0.02529533208992942,-0.1595275729812142,-0.07070864404625304,-0.34289316883475923
507,10.197,45.375,1.6195380635992311,-1.2710448227638558,2.093255474017897,1.053442911224772,-0.1907584048681497,0.039442393920648446,-0.5302926132567769,-0.05687223699307674,-0.18635895306906344
508,10.197,45.441,1.6202250561403846,-1.6126608238774427,2.17765632029079,1.0127889116428466,-0.27019414616712956,0.02101231037951669,-3.3882156472603073,-0.05688131900574977,-0.19087778422562734
509,10.197,45.507,1.5346274583913075,-2.0322591087270805,2.327065900212067,0.9805521525646024,-0.36139164115860345,0.007726454026041097,-7.157560850688187,-0.026476519953745174,-0.2145103998139452
510,10.197,45.573,1.3800056409468762,-2.581533060691135,2.020203790804909,0.8583326489746138,-0.778699514114887,-0.08899047646828544,-7.277877900484802,0.09712392271240718,-0.34242206871504166
511,10.197,45.639,1.0132473250883622,-2.876584156984346,1.728911157070581,0.7725425469916922,-1.672542623623514,-0.1605658900337471,-7.635379061279155,-0.01871267437005833,-0.5318096632006114
512,10.197,45.705,0.8154525578870119,-3.10287782902574,1.636576914888815,0.4165534243560687,-1.6557659639777482,-0.23061294339441626,-7.90355819654544,-0.10437261686743951,-0.7878039574322966
513,10.197,45.771,0.6302078065545181,-3.4634015637123188,1.6530184363814433,0.33644520125853483,-1.660036616664369,-0.1508516615100117,-7.992533438637498,-0.03916778509408633,-0.7006851262412692
514,10.197,45.837,0.517933044006476,-3.860604358963492,1.6485342408970987,0.23046550896419837,-1.5624999292030237,-0.16440853083378343,-8.092509757086358,0.016718527945057522,-0.6839739190208842
515,10.197,45.903,0.3447565995704219,-4.308351358500039,1.6573339136565388,0.0425813178182128,-1.40373534300233,-0.2527194182119156,-8.168702048288669,0.107207879057868,-0.6978072913652015
516,10.197,45.969,0.1565871135265865,-4.771183697363941,1.668308030358856,-0.1152139927309393,-1.240010709264122,-0.3852567815091868,-8.255060326203077,0.20085940703044966,-0.786572799776695
517,10.197,46.035,0.0285938317219028,-5.256669027954708,1.6653724093153366,-0.21754028175083998,-1.1094825224571265,-0.5388818763211254,-8.339455880806144,0.32559589247362747,-0.7459809180884613
518,10.197,46.101,0.0,-5.751140743499647,1.6388444534093887,-0.3548974216972315,-0.9547373976606689,-0.7390542554901796,-8.434745181021075,0.4715491180587119,-0.5991412954117005
519,10.197,46.167,0.0,-6.223816520827558,1.6287288386865395,-0.5418027331599915,-0.7137688354402906,-1.037667556891876,-8.555423752425172,0.6046272311267316,-0.3417048322864427
520,10.197,46.233,0.0,-6.659948663274658,1.6241980766447823,-0.7894807844744887,-0.34693192866429773,-1.432619457253442,-8.672656879448787,0.7375973052150003,0.621889159381777
521,10.197,46.299,0.0,-6.9704565869664386,1.5787029867461624,-1.0638627057439685,0.0411643075963141,-1.931604422076892,-8.867181022524395,0.7914687260262678,1.1301247448667016
522,10.197,46.365,0.0,-7.223505401054002,1.4781434943393466,-1.2666632162737348,0.29143557270926845,-2.3760691772231213,-9.048074733369663,0.9182228988602208,1.2697649359180905
523,10.197,46.431,0.0,-7.469732866608586,1.4202579481318232,-1.3753563301734995,0.4042941712522695,-2.6451972369482415,-9.133494274024649,1.0891427175248203,1.3994909485273757
524,10.197,46.497,0.0,-7.645150810290042,1.3792002045606235,-1.4481864724370466,0.47796224963339096,-2.812226861652433,-9.178153933282909,1.2577579360466478,1.5136178689004676
525,10.197,46.563,0.0,-7.73804249975597,1.3584955977643913,-1.4805862719354586,0.5098959633073794,-2.8780174088990487,-9.175998316410492,1.3873409501028715,1.5930493611933383
526,10.197,46.629,0.0,-7.734468512647574,1.3253832197160544,-1.5059088533508431,0.5273152885804647,-2.8958986179955013,-9.179248958661237,1.4020212974468176,1.5991943181183395
527,10.263,44.979,1.0672505180513718,-0.10420140554342944,1.7427273718973613,4.993014369913947,0.22316615361547076,-2.006344305388052,-0.07713469299539932,-0.01002851778899358,-0.6269141389349475
528,10.263,45.045,1.199640519492373,-0.14711333354615902,1.7930735323682936,4.985536344366215,0.1515908053520994,-2.011465384655397,-0.06764806281732606,-0.005401876261172192,-0.6527810479563844
529,10.263,45.111,1.288950528654338,-0.20894308461910485,1.8359690289466943,4.983413677169022,0.09193955933777948,-2.00548440450968,-0.05587436935871361,0.00203912001597263,-0.6860874032974187
530,10.263,45.177,1.4004565530297508,-0.3159742800964067,1.8804120186206814,4.892993423087544,0.005167154887102543,-2.006671150492862,-0.030467094681903718,0.015432774203475762,-0.5230362804910096
531,10.263,45.243,1.5036335992512797,-0.49417533738660546,1.9155396548857564,4.5673384692572565,-0.08076078450460228,-1.294726005647222,0.05751331181809738,0.015549571910501273,-0.2633080319095205
532,10.263,45.309,1.5575418771124312,-0.857767560903447,1.8472369133233801,1.7469913240062924,-0.05626746452476506,-0.02176780500587199,-0.1408796587854853,-0.03892941175557972,-0.31081174409053114
533,10.263,45.375,1.6169013665610603,-1.1284446265879353,1.9040410045183438,0.9371956230066794,-0.17360132334420253,-0.013441907011635394,-0.39858910015484417,-0.0212524064066101,-0.20127609639356042
534,10.263,45.441,1.592651166086128,-1.5058367493159115,1.934181217967631,0.9256481821348992,-0.24069732877706276,-0.032172646045865186,-2.7505847629353335,-0.018371951511902948,-0.21569268098038114
535,10.263,45.507,1.4381950941383168,-1.9514814983221354,1.95334371567353,0.9149767274677896,-0.34312862770877356,-0.04008095450492227,-6.784720293370222,-0.0005817630611242471,-0.23273886159117524
536,10.263,45.573,1.3070294826808035,-2.4255892505355208,1.899942349292272,0.8092540218363161,-1.4015073001607101,-0.11283551589398809,-7.250212332179789,0.19390458055718834,-0.38950150680726237
537,10.263,45.639,0.8923799280300544,-2.654031160790348,1.6654998475315992,0.6933209075972017,-1.6875593145414451,-0.19888328330299812,-7.609475183538459,0.05240278702897894,-0.6552393981303286
538,10.263,45.705,0.7527594572648171,-2.892717774670451,1.5622303168473928,0.31677188827620306,-1.6805896412474173,-0.33708819458960776,-7.793474292268987,0.04567488673428545,-0.6902612768950425
539,10.263,45.771,0.5706426479445488,-3.2417489280077088,1.5163729363735996,0.29680016962620454,-1.672088798380114,-0.314671103438845,-7.834266463680952,0.15627464510869915,-0.6063990455100868
540,10.263,45.837,0.420575583781029,-3.6395622699747734,1.4556490644345255,0.2315966110721,-1.594470945569231,-0.3407147591004545,-7.863530951894681,0.28265946927453695,-0.5270084824419003
541,10.263,45.903,0.2592269847630509,-4.084100746347659,1.39600452031105,0.07390498055394046,-1.4495802415965957,-0.38380225627878417,-7.881388173747047,0.43013036980187447,-0.4521697394643458
542,10.263,45.969,0.1198305581296532,-4.537451248196891,1.3378824021031415,-0.21431121271308096,-1.253404644658336,-0.5047939690658605,-7.930989121599225,0.5592192086041241,-0.48030228822115595
543,10.263,46.035,0.0055219577450877,-5.017531625278263,1.2951100339154586,-0.4262871748096986,-1.081884860733823,-0.6631961351831768,-7.974146853551948,0.7175573003879245,-0.47636388803010477
544,10.263,46.101,0.0,-5.499134500893669,1.2226627908522314,-0.6120332329680812,-0.9046015563509247,-0.8619819634096371,-8.032715303489049,0.8883996634579892,-0.2922895838310578
545,10.263,46.167,0.0,-5.965343745206693,1.1537355989701685,-0.8159017039687062,-0.6775820052446643,-1.1158611102413614,-8.110388442043757,1.053678106516771,0.11666666836388802
546,10.263,46.233,0.0,-6.391416094107947,1.1009768446016344,-1.0330520166088433,-0.37511021422652324,-1.4290053150464637,-8.215314752278394,1.1949007428546619,0.8074602544572991
547,10.263,46.299,0.0,-6.727814104696758,1.1053485881598804,-1.234710558076043,-0.061636217324010555,-1.8159435952759198,-8.390423819283647,1.2672763101346802,1.1548414240734637
548,10.263,46.365,0.0,-6.990492771886247,1.0934671800904108,-1.3930949394340193,0.17225584190450072,-2.2013563727104444,-8.588434506110556,1.3267573943416393,1.2814289575180084
549,10.263,46.431,0.0,-7.236325963169638,1.102813299007702,-1.4758269763256902,0.295035980413891,-2.4499162946355746,-8.701260764366321,1.44281672816007,1.4024234173088923
550,10.263,46.497,0.0,-7.41694837651903,1.1092962669554287,-1.5270827968423186,0.3641941305699177,-2.6055478893336836,-8.786725264829661,1.5535137252948155,1.5030013802525517
551,10.263,46.563,0.0,-7.517077668637212,1.1336698717081353,-1.546388264566604,0.39280771809724774,-2.6954274745018285,-8.8724556814466,1.63045443755041,1.5525026128060089
552,10.263,46.629,0.0,-7.592412579774649,1.1775442863147751,-1.5560776337059312,0.4662666538620117,-2.7889736342633324,-8.990735575721146,1.5312511943274927,1.576871777394062
553,10.329,44.979,1.1157021118762027,-0.03543223614818408,1.6087029598068474,5.055834480893306,0.35177137900554534,-1.9815761491306345,-0.08355805590666447,-0.021110673756632736,-0.5841465390084534
554,10.329,45.045,1.2324600854471308,-0.02447163752615037,1.6562934457002951,5.05385968199869,0.2637455438812313,-2.009008386569086,-0.07010218861157855,0.009101064277999628,-0.6102201738006556
555,10.329,45.111,1.299804782415102,-0.06436772239078659,1.697437450830955,5.036436570707032,0.165812611007446,-2.089132020483915,-0.041395382700107175,0.027701396475995385,-0.6888334849071883
556,10.329,45.177,1.401979228551313,-0.18627389891356425,1.7207523164217395,4.98727379541972,0.07753635462940286,-2.0630534339398494,-0.02417777289987645,0.03282894841706601,-0.5715079506488071
557,10.329,45.243,1.5126867203104046,-0.3756192692147502,1.7367237769845634,4.6056064927668645,-0.012652446306582178,-0.7704028732187992,-0.013535901139449042,0.02925665025119472,-0.23407234906441915
558,10.329,45.309,1.5662489139814046,-0.7181530511757284,1.673886983586789,1.2776956929823269,-0.020536083922202554,-0.059985694062701364,-0.13118169273314187,-0.019888522129809988,-0.26117963224722474
559,10.329,45.375,1.6063493580777766,-0.9794939312799126,1.7129066902098624,0.9411167613476705,-0.16026418019293082,-0.012901426034974902,-0.24424090170299306,0.0015128220780709337,-0.1658567296529498
560,10.329,45.441,1.5702017572116875,-1.3311231683382603,1.7881084775414464,0.9021979033975592,-0.292555084739444,-0.03720307816553348,-2.4977562301295215,0.04422550626343245,-0.1873044420427447
561,10.329,45.507,1.3935816149143976,-1.8522171009892996,1.819608039560187,0.8062784909911113,-0.32757643262336966,-0.10798265184249506,-6.933897735879335,0.03875540431716739,-0.31636396990918764
562,10.329,45.573,1.2286554729110784,-2.2082142366374313,1.8220512437209422,0.7216040575657989,-1.4986884347345693,-0.16903384136019495,-7.371133930769723,0.10642952217515983,-0.45449108612646383
563,10.329,45.639,0.8493638106484722,-2.4592257919519387,1.676273671540638,0.5496230665975387,-1.7139914898688025,-0.30120380505102723,-7.674638748658332,0.09515308908864259,-0.6438140591856607
564,10.329,45.705,0.7136787276330665,-2.7389825994461416,1.6062204991036793,0.39475389842139375,-1.7135306064052718,-0.4605137634174073,-7.783236430059768,0.14963961815152788,-0.5974850326099752
565,10.329,45.771,0.51819766434436,-3.0671211272594103,1.5100181126329209,0.3386826943319615,-1.6749497960371103,-0.4739068235688645,-7.804726025933936,0.26438363322902586,-0.5252414313719367
566,10.329,45.837,0.322747418802788,-3.440487553675741,1.3846956233720549,0.2507631426575916,-1.5842123371802086,-0.5170381535637556,-7.793081574056978,0.41596582081107025,-0.43215393423412607
567,10.329,45.903,0.1705319142324929,-3.865944152949891,1.2429774694219646,0.07466415449347244,-1.4440188971747874,-0.56394494606427,-7.758327029910927,0.6020969372085772,-0.3259675102375177
568,10.329,45.969,0.0464958284053414,-4.325967414024628,1.0931399888772944,-0.23745466058224451,-1.2614124901773813,-0.6547743227680287,-7.729655379585115,0.7987625418162237,-0.21091694492629143
569,10.329,46.035,0.0,-4.810416103702725,0.953358969697192,-0.5811677362445142,-1.0707860146823696,-0.7747501170690174,-7.701425753791753,1.01011432703433,-0.0590585457477292
570,10.329,46.101,0.0,-5.272970278197107,0.8070371629162469,-0.8484589291084753,-0.8729872874631486,-0.9376481425473039,-7.701951017408639,1.2142853029802574,0.15491456457814956
571,10.329,46.167,0.0,-5.706636268156325,0.6860853136345703,-1.0567030489832372,-0.6642070918390703,-1.1232105868892635,-7.726054454779032,1.403825918518525,0.4766033091858557
572,10.329,46.233,0.0,-6.090087614244569,0.588832652920613,-1.2544410150253866,-0.42570110007663803,-1.357385127242982,-7.799192680917839,1.548238853657879,0.7792295646577415
573,10.329,46.299,0.0,-6.420476125724699,0.5988021084535525,-1.4039218410070788,-0.19998730351795047,-1.6232530687665,-7.914171648694527,1.650608726681683,1.0010250547775932
574,10.329,46.365,0.0,-6.684588178590403,0.6280147591201948,-1.5280486797133046,-0.009067265979855212,-1.9059500498818989,-8.067998202080108,1.712558704772933,1.146832161806334
575,10.329,46.431,0.0,-6.924631159524668,0.6921639691542547,-1.5881100534756163,0.11173782563454177,-2.1172408992772676,-8.179855654551233,1.7976797938631517,1.284992328407075
576,10.329,46.497,0.0,-7.091185675279906,0.7432023399272853,-1.6345117369469246,0.19809219972954328,-2.283198423529449,-8.306930210241545,1.8425087599385597,1.380554046923461
577,10.329,46.563,0.0,-7.207627059490556,0.8159185464143077,-1.621142915350552,0.22059995150860812,-2.3684460150001674,-8.407986089618586,1.8727979410600017,1.4412159779597822
578,10.395,44.979,1.1474406689732175,0.04139528170080069,1.4250265026428615,5.165379923914375,0.5230692889318086,-2.1509480004256947,-0.07895051786872881,-0.06739222909874816,-0.5818496724850442
579,10.395,45.045,1.246681096514687,0.08251690231739822,1.4994848538207024,5.1317860304992085,0.3690008164669911,-2.1985160534717076,-0.05267960691314297,0.03903994869210063,-0.6170209578299075
