fid,X,Y,f,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
394,9.867,45.177,0.4827586206896552,0.05295557364947023,0.5423704427100771,1.6681792177089765,0.13725797253329908,-0.6280704616899553,0.06696471959531619,0.3597593744782981,-0.6377655233521957
395,9.867,45.243,0.5,0.042005043872401615,0.5317569028152576,1.609073376338563,0.1318532528431674,-0.3689345609298207,0.058457453014907054,0.35759487009172664,-0.5717196274534297
396,9.867,45.309,0.5344827586206896,0.04038798164795085,0.5641505871392835,1.382841149379003,0.104946307647697,0.8523623900508617,0.03896226275408305,0.3787144149290998,-0.5908366737304718
397,9.867,45.375,0.603448275862069,0.02947939842150886,0.5881687806212299,1.0469569515352264,0.08126057442420581,0.03644940347690532,-0.19108726963738057,0.3922208137630009,-0.34861969255687764
398,9.867,45.441,0.603448275862069,-0.0003795743091507568,0.5696996438835165,0.7002738240658242,0.07431146968179864,-0.0006377972454398315,-0.19557896062030644,0.38461835878994927,-0.2655154913034663
399,9.867,45.507,0.5517241379310345,-0.04008802127103871,0.5369024483402611,0.6680925223442178,0.07593488465808476,-0.019260116314676518,-0.2613494778455673,0.3740549585237448,-0.25617626575228886
400,9.867,45.573,0.5,-0.055148970819264044,0.49955067949316745,0.6885677023034775,0.057940770471903894,-0.013164518031532757,-0.29192487308667353,0.35671848622727614,-0.2229187379719798
401,9.867,45.639,0.4827586206896552,-0.08287072310726909,0.6576502015557755,0.7718548380958579,-0.0031740389591936383,0.08492156972867217,-0.45298490085073323,0.31478983097963165,-0.031353544099359386
402,9.867,45.705,0.3793103448275862,-0.17842766131705565,0.9715754128499042,0.6796818261736564,-0.36307571861170895,0.03270615447479476,-0.6729799364044127,-0.342303450825184,-0.07520156573685548
403,9.867,45.771,0.2758620689655172,-0.30451626835585976,1.0047661008952238,0.6243105865730985,-0.49810401174582203,0.02697302309348159,-0.7741506709818265,-0.49947959768364686,-0.44341316987088486
