fid,X,Y,I,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
245,9.339,46.497,0.1316614882885396,25.882595082648443,-21.929573179067013,-3.852941854442584,-1.5041788350422962,0.6489160515508435,44.07822023951594,26.21184285057958
246,9.405,45.045,0.8632640086717478,0.9488485564594256,-2.465961225827469,-3.8482333477207717,-1.5104453844084413,0.6541938473048243,-0.4628728647823436,0.7452112937153834
247,9.405,45.111,1.1017056936684189,1.3631207932917693,-2.3705800362183584,-3.848638778353033,-1.5098737141854102,0.653788784393123,-0.21290696901532818,-0.1332656828186188
248,9.405,45.177,1.2877373356867725,1.8077053900828666,-2.378636162539275,-3.8490145643499285,-1.509340203817431,0.6534070632031203,-0.11039604701763087,-0.05600242508988684
249,9.405,45.243,1.4521751394910307,2.5429588328607964,-2.277103608787091,-3.849362874869316,-1.5088444295234558,0.6530474368588891,-0.155896597510794,0.05246783471687903
250,9.405,45.309,1.561771294051238,3.150048767203403,-2.3783889578087924,-3.849685780053084,-1.5083852259426624,0.6527086591970723,0.7321108816449182,-0.11497006877303284
251,9.405,45.375,1.6234985000376625,3.80210603866807,-2.5505461593363608,-3.8499852353437656,-1.5079609315452123,0.6523895050962825,0.7366591999319869,-0.24495569577036483
252,9.405,45.441,1.6610053889757552,4.486198471630557,-2.711528925206311,-3.850263073279124,-1.5075695795237152,0.6520887850265392,2.6013388175764085,-0.33268641626155704
253,9.405,45.507,1.751827277066446,4.769101683398505,-3.218458485912032,-3.850521000707521,-1.5072090416550183,0.6518053550642576,3.3688166150284897,-0.669695576926658
254,9.405,45.573,1.7562054734274164,4.627636657773921,-3.7449129506390575,-3.850760599835847,-1.5068771334075022,0.6515381233922007,3.715391071233541,-0.8849361155662097
255,9.405,45.639,1.6457869981534838,4.0983822713238975,-5.808643256203946,-3.8509833319014555,-1.506571688206158,0.6512860541085915,4.085751995022209,4.12522511316077
256,9.405,45.705,1.377974012852568,3.651603501694473,-15.80266355134453,-3.8511905425610884,-1.5062906078365135,0.6510481690046279,9.840418196860554,8.124809617300798
257,9.405,45.771,1.2098136387534262,9.93051734434825,-20.17623260458815,-3.8513834683256496,-1.5060318948347915,0.6508235478327383,33.10386545487242,3.3659921070374557
258,9.405,45.837,0.9857334391750616,14.287576306951305,-19.08263560080573,-3.851563243552007,-1.5057936715845104,0.6506113274757993,37.44178280411538,5.069946291475807
259,9.405,45.903,0.6012311454472187,16.9097098426088,-18.092092767545786,-3.8517309076419135,-1.5055741898248292,0.650410700336685,40.174660308751044,7.640987471767021
260,9.405,45.969,0.4146942288163161,18.831247220682478,-17.512116532071943,-3.851887412203617,-1.5053718334146067,0.6502209121946796,42.38064870752638,10.328255665990895
261,9.405,46.035,0.2547932185760397,20.688435165646304,-17.498137034158304,-3.8520336280098473,-1.5051851164938788,0.6500412597172199,43.596615541693154,12.615179650824228
262,9.405,46.101,0.154066049777352,22.734415851086073,-18.342671163067028,-3.8521703516446144,-1.505012678628055,0.6498710877695971,43.58095097587983,14.34910146514132
263,9.405,46.167,0.1848257503949987,23.69083985167223,-18.605412030522402,-3.852298311773232,-1.50485327808887,0.6497097866292415,44.28687674960706,17.47121491145282
264,9.405,46.233,0.3193933563908693,25.189305611531054,-19.960565670316946,-3.8524181750009685,-1.5047057840977243,0.6495567891830833,43.557416040915896,19.4730181894704
265,9.405,46.299,0.2877934791559603,24.942000909214155,-20.00596902736593,-3.8525305513074066,-1.504569168610637,0.6494115681647155,44.77531927772558,23.10876215515266
266,9.405,46.365,0.2107793951690794,25.743964589332997,-21.219315171611825,-3.8526359990585655,-1.504442498041578,0.649273633471297,44.106256450066965,24.395050754989043
267,9.405,46.431,0.1532906230561387,25.58843193665472,-21.463333884141026,-3.852735029609207,-1.504324925187509,0.6491425295872947,44.530031086061285,26.11186826089911
268,9.405,46.497,0.115747429091585,25.56418914403004,-21.485410079014407,-3.8528281115140945,-1.5042156815221257,0.6490178331324139,44.60043676003272,26.544631914084924
269,9.471,45.111,1.1442263542183009,1.5031462056889762,-2.3324395655402,-3.848148433368009,-1.5102127920498674,0.6543168684312073,-0.44236393571456745,-0.1305562411062788
270,9.471,45.177,1.3337904397181282,1.7764460693628108,-2.3279747718162973,-3.8485683994857696,-1.5096396646632604,0.653891784549331,-0.5438732071598098,-0.11255920050243336
271,9.471,45.243,1.4904860631552566,2.4173257787861298,-2.1642861258115804,-3.848955961054479,-1.5091078264752567,0.6534925956830917,-0.25040846767762703,0.010674941102339928
272,9.471,45.309,1.5791991304789557,2.809382277050264,-2.2920682351754964,-3.8493136748565893,-1.5086163411018463,0.6531178001412309,0.9444933833378085,-0.10823347982534508
273,9.471,45.375,1.678829258665977,3.3851216435711944,-2.294066473077781,-3.8496439588087257,-1.5081635331554502,0.652765909151819,1.0863581731042131,-0.11126075374119165
274,9.471,45.441,1.7137396856707965,3.952258782320205,-2.2251895199485885,-3.8499490762955855,-1.5077472660438256,0.6524354708685377,2.1832663815955415,-0.03069088751064797
275,9.471,45.507,1.7855393415883651,4.046196947018443,-2.5018971703961332,-3.8502311297266183,-1.5073651501070044,0.6521250868334894,3.1760041489067783,-0.13419512348148577
276,9.471,45.573,1.779597537568157,3.9153107827944367,-2.99707009137454,-3.8504920605137265,-1.5070146933116955,0.6518334226683583,3.4916107286242584,-0.46312978408496835
277,9.471,45.639,1.6534376595997438,3.50361700221813,-3.567036122591415,-3.8507336533729553,-1.5066934065142412,0.6515592144095886,3.9683360594316426,2.2077915217677253
278,9.471,45.705,1.378698926943011,3.142001890141868,-15.243166524868336,-3.8509575434049474,-1.5063988739509857,0.65130127160466,11.108125730665073,7.102690188621149
279,9.471,45.771,1.1589131611482268,9.7242248527041,-20.127589726467374,-3.8511652248336454,-1.5061287978411368,0.6510584780414536,33.70691463756969,2.3032857093543164
280,9.471,45.837,0.8517207602543997,14.55376212384698,-19.111199113957554,-3.8513580606042286,-1.5058810241978062,0.6508297907846055,37.266290048944754,3.9478134459385794
281,9.471,45.903,0.548825529368574,17.22620079476966,-17.758516205074883,-3.85153729228245,-1.5056535553371702,0.650614238034703,40.15547782439235,6.672538341134816
282,9.471,45.969,0.3330691988421269,19.097404394082435,-16.87449592476257,-3.8517040498753166,-1.5054445532285563,0.6504109162013327,42.61391284911491,9.61233976680571
283,9.471,46.035,0.2420059297830226,21.032946373283746,-16.791380914336948,-3.851859361323434,-1.5052523367467825,0.6502189864833621,43.78199074075511,11.848928388521479
284,9.471,46.101,0.2273940168006565,23.182997506139976,-17.586479327621625,-3.8520041615091443,-1.5050753750465897,0.6500376711739274,43.58944747802015,13.336676120128253
285,9.471,46.167,0.1791587849166083,24.315917862523364,-17.931380095888798,-3.852139300691678,-1.504912278639509,0.6498662498491461,43.94517791605502,15.94633400511196
286,9.471,46.233,0.3823160180851995,25.741768216063015,-19.225794979746716,-3.8522655523273577,-1.5047617892765561,0.6497040555548068,43.16263489033793,17.81696173236169
287,9.471,46.299,0.2389744304125755,25.350605575249972,-19.18565601734154,-3.852383620265121,-1.5046227693899379,0.649550471071239,44.40473525357204,21.5349660343975
