fid,X,Y,Ex,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
114,9.009,45.573,0.9772239661923038,-0.04706928440753214,0.6959297190293594,0.27971558170737204,-0.0033466749421514333,0.14355692715014373,0.027651291583093065,-0.02079204611649555,0.08781604469328547
115,9.009,45.639,0.900388902500273,-0.09453989562470287,0.6027164824812565,0.29335211665281813,-0.03536574856113644,0.14706955677720412,0.0828021082638253,-0.153397419003576,0.09744457481578828
116,9.009,45.705,0.7606647426951194,-0.1540632212497715,0.7824771642290974,0.30171425824274445,-0.06468441271344304,0.15271446464656094,0.00036745405564455463,-0.20527051922460338,0.10391136728181949
117,9.009,45.771,0.634026284819058,-0.23293642522183167,0.9969217365907488,0.3071843295537999,-0.1844919802577726,0.15303702449961534,-0.7116612247081298,-0.21543658670550406,0.10118171360843331
118,9.009,45.837,0.463003971497991,-0.3249276530648843,1.1232616615433888,0.27925845041487324,-0.05256334359288931,0.07484529237959506,-0.7330306136180488,-0.17145952954201246,0.08712674151942394
119,9.009,45.903,0.2690874557234449,-0.40961872573432945,1.15050842495311,0.29695800772376624,-0.03194053151432805,-0.17234094829671992,-0.7630794100363358,-0.19652275916427575,-0.010026146859963236
120,9.009,45.969,0.1234636988293256,-0.4940419615058812,1.1819862699092656,0.6978964957537181,-0.06229613946455579,-0.2220389072562083,-0.8009585699780901,-0.22109279451564298,-0.341804652479601
121,9.009,46.035,0.0566010898730419,-0.574009334841669,1.286536041661746,0.9197661208940688,-0.14004187703972606,-0.22216912135610256,-0.9210498005262754,-0.29704955829913104,-0.48289434460853575
122,9.075,44.781,0.074447660436091,0.1379282579056557,-1.8188152248646725,-1.5057794912691747,-2.2179790991433737,0.8138058559162559,0.28364325326731066,0.8388457420139548,-0.3388667783603872
123,9.075,44.847,0.1668449685658602,0.14390170929571725,-0.6887692144659953,-1.5207715908870423,-2.0004763371512064,0.7998665675273456,0.10216135252259437,0.7582964503323731,-0.35151109241430617
124,9.075,44.913,0.1886234366410742,0.13736023807681028,0.03459994730822363,-1.4709122918467756,-0.8155703367868046,0.8031323072143165,0.061725166196257716,0.8942339671467235,-0.3549201989041423
125,9.075,44.979,0.3362713762655824,0.11827781879393617,0.14370433068051805,-1.2123214970989218,-0.49630052216243226,0.8956604041925935,0.06957758684923211,0.8905899483730517,-0.3500066729585355
126,9.075,45.045,0.5067107654736359,0.10696343317977511,0.152512472722717,-0.578894119299074,-0.38012809350533405,0.6844182526437377,0.05675529944662663,0.8666821681734851,-0.34063750464888304
127,9.075,45.111,0.580582816736117,0.09318531258231125,0.16180460395741922,0.5445719283132325,-0.3030708446557257,-0.06281784191983705,0.036746123215649906,0.9119210688577253,-0.32615485594783866
128,9.075,45.177,0.6903586436020914,0.09033336917432468,0.26729765255707943,0.42073499286746796,-0.25047282469233423,-0.3056415976580378,0.01874157089501617,0.7675470578072339,-0.2049837209254453
129,9.075,45.243,0.7720239472962704,0.0893458940370021,0.383928759371025,0.34054255145957,-0.19128678505367538,-0.06843465225941334,-0.24791798924984892,0.4348167408240406,-0.001286250017989596
130,9.075,45.309,0.8426744155891818,0.07734299795542397,0.45813174462740935,0.2965034123274449,-0.14789880887350576,0.14431861641037658,-0.3300320576880045,0.476305064540097,0.0700671723393716
131,9.075,45.375,0.9109863568228602,0.04053977885911812,0.44403629715172344,0.2829595424217693,-0.08267401190902314,0.14475781219799214,-0.31577062734468353,0.7009212184555966,0.07593028289897032
132,9.075,45.441,0.964476224837292,-0.016179504531685377,0.43547381205003755,0.2753191978641627,0.013859169515620474,0.14502040286471402,0.025581465281509907,0.4474931622706936,0.07564408428045566
133,9.075,45.507,0.9998934653913722,-0.06374562536167107,0.8219323222935422,0.28644186062394406,0.04409033894333533,0.14772133102055018,0.026286542020999407,0.20529763310512347,0.08203752951733059
134,9.075,45.573,1.0027076326142192,-0.09974710013158779,0.8472448754364068,0.29362179167573355,0.03848471176568901,0.151188283194994,0.05151427195656258,0.09854306408566002,0.091609601680987
135,9.075,45.639,0.9633039246874262,-0.14396127373519024,0.810160470795828,0.3082984189427744,-0.013871639856858563,0.1564387069789303,0.09846878048818006,-0.08928714220778927,0.10008922644795974
136,9.075,45.705,0.8015856079190338,-0.21346388082761408,1.04955826467042,0.30245228158546356,0.009389697581774766,0.15849728560804854,-0.6566237227628134,-0.17060564763615954,0.09903138927517242
137,9.075,45.771,0.6559377055302783,-0.29472080640218395,1.146175212908235,0.3034287595421812,0.007455544995155268,0.1532278155703248,-1.1283893381966852,-0.2807652118986347,0.09533362119975054
138,9.075,45.837,0.4496742020145692,-0.3779252592296074,1.1866023393104754,0.2942676519718575,0.02389489579407138,0.0405601421240917,-1.083848423567603,-0.32298755255222644,0.08840761266819572
139,9.075,45.903,0.263781327452398,-0.46503182721201214,1.2189029235081665,0.4334103420291605,-0.0165504615813225,-0.21813426749046294,-1.0967196078017363,-0.36440673036585547,-0.06499361936902243
140,9.075,45.969,0.1262297977225628,-0.5577534516405809,1.2909784210619004,0.8631117779602057,-0.09903191071020367,-0.23971157019166558,-1.0834082479823568,-0.3746027840497849,-0.4428685412320573
