,Unnamed: 0,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
HighestConc_MEDIAN_90thPERC,0.13674718436370872,0.8310788257733819,0.8671478786926837,0.8690879981805092,0.6020709498855173,0.6636028703893344,0.6673736348190072,-0.8615235593781996,-0.9257120870479195,-0.9276340850289201,0.5126533564772501,0.5743510945031708,0.578399788941792,0.6850323263882945,0.7434053127039474,0.7474284019121974,0.7603896663024873,0.8080266060421979,0.8076149725738737,0.8773090261992542,0.9482966170673571,0.9486267324282386,0.05384820089708913,0.1748242550748893,0.18214175967343668,0.5575751669063896,0.6458250127087101,0.6486584766057799,0.3195666941270576,0.20755138099501813,0.2152324339876086
HighestConc_MEDIAN_MAXVAL,0.140380145056354,0.8294079769668765,0.8655584046272693,0.8675252476030079,0.6020669929742174,0.663668818911008,0.6674310100328635,-0.8611918383141816,-0.9253005682726767,-0.9272337488290914,0.5127801783517556,0.5747495956137008,0.5787590650185614,0.6847685896481407,0.7430351121111965,0.7470449542685709,0.7595070743696031,0.8071223084437018,0.8066479091867066,0.8766122944044084,0.9474259245416444,0.9477624913883418,0.05114608925123108,0.17291306691678937,0.1802332954760146,0.556300926774575,0.6441760702807086,0.6469900650272494,0.32078215405477184,0.20994508294560618,0.2176205159772193
HighestConc_MEDIAN_MEDIAN,0.1346229251340626,0.8312477113354068,0.867479542410161,0.869395346964778,0.6021797362730086,0.6642604344969606,0.6680054503299103,-0.8618673518890108,-0.9260686391640113,-0.9279703651429148,0.5127754472621571,0.5751013306203833,0.5791208356698465,0.6850257602093975,0.7437982798733109,0.7478015558517884,0.7609827442252247,0.8085088044287126,0.8080190649721108,0.8773606954323221,0.9486849678402035,0.9490175491023302,0.055023202840420025,0.17559006077787087,0.18296342090694873,0.5579834169288191,0.6468862964620595,0.6496940977822173,0.31911219411964553,0.20727193130274396,0.21494813851265496
Months_Across_Apr,0.12483828633970709,0.8393667485317204,0.8780007688450694,0.879370290254067,0.5939731022359501,0.6581045414245171,0.6615017504888147,-0.8661089600901622,-0.9316937039835229,-0.9331971582380584,0.5040223006933168,0.5688493820924587,0.5727298791275423,0.6772564508908454,0.7365517702920089,0.740299366719285,0.7748865563565812,0.8207241336923339,0.8199620555144908,0.8738183996203431,0.9461985078602179,0.9465111898727615,0.06304185491743858,0.19634242617213532,0.20369038178373375,0.5631809059417239,0.6590407523728492,0.6615472836420397,0.2998539641670715,0.1792065343400977,0.1863636693378971
Months_Across_Jan,0.14079696838660122,0.8247057613517407,0.8591802937100564,0.8614050814253494,0.6031704837814376,0.6640144751843884,0.667920892855817,-0.857612324597362,-0.9213733338070156,-0.9235109261073478,0.5138752965640505,0.5745561083857645,0.5785007188532227,0.6864491873665456,0.7451818798580222,0.7493196334741733,0.7488383239590375,0.7961639580031783,0.7955250315212428,0.879123642783008,0.947636701751567,0.9478701881915618,0.0511906761865365,0.1651682445710675,0.17230668459663606,0.5503645275862236,0.6343625001566274,0.6374030997582929,0.32750265249255145,0.22132232119183776,0.2291694497659644
Months_Across_Jul,0.10681618974272822,0.828157334936513,0.8655575731024311,0.8666449208584764,0.6015146884418361,0.6685876324099366,0.6717625949561938,-0.8603712379916701,-0.924588610971305,-0.9260054719495563,0.5115742379497785,0.5806211645379201,0.5842409355262305,0.6835297610051381,0.744403056490328,0.7480201321912308,0.764872531399883,0.8082455838074241,0.8066459307310564,0.8706079108921927,0.9448411725910948,0.9448508068099131,0.0755238742680538,0.1956465259021278,0.20326518585856104,0.5670351382612191,0.6660536608210756,0.6683294582842196,0.30320219928570874,0.1889965923825386,0.19572586484102805
Months_Across_Mar,0.11961198069015815,0.8419910409220039,0.8805518010297545,0.8819729916718199,0.5954473384280571,0.6574322392559604,0.660987466712842,-0.8621264722326475,-0.9293358722940711,-0.930792847177462,0.5055047661139982,0.5674765632573776,0.571483853493696,0.6795130659361637,0.7377153316004927,0.7416321863423075,0.7750910827935806,0.8228734246869458,0.8223036007864162,0.874417412910031,0.948019031137652,0.9483359281209285,0.0644315909819927,0.19084349506864193,0.1982503455774219,0.5650156798344934,0.6589549619481332,0.661644629394684,0.30226702057510724,0.18066310779770445,0.18787251416724782
Months_Across_Nov,0.1470031830484085,0.8222539960288094,0.8572739226613657,0.8594657934623623,0.6060909997271163,0.6667329592675836,0.6706853975378321,-0.8569920070678463,-0.9196534250350394,-0.921748150796284,0.517374926549834,0.5790808364577877,0.5832709761387637,0.6875960321584489,0.7448857136491677,0.7490523985950441,0.7557075506498266,0.8063999714184841,0.8058224630815157,0.8725307690713016,0.9438893920569938,0.9441873933551477,0.042252214271793403,0.15840832038663502,0.16574199670962753,0.5581193282300074,0.643177724355652,0.646233377424221,0.33248658298831496,0.2266879215884694,0.23488882097146932
Months_Across_Oct,0.12679082135356934,0.8275602140826647,0.8662072520607265,0.8678637929053558,0.6008491531650689,0.6676005837533753,0.6710594690220727,-0.8651042200258304,-0.9300121027006578,-0.9317513659300819,0.5122317160375938,0.5805827997022683,0.5842583115280282,0.6815234349362063,0.7425962677093643,0.7463754047339625,0.7599458040783541,0.8075146734743891,0.8059504892333734,0.8748397701814444,0.9470296025996564,0.9471388764327423,0.0614399079794471,0.18465405426995601,0.1920307978449285,0.555882469067921,0.6487319948708105,0.6512325620997803,0.3127132950814704,0.2057041915762118,0.21297851422969818
Seasons_Across_Autumn,0.13456738500950527,0.8264945719922305,0.8631729605785257,0.8651311728999059,0.604625451535908,0.6678013539919655,0.6715612799254679,-0.8618906059112182,-0.9254640059133457,-0.9274134442140165,0.5158246775181805,0.5801035833358635,0.5841034185219061,0.6859584730187535,0.7447631640919357,0.7487763610219345,0.7589074302679684,0.8080363836273677,0.8071351827420632,0.8747279444273025,0.946621409923767,0.946814094300135,0.05267555016192225,0.1713924947198889,0.17868513959309246,0.5584796365445073,0.6472967543263016,0.6501498594135221,0.32258435511248845,0.21531248975826625,0.2230413984389755
