0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-212052695.7619466,-2360235423.0781803,4063012131.270993,6215929537.352082,-1247846235.949608,-3714467738.7048264,-2098585588.2135408,-86788969.13765444,18893792.021768946,-11309974557.808563,104617913.8569958,124457823.95480573,-5991414.730155563,28443507.48889968,652683531.9200511,-108087708.2532243,21076542.504646484,110481941.28255525,-78319151.38616158,4464631.285472255,4380443.712542989,37730288.331144266,-1130477.8000071615,-9639119.058046892,-40614179.04419544,-13232976.250794154,-29152329.67224002,-17267569.033194687,34192408.59209699,-35278664.68070832,14742751.86266062,-78667948.04644704,-6899017.801961652,-63761557.66646548,-26594764.910861716,1243683.9517316753,-28378889.55304815,40322646.44598008,-6729229.139870835,63034616.10426362
-212036938.10075176,-2362246965.2572775,2737712408.020729,6192655047.740379,-685824108.181808,-3685629894.061551,-1860851258.5163383,-88776235.27542196,16694261.175062682,-10839228003.088326,94624271.23547548,112296775.69149119,-8676190.985856157,12069472.51946086,622087094.356796,-83889970.50986472,21077067.751951925,110911699.24140951,-65336428.980118416,4459483.665087469,3435252.597604527,37510191.536520116,-1145700.5904718612,-17545756.776595622,-40625931.21488092,-16036084.306064878,-11470337.318055259,-19262008.785404526,32354911.45543839,-35278577.88431075,14739103.074963707,-78656325.56358549,-6896193.0777659025,-64370154.84475085,-26606573.790619034,1247402.6119256378,-28837840.87449938,40321606.28869386,-6743813.180248628,63025154.22469969
-212021850.7953842,-2364995531.7987833,1463603347.7972841,6168508249.2661,-116715286.17801934,-3656940213.694933,-1616083738.271372,-90910527.56809004,14386214.35403485,-11171678276.005611,81341167.00077775,105364999.36406149,-13723117.652584907,-2175570.8958090832,605211446.6776838,-66520531.73070667,21077991.21568222,110962388.84776066,-60512952.99293323,4453728.026520321,2401444.9923502402,34634503.18358338,-1161398.8577137373,-32453870.82447868,-40637953.00309105,-19208218.435815323,3964895.1444876427,-20946198.242845684,30290442.76310971,-35278110.54734022,14735519.581039906,-78644969.33824141,-6893797.522492462,-64991654.36256095,-26617761.857700307,1263120.8921030066,-28909090.701927267,40319970.40987107,-6757734.465353957,63011928.95372527
-212006125.58905357,-2368047261.6426544,1434729305.2321014,6141902186.344248,8113573.166571192,-3631152717.7221622,-1561976469.691307,-91822152.67524153,13332086.773437362,-11635612009.932314,69737014.315698,98131562.54545014,-20749272.01446814,-10726568.03411628,592597726.8249254,-55173029.45793164,21076069.551421896,110247882.97896771,-64343626.88547815,4451719.032247633,1550934.800900896,31360740.27913444,-1167373.7343587014,-49486367.22826612,-40636974.09290912,-21389600.33858966,14775107.620427184,-22368278.29834903,28273034.76747482,-35285019.80083353,14728876.673039826,-78641836.01709995,-6882165.497645505,-65555407.951068304,-26621627.064817633,1356766.1393434103,-28520245.068121012,40331907.46585709,-6771715.838745037,63002812.37303954
-211990311.46126834,-2371219071.187884,1447982085.7014546,6114171859.279346,22561240.808403436,-3607642133.9848948,-1554884097.4855113,-90631734.28548506,14417144.651123108,-11803918938.868526,60694687.89704378,82569521.53783576,-25966070.03133658,-17070422.538046133,555561978.5651765,-61048854.218824625,21074018.736036,107644189.94027385,-73882820.32131359,4449329.670539138,1081363.4668372804,29021930.985680677,-1173825.6331139193,-51603262.20344062,-40635391.001659445,-20797107.559133217,21509496.957900368,-23526531.546879694,26278172.824155506,-35292319.35930652,14720962.860402191,-78643486.9277374,-6870681.368515976,-66000871.40107979,-26623516.18540227,1413236.9074385304,-27669089.253424697,40344015.13223084,-6784524.314029269,62991784.183223695
-211975537.09306443,-2374310464.7728,1456897860.1993375,6088201127.9726925,23010306.724512793,-3584660114.084404,-1555192451.5516443,-85753354.02859834,19277160.642717257,-12293240974.087711,50532779.10873416,60604834.07027242,-27473778.422095425,-28628715.772923745,433488908.832345,-66128819.69213332,21071886.642226808,101397511.11663568,-84933701.64643407,4446642.984833779,921310.1231985023,27730784.69679694,-1180582.6135615904,-48759366.81495097,-40632247.61509531,-18600439.318780564,25350005.82036776,-24404170.63534605,24182558.11666705,-35299922.07880196,14713256.797123153,-78652390.58439425,-6859433.889511734,-66363879.591020405,-26623783.708841477,1500411.6023557996,-26574411.649374984,40357277.65781555,-6796251.448771484,62985219.393938944
-211961840.6430831,-2376998529.5909443,1442004632.8916135,6066793270.71368,20269491.4442722,-3561418374.7773294,-1558263301.2847884,-73693242.28604251,31521237.293886304,-11332021610.202477,38772091.14681246,10976441.582449436,-27083573.335121848,-48413040.61330302,-112208258.05550882,-64466757.15159613,21069710.132183775,91667438.11751454,-94923863.9774631,4443727.600291726,1076732.0851767212,27003789.69270406,-1187513.4328624385,-45174368.97119161,-40629260.65057857,-16870397.15839091,28004856.54654442,-25005188.410800844,21925790.959185176,-35307753.39434321,14705338.652851753,-78660193.99752909,-6848483.465040958,-66643935.34067716,-26622730.235514734,1591053.9187765114,-25408507.758188993,40369855.02143847,-6806988.37048289,62971008.38194987
-211948945.5855723,-2378979648.2818494,1419253202.8885899,6050971073.778143,16844569.853918143,-3537972199.6277466,-1561275475.7557724,-53686404.37340002,51969459.532787554,-8747684925.387384,26284098.746306278,-25186271.592823938,-25925546.409530185,-66056930.33063193,-261936707.60559943,-19086883.133442096,21067517.40724214,83053899.78453992,-102224883.11279401,4440640.115178404,1280635.3797440906,26785188.681885615,-1194518.427309497,-40757689.03335044,-40626427.31927829,-15927671.987720298,29863612.857097216,-25100847.10349228,19647051.08822191,-35315749.70252893,14697254.90690603,-78670858.58430283,-6837869.371386717,-66896046.5209478,-26620608.89512749,1690748.1681106274,-24480217.81280858,40381760.748943016,-6816822.816386277,62962082.00455907
-211936810.49059287,-2380142113.2279086,1408201594.1617932,6040366195.570524,12969527.379512912,-3514714377.230706,-1564174181.9470391,-30018991.944676857,76189534.86197248,-6305224201.698074,11671780.762339551,-53566890.237529516,-24528170.851892203,-77691787.57375085,-280877893.2738438,112076183.96141295,21065329.87519258,78871325.19523437,-106072891.06824474,4437427.116414732,1347667.9502853362,26772933.50685339,-1201522.407486642,-36553788.560568616,-40623742.67241112,-15337228.399659473,31065397.612614848,-24883249.93753379,18153451.181104794,-35323856.92201346,14689046.332929863,-78681966.0538247,-6827615.230728029,-67088970.0312649,-26617631.668012317,1780948.8063915982,-23826304.43683729,40393018.54773757,-6825837.4044896,62953824.05929644
-211925289.54534203,-2380664040.188835,1403090816.7399364,6033415032.400806,10172258.786837881,-3493943636.592498,-1565799373.2148738,-9130176.191451313,97490068.20184505,-4601952503.384924,-2363083.6779050664,-80552257.21296436,-22531004.094724536,-80079599.09914711,-285139481.4459002,154664555.45802456,21063163.62657928,77871903.5984823,-105805749.11691952,4434126.869411075,1500360.4732625382,27016646.931302253,-1208469.1370442985,-33117289.049350217,-40621200.43958823,-14683551.55182584,31928779.983395677,-24517573.286617965,16574744.914838107,-35332029.221108824,14680748.624053732,-78693314.1880189,-6817733.147606086,-67237799.65909669,-26613975.285448402,1858570.6953856046,-23392335.964732282,40403658.070197426,-6834108.745693354,62946805.59444276
-211914390.67886722,-2380646066.5193386,1389836590.1720502,6028496184.333622,8056187.164766915,-3477164151.534475,-1566385420.592061,8363095.045619441,115248056.43474866,-1908814790.7137022,-8685601.321980232,-84541004.23769777,-19691689.985596426,-79814251.88462152,-281959178.70823896,154729557.65198085,21061030.59791604,78390461.23484528,-103584883.55706826,4430770.729491441,1575659.6110527902,27233400.002469733,-1215317.047616875,-31448997.35079875,-40618793.61375301,-14179952.809875388,32519629.627925977,-24064317.7507974,15650743.850212,-35340227.89929311,14672392.95692102,-78704745.19754507,-6808226.827302962,-67370634.0844819,-26609786.54972747,1898321.9633059977,-23125941.940595612,40413712.05553081,-6841707.1144281905,62936277.3740248
-211904183.3451949,-2380646863.3649225,1379297777.9884725,6026933076.629086,6674634.604678652,-3465412100.1282215,-1566338281.27944,20494527.277884915,127536846.0331569,695866324.7853813,-10982102.2823839,-77486813.34938337,-16987163.210901342,-76880021.9329622,-281568703.4064378,151795264.1559022,21058939.486278884,80000200.55775811,-101919914.41054079,4427384.3176831035,1664737.57400264,27547222.89470233,-1222035.9142673912,-31617987.524546202,-40616514.85490405,-13808155.779182684,33032701.789859872,-23516407.851814024,15195917.980792616,-35348420.40836242,14664006.498834115,-78716137.62200576,-6799093.9219238795,-67477306.22714858,-26605187.01895941,1963054.7870002196,-22944449.884844795,40423214.422979005,-6848696.477865361,62922902.75741442
-211894617.1183444,-2380567304.9544916,1374258465.015925,6026976817.021486,6542577.319739074,-3459310134.9335103,-1565327652.9989753,25166492.970817786,132263814.05317312,2205315422.953434,-11728323.452740844,-73394747.12503776,-15349810.269770894,-73258521.12185413,-283319450.51955014,150042742.57393903,21056896.467532083,81500358.92191437,-100075895.39869119,4423988.498487136,1739733.1951941806,27724884.617777687,-1228604.2754288905,-32275480.124091655,-40614356.7646812,-13532132.220327856,33407864.55350537,-22933411.385518465,14901646.305973608,-35356579.49885462,14655612.862462586,-78727399.38111128,-6790327.7918321015,-67564647.69765899,-26600277.064014066,2035280.8435384599,-22783459.081779044,40432199.0206693,-6855134.744928432,62908418.68196343
-211885644.6760906,-2380615803.0268373,1371733212.0384235,6027109664.291975,6072761.902394136,-3456314358.858336,-1564045251.8212924,30306069.96934216,137459457.11145118,3075743752.0240974,-12377673.255188936,-69323604.54130459,-14626749.337970182,-71033766.81683788,-282532614.3529842,150038897.07806146,21054905.759993892,82623947.06438476,-98426091.12326364,4420600.19208615,1802439.6491314897,27975235.29450536,-1235007.4292824657,-32897951.598820202,-40612312.069254965,-13328975.568657853,33688683.54993735,-22433615.795729987,14444548.363915553,-35364682.4778654,14647232.51256489,-78738461.93804628,-6781918.824999781,-67634712.49512926,-26595139.339490257,2065884.162925863,-22762573.16092901,40440698.825389154,-6861074.140614141,62891950.00406977
-212169866.9558591,-2357932907.2106495,3969037583.485711,6385859600.24902,-1381773452.2559934,-3882348675.960418,-2105679048.663355,-108969161.96929172,-2914594.5429838286,167624263.5620106,8769124.600618592,-50915376.97412641,-2351155.352462308,83697274.73701018,808341470.8996596,-102801048.75818512,21080794.306212537,79389824.30048156,-171100366.26222432,4565516.240529772,2970210.5399146075,44397352.3755467,-814332.4471518638,-32037460.776483074,-40263677.52912494,-4672077.413258327,-62355554.68305561,21985443.378022797,46861005.58394803,-35358639.30188605,14738128.896197803,-78922410.1964711,-6833752.4136873195,-61974038.69111438,-26391801.29150978,2590242.193309281,-13077444.24625839,40567615.036616266,-6590363.672633205,63107594.87887056
-212165518.77180496,-2357496334.238341,3974445388.7331896,6384985743.303012,-1381459699.8746462,-3879599932.815505,-2106075215.4973392,-105008877.48010407,1224737.43496812,73843736.16352543,9484165.000327457,-39702420.17919145,-1716924.6587394339,82924076.99402192,802514583.173785,-103148619.35003099,21078674.886576325,79302377.06311783,-170861594.85488254,4561454.262279474,3132071.320106999,44297444.32220452,-834246.0958372854,-33189722.230277203,-40289370.24491999,-4746725.360502593,-62338158.43167746,21094881.13913492,46630043.561630204,-35351792.8311578,14740471.494308518,-78908882.24222316,-6838159.573540937,-62000813.26317242,-26410343.954823487,2472544.9108289964,-13842437.716706974,40548957.399145946,-6604896.820949763,63096814.20987577
-212160752.17212424,-2356870578.504998,3977699726.9943404,6383125966.885409,-1380278173.9881487,-3875525611.014781,-2106835026.4413676,-100456183.52028662,5946152.873122867,-64243156.4683843,10865197.361587513,-15652004.04828606,-745524.0693563602,80286216.95423783,788938758.4089458,-102144965.8863307,21076795.013112806,79165648.88793167,-170355654.35886723,4557103.68196518,3288492.6417294787,43957104.34708507,-855071.4164632652,-32879570.40962632,-40315808.16581671,-4796432.693160172,-62319464.71439797,19630585.191144858,46305604.24893303,-35344781.71417895,14742772.22988451,-78894512.3069473,-6842806.7643325515,-62040072.46797897,-26429672.503746863,2379924.047771835,-14537164.371089302,40529949.61188743,-6619726.466569119,63092429.03946372
-212155518.56390673,-2356251679.557783,3986896707.9708195,6376238337.800996,-1379464063.9370947,-3868441048.9170218,-2107811698.0117712,-96101421.73486996,10551303.990483426,-142377444.8970883,15158180.871655071,51955430.40001145,1509600.1306030434,68320663.77750406,756969056.8226227,-96597875.01538981,21075197.64718398,79034347.59832197,-169337701.00902992,4552440.6182391485,3495180.055999476,43288819.13524735,-876807.8086230106,-32586979.08280439,-40342959.783541456,-4967746.675700546,-62252497.05440577,17720895.765451454,45884190.292946465,-35337612.712709084,14745013.657455362,-78879244.40329155,-6847700.9323540535,-62192009.79626493,-26449758.956865396,2270925.1215017997,-15641375.920820361,40510631.62867348,-6634831.485940686,63082095.52788978
-212149763.21167496,-2355246157.170276,3997954452.5466695,6366214455.740172,-1378360416.862876,-3858113466.9197807,-2108710880.7872336,-92942502.9091189,13856747.52586352,-190232720.18716022,35788655.89028166,96847424.30602758,5426928.1950095855,51072223.25572107,720732757.0332253,-93480873.00216612,21073931.18580596,79041730.59555706,-167397374.47685188,4547439.136114136,3694382.7013853043,41938821.18307637,-899438.4904083314,-28965380.299521696,-40370778.21798432,-5205835.194685273,-62116196.518088385,14622555.152397308,45342746.53008435,-35330295.770929985,14747174.978538603,-78863020.58472148,-6852846.848893069,-62248072.21106226,-26470551.544092335,2145106.5023279265,-17561001.067651197,40491053.65799851,-6650184.84287415,63066514.27122556
-212143424.55327448,-2354921713.460993,4011633299.3904133,6351907893.919088,-1376730369.135222,-3844939475.576511,-2109388537.5665426,-90915547.70270832,15903759.673885375,-177447038.1392984,57245764.1244101,103074668.82057706,5006811.135401272,40292938.03720322,678447187.2339509,-90345881.82039483,21073049.95380744,79262979.98187514,-161584903.552407,4542071.112261165,3910363.848138198,39874717.0352041,-922925.5413089278,-23205130.25143584,-40399197.86317813,-5728053.604584936,-61875367.40081371,9172162.492327657,44391309.605126284,-35322844.790225,14749231.4159141,-78845781.57033288,-6858246.323788904,-62396170.247854576,-26491967.817927446,2039758.5906878759,-19831998.775750205,40471277.733223625,-6665752.666730943,63051025.61324087
-212134789.26257184,-2355129367.940942,4030569601.329257,6334321885.210216,-1375267745.9892273,-3829116687.1498623,-2110499123.2552695,-89570905.7493286,17184917.50849294,-128629140.98083904,74262768.3475438,107370101.63801563,3460381.019930306,32593842.826906998,647368281.7300277,-85701108.79917139,21072614.681737386,80518207.27690291,-153951096.90662223,4536306.109874334,4189315.781002952,37804245.84829411,-947203.9029512577,-14359463.51630126,-40428130.47837483,-6544435.94701991,-61358740.52341991,2430926.0717605823,43134600.653846435,-35315278.580906734,14751153.466985738,-78827467.63622826,-6863897.251685668,-62583853.30312907,-26513886.401922338,1894903.8336639942,-22755240.333812304,40451379.42863041,-6681493.2323350515,63035737.398035884
-212125236.48345125,-2355592582.676596,4041948419.8323593,6314334866.643875,-1373606382.1429822,-3810758763.5439134,-2111435936.4575324,-87985966.35984722,18654324.074539598,-122026020.30282599,88956172.41408509,116302260.1006393,2647271.1132737887,24499616.384587426,635449353.2544825,-79670194.4935782,21072692.94477989,86288606.27887088,-155397628.76008034,4530111.271285611,4460230.723910141,36905941.387946084,-972174.248192193,-6553573.374708609,-40457460.680409,-7593574.461844282,-60238484.40084046,-3616959.492322385,41735566.56325253,-35307622.03111688,14752906.012466311,-78808019.84588155,-6869792.476071763,-62788129.29735139,-26536137.344336595,1778635.99252312,-25896379.436556928,40431449.70655922,-6697355.842833804,63022241.51563432
-212115072.95857438,-2356156164.6652303,4043739819.9288573,6290684868.919025,-1371261837.498319,-3790459529.047557,-2112313932.2127619,-86140519.28122681,20340840.670729745,-4660810844.8582945,100140920.78356801,127833878.06191,1495552.32708518,26303811.108662188,633827644.760778,-73819396.42481185,21073359.529477973,98887481.39489797,-156732463.4683296,4523451.239396058,4584461.199198417,37128737.761958644,-997694.693170228,125346.96858201735,-40487040.81262074,-8906742.699336901,-57548068.694514364,-7474778.92648005,40319183.96112451,-35299907.54194752,14754447.252234325,-78787704.13889955,-6875918.46452088,-63081660.05707439,-26558491.19988674,1649916.336126179,-28274792.808490332,40411596.86799415,-6713279.621595083,63010834.697559565
-212104546.40807027,-2356971024.5634284,4036987648.725198,6264068889.264059,-1370113009.8009515,-3768964580.8832026,-2115506260.9845757,-84561500.86374447,21709326.783601202,-8500724865.599877,108481995.08651517,137813384.8729853,-796937.7692825756,37720822.41993325,635919650.7532485,-66967997.20948526,21074696.684942275,107530890.37361906,-150119544.58506104,4516288.122673148,4714833.144120951,38546554.47807407,-1023571.4398081454,5246268.944320191,-40516685.198015295,-10343210.830904437,-51663792.1552576,-10163832.413567245,38744850.806663185,-35292176.78827796,14755727.43526953,-78767409.68020445,-6882253.8027798105,-63433904.19278219,-26580647.216693457,1528258.0521208467,-29641498.420723036,40391948.56205703,-6729192.225844976,62996632.08053649
-212094075.24874258,-2357879786.2687097,4015126604.690112,6238542081.572944,-1361863499.5335627,-3744083007.2397156,-2117813251.158338,-84431188.68631272,21580699.420060113,-10955754791.863853,110863944.0021313,141242352.6926575,-3025177.798695151,39266492.401048586,633608835.9816654,-59876043.96361542,21076794.203489374,110010566.93163304,-135406780.59375492,4508581.523114776,4494427.548228439,40871730.199997365,-1049548.6161489282,8123515.424796332,-40545586.02201928,-11849339.963936461,-40469335.70927368,-12711337.763245016,37190574.449227914,-35284482.87694667,14756890.301085677,-78746348.15278646,-6888767.537358989,-63949328.71529811,-26602221.38930415,1427633.239108615,-30442370.61584556,40373300.78399323,-6745008.50348783,62984449.319153085
-212080613.1577091,-2359362484.94454,3972869924.8969116,6215215671.770885,-1249708415.9847486,-3716126213.1622677,-2079815242.3038173,-85633544.80236942,20107095.985930458,-11355704790.52319,107271546.35422458,132986536.27968735,-5027849.0101291565,18983411.444470033,615578070.5219045,-66432571.01078986,21079749.262631204,110831743.76776874,-115459555.34424788,4500288.652372723,3926519.579414037,42394775.15062299,-1075297.8472949811,6201788.81682697,-40572229.72477953,-13534475.752322711,-23630949.23834619,-15054474.040200794,35294296.255493715,-35276892.98756532,14757256.836083395,-78729465.26084836,-6895417.427838279,-64559769.31319777,-26622735.674201436,1372496.9390799361,-30923468.380380157,40357169.38041399,-6760629.125754492,62970621.34023832
-212063878.8824004,-2361540022.583165,2682164959.673506,6192550118.428696,-691406899.2443113,-3686650796.2248545,-1844628086.604682,-87732343.35392563,17746971.73547424,-10604768398.809395,96478538.56307936,118741183.49439836,-7966162.637930101,-6120549.246653074,588815381.8773496,-72355537.19366933,21080591.78948919,111283413.49244687,-95257582.31127834,4494692.727314303,3059115.6184042064,41721508.84265393,-1091702.2337974352,-1232297.8577021582,-40585528.44521962,-15468051.063278032,-5269967.701035217,-17090991.06486375,33103887.20042026,-35277121.6858146,14753347.515793482,-78716965.19750758,-6892391.561237434,-65260008.59636256,-26634782.602060225,1379389.5203551291,-31172413.803798497,40355595.59835239,-6776153.945624522,62960819.83468721
-212047959.94435436,-2364184305.905657,1413397568.896677,6169081266.638208,-116785100.74933173,-3657662626.632352,-1591969398.468544,-90063692.24358492,15167686.374176575,-10376042777.90163,83009873.13719094,109695070.82796866,-12995763.560614236,-16882864.687930822,572800632.9814193,-62020207.1466115,21081869.484767437,111346384.10712892,-83384337.63047087,4488512.304266149,2120153.483473185,39158316.82984453,-1108479.4096847046,-15727755.85511493,-40598968.980692305,-17509136.364258923,9317622.70545758,-18783459.238257773,30984524.193042077,-35276938.49960093,14749537.51807306,-78704948.56280261,-6889801.027924795,-65952881.613702826,-26646179.789507557,1410583.6323837722,-31218413.881715417,40353488.34313075,-6790982.247335518,62947876.44528291
-212030494.79829055,-2367100221.1640406,1403082860.4438453,6142184245.190828,9996515.029649243,-3631358545.9265804,-1534996989.317023,-91355020.47983396,13639870.889809612,-10360352611.355093,69984132.32555626,100142199.47014193,-18961030.88300537,-19720678.47325151,559135586.995194,-63656667.02253184,21079860.707099047,110779379.7309356,-85009422.10461941,4485206.92933464,1367690.3952101832,35621784.036358096,-1117146.934272899,-40491778.59282125,-40599622.67841265,-18040027.839950513,18628690.744204156,-20221253.042645097,29062533.77096066,-35284840.96941122,14741633.018496415,-78699459.507911,-6877576.543886388,-66462345.9304467,-26648467.035571963,1490938.7161783532,-30974255.5562618,40364983.08308685,-6804766.383290241,62938879.50875235
-212012811.31171507,-2370231475.7620487,1441530274.9583025,6113768545.867274,23536625.615492478,-3607540653.184358,-1529025916.6032176,-90557302.49271369,14219259.291591913,-11335635914.768866,59224711.21723902,95424320.68228407,-22686905.21561054,-22900764.274960667,528102073.09214437,-77072473.06467013,21077690.85886534,108936024.4456962,-93914798.46040559,4481537.759944517,935289.6220805852,33028188.39241036,-1126175.8408027943,-45743890.934171796,-40598508.00603928,-16443025.890919,24202927.253015652,-21390750.41198917,27213830.34690942,-35293113.17601345,14733013.409855941,-78702741.6395663,-6865542.022899486,-66913899.60117832,-26648697.818295848,1593787.038441374,-30299027.38282054,40377790.669924684,-6817235.2993218945,62928377.018821836
-211996609.0591704,-2373339741.2413754,1447628475.4694448,6087904840.01092,22769169.312231883,-3584011378.6869526,-1530977157.3163939,-87376564.95945647,17238229.636204727,-12538123341.559395,47803331.90362196,96278396.60396108,-23097208.479782384,-29763205.426332768,263423812.59188196,-77351222.96379334,21075419.659309685,104419442.82899752,-102079601.01807588,4477599.858388074,931397.3742855603,31569788.059774995,-1135378.5402231738,-43416508.24815426,-40596879.97238863,-14475699.2197913,27655465.26965352,-22274699.41266688,25308085.097160522,-35301659.367414095,14724322.568011133,-78707557.37490262,-6853792.664051209,-67207636.116471,-26647280.007241294,1692041.8589600984,-29150342.563984253,40390504.63357766,-6828512.352061347,62919830.74691653
-211981506.4833675,-2376024112.6771584,1419537639.6446834,6067346921.685256,20076672.22041328,-3559903154.121801,-1534343116.1036458,-80593899.50024235,23997765.632294163,-10931907289.98285,34866931.596838765,70165627.94649443,-22225001.487412002,-42778164.69583187,-168424423.01094913,-66517308.28884323,21073092.539916385,96847767.7457464,-107874311.8126564,4473470.199061292,1038229.416375495,30794617.461560667,-1144616.832945879,-39783727.28196821,-40595305.5461536,-13179380.096081592,29791196.97735804,-22861077.155221544,23278751.55771401,-35310398.767204374,14715429.362125026,-78715566.41149698,-6842391.126810289,-67457223.19955498,-26644553.38778854,1782284.2157597193,-27680406.643677376,40402515.96313595,-6838715.611277581,62908991.23100783
-211967327.4740987,-2378011564.9025025,1387901866.2294824,6051939113.215664,17249861.62989038,-3535827934.4564767,-1536896303.1380415,-68886194.56915846,35897813.14864244,-7383255384.74921,21309821.09586108,15487803.340008596,-20941813.85095236,-60652955.16234052,-205416768.78159583,-22723643.40114243,21070743.8363524,89374015.26821703,-111366999.41432807,4469210.919311016,1275841.2504713496,30365514.16432798,-1153789.9371230504,-35901800.209173806,-40593790.38003269,-12578425.896608043,31178481.56104341,-22976738.54916773,21149364.98225157,-35319263.48988602,14706386.226322513,-78725017.49589118,-6831376.26706245,-67636635.79994632,-26640798.96180705,1854429.5026504246,-26361068.7727954,40413843.101918675,-6847955.191330003,62899827.13774862
-211953945.3843767,-2379242431.47254,1382590476.3796594,6041688371.456099,14498354.104725678,-3512265837.3250055,-1538871768.140387,-51096666.94399727,54074807.11510491,-5172699180.858839,7041369.004166908,-16528340.326125665,-19422533.566596,-74949725.65166855,-226761540.67388487,95659549.33235198,21068399.29112705,85057363.88544929,-112985060.62560815,4464872.012729578,1451351.424798665,30089083.57756763,-1162825.363819167,-33029879.193768468,-40592337.312861994,-12418576.047820322,32144201.703851372,-22944550.965249173,19601011.947148476,-35328196.7101857,14697238.627103943,-78734960.40690152,-6820769.6477370225,-67789954.82692406,-26636247.763598546,1951875.4119931157,-25403648.772582136,40424514.56203628,-6856332.004694677,62891780.38116148
-211941068.07317638,-2379806768.4561033,1383219091.981908,6033783596.246895,12421890.848280981,-3491421939.3120017,-1539797623.4517617,-29840581.599607505,75788620.7854113,-4209113203.6239796,-6747902.574062849,-50565005.332372144,-17372492.58678829,-79987695.7349618,-234511240.8328121,141881559.28758126,21066078.005553987,83346070.82796946,-112795689.08522058,4460493.549290538,1558372.3881607717,30117886.833296813,-1171671.9796806641,-31000741.576233394,-40590947.21846185,-12537586.323942095,32806297.737780284,-22662782.82098306,17886116.672168624,-35337151.06625687,14688025.88747126,-78745181.3922168,-6810580.375719009,-67905810.38215919,-26631088.834990375,2002402.06125198,-24709279.181696653,40434564.36131977,-6863937.4229907505,62883397.0346552
-211929057.5689849,-2379839329.59853,1376097860.0217288,6027947492.777279,11196736.788640877,-3475181921.4030924,-1539651160.967769,-10706950.029293321,95281104.44466574,-2416735294.6662607,-11946932.135364108,-63786137.84549615,-14916781.622507174,-80518671.94206524,-237027488.96567106,142109007.21598184,21063793.957238536,82951747.14005245,-111854648.08022484,4456107.499016288,1651154.9043144793,30115854.39837049,-1180294.739071458,-30031276.44986505,-40589619.618354276,-12603842.887836479,33303581.993284594,-22216353.790438496,16784573.966287035,-35346087.274341665,14678781.922786428,-78755515.1869717,-6800808.686427334,-67978412.61337152,-26625476.222695455,2068292.561243746,-24205092.27144686,40444029.0297079,-6870853.491569257,62874876.73871962
-211917847.52818188,-2379884127.0956,1367768380.6799295,6025159694.770932,10315962.193551535,-3463750347.862203,-1539170570.247495,2423726.4673044477,108643797.41174076,-422022911.2615477,-12428316.967471113,-62229345.73556176,-13373512.043404803,-78794249.38315469,-241894446.36975724,140593031.89103216,21061557.177571926,83759132.12449148,-110962353.69846767,4451739.226405943,1757351.9399413862,30271057.63427235,-1188670.6853542596,-30496940.14694071,-40588353.1228808,-12642860.957202507,33689110.87778013,-21732578.736197688,15971328.186059847,-35354972.93201512,14669535.89561012,-78765835.75557421,-6791448.594270577,-68056761.46114475,-26619534.990453333,2113769.967075577,-23912429.313925207,40452945.67390802,-6877153.460382548,62862631.54365336
-211907375.70877534,-2379795821.066745,1365168857.2505455,6025584609.999972,10357548.847053122,-3457215642.6515045,-1538282465.505229,6974781.35162487,113290535.67089853,535902640.1511984,-12761584.974213602,-64685837.559052005,-12676835.062051142,-75694880.79587229,-250928800.22830045,139769241.0638225,21059374.664538205,84381873.10224587,-109847507.4217583,4447408.713178915,1809667.5805705257,30386464.630681068,-1196785.9151183665,-31199697.675045576,-40587145.747802265,-12565626.050267648,33983164.08175427,-21321201.22582244,15458117.989517156,-35363781.48786514,14660312.796818914,-78776048.44269052,-6782489.84757638,-68103283.89219269,-26613366.30880817,2143453.812888167,-23739353.097765457,40461350.75434217,-6882902.476012524,62846841.906210646
-211897584.18875578,-2379750701.8781595,1364395982.367931,6025757184.146388,10106660.876735292,-3454491811.7849426,-1536927042.8752675,12435282.810699843,118849696.35255277,1015888842.458882,-12806971.991853476,-65500203.07725721,-12715191.511597693,-73054019.34974495,-254498692.500257,139114631.17729428,21057251.09009266,84644881.44824028,-108550360.54170911,4443131.5578176305,1893863.2376146591,30544174.13873549,-1204633.27259401,-31913377.031956635,-40585995.14060532,-12540290.754460985,34262164.30534944,-20804573.93879132,15128947.762337193,-35372491.35688324,14651133.960107788,-78786083.46200499,-6773919.366129712,-68141688.23177153,-26607051.71856545,2196265.685299305,-23566596.832042966,40469279.34007029,-6888158.336252966,62836101.595673315
-212191057.63094956,-2356054205.015646,3875982224.593498,6390868889.619337,-1382883392.522668,-3881569643.072772,-2085356152.8663454,-104297903.63390923,2274395.5158781125,147873121.68143338,12065558.923466293,-22498046.527007304,-5301305.678974046,75731756.55797616,775873120.5138295,-97194830.83027402,21081713.99315146,78098912.5276025,-172014731.82805118,4596863.950585388,2510612.2509146077,45687456.89595923,-765672.4077303112,-34101102.592883095,-40208063.67203033,-5767831.116950158,-61945935.01128902,21740083.31363973,49505072.434130035,-35361415.47274111,14747576.75423066,-78979125.25058056,-6828322.205523045,-62201903.48767479,-26399372.350163665,2732854.0268206536,-14843413.388258394,40611957.3683977,-6603466.7353754835,63043898.480908
